Reviewer,Note,Comment,Localisation,Nbreviews,Date,Compagny
Carol,1.0,"Part fit perfectly and shipping method…

Part fit perfectly and shipping method was great!",US,2,2021-08-18T16:51:14Z,Marine Parts Source
Gregory,1.0,"Had what I needed and shipped promptly

Had what I needed and shipped promptly
Definitely a great source highly recommend",US,1,2021-08-18T16:19:37Z,Marine Parts Source
Mike,1.0,"Thank You always great to deal with…

Thank You always great to deal with Kevin and Crew",US,5,2021-08-18T13:58:27Z,Marine Parts Source
Ronald Polizzi,1.0,"fast delivery

fast delivery. best price. overall AAA+++",US,2,2021-08-18T13:34:52Z,Marine Parts Source
Bart Morris,1.0,"Would order from Marine Parts Source…

Would order from Marine Parts Source again",US,2,2021-08-18T04:02:23Z,Marine Parts Source
Ellis Allen,0.8,"Very Knowledgeable

The staff was very helpful in guiding me through the ordering process for a new Uflex steering cable for my boat, including direct contact with the manufacturer on my behalf. Good service before, during, after the sale.",US,1,2021-08-18T03:14:18Z,Marine Parts Source
Alfred Luongo,1.0,"Raritan Ice Maker assembly

Ordered ice maker assembly and it was shipped immediately and arrived in great condition with instructions on installation. Excellent customer service!!",US,2,2021-08-18T02:04:14Z,Marine Parts Source
Joseph Gehegan,1.0,Excellent and timely service,US,1,2021-08-18T00:37:53Z,Marine Parts Source
TED KEATING,1.0,"Thx.

Thx.. Parts we're on time and correct.. No more needs to be said.",US,4,2021-08-17T19:30:10Z,Marine Parts Source
ERIC STONE,1.0,"Great service & it arrived quick

Great service & it arrived quick. Plus the boat is working much better!",US,2,2021-08-17T18:12:43Z,Marine Parts Source
Devon Martin,1.0,"A great experience

I was able to speak with a knowledgeable individual on the phone (which is rare these days), pricing was fair, my part was shipped the same day, arrived the exact day I was told it would and was received in good condition.

What more could you want? Keep up the good work!",US,1,2021-08-17T16:21:00Z,Marine Parts Source
Customer,1.0,"Very prompt service from Marine Parts…

Very prompt service from Marine Parts Source. I received my part in a timely manner and at a reasonable price. Very happy with this transaction!",US,4,2021-08-17T15:45:57Z,Marine Parts Source
Gerrit van Zyl,1.0,"Very fast shipping and knowledgeable agents

Very fast shipping and helpful and knowledgeable agents.",US,1,2021-08-17T15:10:58Z,Marine Parts Source
gary short,1.0,Great and fast service,US,1,2021-08-17T04:17:19Z,Marine Parts Source
Allan Harrison,1.0,"Awesome had what I needed great price…

Awesome had what I needed great price and got them to me very quickly",US,2,2021-08-17T03:31:28Z,Marine Parts Source
Ronald Messer,0.4,"Paint is for older models of Volvo not…

Paint is for older models of Volvo not current models. Emailed customer service , Never received a response. NO Customer Service",US,1,2021-08-17T01:57:08Z,Marine Parts Source
Jeffrey MacDowell,1.0,"Customer service was pleasant and I'm…

Customer service was pleasant and I'm very satisfied.
Thank You!",US,1,2021-08-17T01:17:03Z,Marine Parts Source
Andrew Gallant,1.0,"I was very happy that they had a not…

I was very happy that they had an uncommon part in stock for my engines. The shipping was much faster then expected.",US,1,2021-08-16T22:55:30Z,Marine Parts Source
Rich Spinola,1.0,"Water Hose Purchase

I purchased a main water circulating hose for my 4.3L Volvo Penta online from Marine Parts Source. Profile set up was quick and easy and navigating the site to find/locate the correct matching numbers hose was efficient. I ordered the hose on a Sunday evening and it was delivered two days later as specified in the purchase agreement. Over all the experience was completely positive.",CA,1,2021-08-16T21:40:37Z,Marine Parts Source
John BRANSCUM,1.0,"Quick delivery

Quick delivery, no issues. Will use again.",US,2,2021-08-16T18:19:30Z,Marine Parts Source
ICWTRAVELER,1.0,Fast Shipping Fair pricing,US,3,2021-08-16T02:07:55Z,Marine Parts Source
Joseph Vidal,1.0,"Exceeded my delivery expectations

Exceeded my delivery expectations. Packaged well.",US,1,2021-08-15T23:14:38Z,Marine Parts Source
Trent Maness,1.0,"Great experience

The staff at marine parts source was friendly and the website was easy to use. The parts fit as from the factory and shipping was fast. Will definitely use these guys again for any marine parts in the future that I need for my boat.",US,1,2021-08-15T17:54:32Z,Marine Parts Source
Jim Rainey,1.0,"Excellent service

Excellent service. Product arrived exactly as promised.",US,1,2021-08-15T16:50:07Z,Marine Parts Source
Frank Nicotri,1.0,"My gauges came in great condition and…

My gauges came in great condition and on time. Packing was very good.",US,1,2021-08-15T15:35:49Z,Marine Parts Source
Mark Schrotenboer,1.0,"Great service quick delivery I’ll be…

Great service quick delivery I’ll be using your company for all future products I need for my service needs on our boats !!!",US,1,2021-08-15T05:56:42Z,Marine Parts Source
Patrick Dewenter,1.0,"A+ for Marine Parts Source!

Order shipped very quickly and was exactly what I needed. High quality! Will definitely shop here again. Thanks Marine Parts Source!",US,3,2021-08-15T04:39:44Z,Marine Parts Source
Harry Collins,0.6,"I haven't gotten finished installing it…

I haven't gotten finished installing it yet. The main thing I was upset about was the shipping. Which I know isn't there fault. but the box was obviously torn open in shipping. Ends of cable sticking out. and taped back up with them hanging out. So glad nothing fall out.",US,1,2021-08-15T03:03:58Z,Marine Parts Source
Bonita,1.0,"They had what I needed at a reasonable…

They had what I needed at a reasonable price and they shipped it promptly. Great job!",US,4,2021-08-14T22:58:32Z,Marine Parts Source
Randy Panisello,1.0,"Very prompt delivery and courteous…

Very prompt delivery and courteous service.",US,1,2021-08-14T01:25:59Z,Marine Parts Source
Edward,1.0,Timely service and delivery,US,3,2021-08-13T23:13:43Z,Marine Parts Source
Justin Coats,1.0,"Awesome service and shipping

Awesome service and shipping. Kevin and Nick was a huge help when trying to find the proper parts needed. I will be buying most my stuff through these guys from now on!!",US,1,2021-08-13T05:16:30Z,Marine Parts Source
John Hagaman,1.0,"Everything I ask for.

Everything I ask for. Will use them again.",US,1,2021-08-13T03:34:23Z,Marine Parts Source
Waterboy,1.0,"All as expected

Parts availability, shipped promptly, arrived and worked fine",US,1,2021-08-13T01:04:47Z,Marine Parts Source
Igor C,1.0,"Needed a searay muffler overnight

Needed a searay muffler overnight. Got the right part next morning. No issues and good price.",US,1,2021-08-13T00:30:50Z,Marine Parts Source
Balis Burgess,1.0,"Tim West was very courteous and…

Tim West was very courteous and helpful. We were able to find the part I need and get it ordered.",US,1,2021-08-12T23:37:14Z,Marine Parts Source
Steven Anthony,1.0,"Very satisfied.

Very satisfied.
Just wish shipping was cheaper.
Thank you",US,1,2021-08-12T21:16:49Z,Marine Parts Source
chris d.,1.0,"Fast

Fast shipping and smooth transaction,",US,2,2021-08-12T17:59:57Z,Marine Parts Source
Kevin Gorman,1.0,"Excellent customer service and…

Excellent customer service and technical assistance. Part arrived next day when ordered before noon!",US,2,2021-08-12T15:19:23Z,Marine Parts Source
Bob,1.0,Good price Fast shipping,US,1,2021-08-12T04:17:34Z,Marine Parts Source
ernest Alamillo,1.0,"Quick and easy

Easy to order and fast shipping.",US,1,2021-08-11T20:34:53Z,Marine Parts Source
Monique Palermo,1.0,"Lifesaver

Lifesaver! Fast. Good prices.",US,1,2021-08-11T19:52:21Z,Marine Parts Source
Kevin B,1.0,"Once again

Once again. Quality service at a great prices.",US,3,2021-08-11T16:57:18Z,Marine Parts Source
Keith Pearce,1.0,Excellent service,CA,1,2021-08-11T16:48:01Z,Marine Parts Source
steven laudwig,1.0,"I had a few questions before ordering…

I had a few questions before ordering and the sales rep on the phone was more than helpful in helping me find the correct parts. It shipped the same day and arrived just as promised. Couldn’t be happier",US,4,2021-08-11T15:40:32Z,Marine Parts Source
Rogers Fisher,1.0,Was on time and the right part,US,1,2021-08-11T15:05:47Z,Marine Parts Source
Leon Byers,1.0,"Great Product

Great Product, Incredible communication, Quick shipment",US,1,2021-08-11T14:05:42Z,Marine Parts Source
Kirsten Koch,1.0,"I can’t thank you enough for getting…

I can’t thank you enough for getting our order to us the next day!! Excellent customer service.",US,1,2021-08-11T00:47:30Z,Marine Parts Source
Olen Gary,1.0,Prompt delivery!!!!,US,1,2021-08-10T23:58:04Z,Marine Parts Source
Walter B,1.0,"Just what I needed and at a good price

Just what I needed and at a good price. Installed and works great.",US,1,2021-08-10T23:24:44Z,Marine Parts Source
Melanie Pasciuti,1.0,Super fast shipping!,US,1,2021-08-10T21:02:00Z,Marine Parts Source
michael clark,1.0,"lower shift cable

always easy to order from and if you need to talk to a person they're available too.",US,1,2021-08-10T15:28:10Z,Marine Parts Source
Michael E.,1.0,"Great customer service

Great customer service. Prompt shipping and very good product availability. Thanks for helping to get my boat back in the water.",US,1,2021-08-10T05:17:06Z,Marine Parts Source
Ned,1.0,"The exact product I needed with quick…

The exact product I needed with quick delivery at a fair price.",US,4,2021-08-10T01:15:15Z,Marine Parts Source
Aneudy Grullon,1.0,Fast delivery,US,1,2021-08-10T00:32:39Z,Marine Parts Source
Richard Eckert,1.0,"Parts arrived on time and as ordered

Parts arrived on time and as ordered. Nice.",US,1,2021-08-09T23:01:52Z,Marine Parts Source
Eduardo Casares,1.0,"Excellent

Excellent excellent",US,3,2021-08-09T22:35:32Z,Marine Parts Source
Nicholas Rusin,1.0,"Awesome

Awesome place! Highly recommend! Fast shipping! Thanks",US,2,2021-08-09T22:25:08Z,Marine Parts Source
Tony Koppinger,1.0,"Everyone is knowledgeable and friendly…

Everyone is knowledgeable and friendly !!
Great place to do business !!",US,1,2021-08-09T21:15:48Z,Marine Parts Source
Anne & Jay,1.0,"Ordered what I needed

Ordered what I needed. It arrived the way I wanted. It installed perfectly. All is well with the world.",US,3,2021-08-09T19:36:26Z,Marine Parts Source
John,1.0,"Fast shipping good price

Fast shipping good price. Very happy",US,1,2021-08-09T17:44:14Z,Marine Parts Source
James,1.0,"The sales guy was extremely helpful

The sales guy was extremely helpful , after telling him what I was doing he looked up all my parts, complete with part numbers. Received them 2 days later. Very knowledgeable!",US,1,2021-08-09T04:33:57Z,Marine Parts Source
N. Mn Steve,1.0,fast delivery and excellent product.,US,3,2021-08-09T02:58:25Z,Marine Parts Source
John Searles,1.0,"Fast delivery on replacement fridge

Fast delivery on replacement fridge. Good website",US,1,2021-08-09T02:32:19Z,Marine Parts Source
steven naranjo,1.0,"Great products ,great prices good…

Great products ,great prices good quality .",US,2,2021-08-08T20:04:28Z,Marine Parts Source
ALAIN ROCHETTE,1.0,"It came the next day that I ordered it…

It came the next day that I ordered it and I’m perfect condition! Thanks! Great experience",CL,2,2021-08-08T19:53:01Z,Marine Parts Source
Donald Corcoran,1.0,Received order very quick.,US,1,2021-08-08T14:19:48Z,Marine Parts Source
RONALD HOCH,1.0,"the part i ordered was needed right…

the part i ordered was needed right away and MPS sent it immediately.Very easy to find the part i needed on your web site.",US,1,2021-08-07T14:16:19Z,Marine Parts Source
wayne bilder,1.0,"Brackets for my 1992 marine power 454…

Brackets for my 1992 marine power 454 block were delivered as promised.",US,1,2021-08-07T02:02:51Z,Marine Parts Source
John Mcginn,1.0,"Got exactly what I ordered, in a reasonable time.

Got exactly what I ordered, in",US,1,2021-08-06T22:56:14Z,Marine Parts Source
Memphis boy,1.0,"Easy purchase

Fast delivery, great price and as advertised.",US,2,2021-08-06T19:54:17Z,Marine Parts Source
Gary K.,1.0,"Easy ordering process.

Easy ordering process.
Arrived quicker than quoted.
Part works as it should.",US,1,2021-08-06T17:53:42Z,Marine Parts Source
Bill,1.0,"Great Job

Great Job, Fast delivery",US,2,2021-08-06T17:22:26Z,Marine Parts Source
Willim willimson,1.0,"5 star deal with Marine parts

5 star deal with Marine parts. Fast delivery, great staff and wonderful prices. Will do business with again. Thank you",US,1,2021-08-06T13:33:35Z,Marine Parts Source
Mike D,1.0,fast delivery,US,1,2021-08-06T03:33:19Z,Marine Parts Source
William George,1.0,"Great products, competitive prices and fast delivery

Their customer guidance, product selection, reasonable prices and fast delivery rates an excellent review. Keep it up!",US,1,2021-08-06T00:00:39Z,Marine Parts Source
tony aloia,1.0,"Only game in town

My fuel pump stopped working my mechanic said he can't get one do to a national back order. Found you guys on line had 14 in stock boat is up and running thanks to marine parts .thanks guys .I can enjoy the rest of the season",US,1,2021-08-05T23:37:01Z,Marine Parts Source
Mark,1.0,"YOU ROCK!

We ordered, you shipped and we received when promised! And saved about $500 over another company! YOU ROCK!",US,1,2021-08-05T22:46:02Z,Marine Parts Source
Damian Tapp,1.0,Great service,US,1,2021-08-05T21:12:29Z,Marine Parts Source
Randy Faber,1.0,"The item was shipped out the same day

The item was shipped out the same day, excellent customer service and tracking would order again",US,1,2021-08-05T21:03:53Z,Marine Parts Source
John Krahn,1.0,"Great order was shipped as promised…

Great order was shipped as promised highly recommended",US,1,2021-08-05T18:33:56Z,Marine Parts Source
Thomas Madden,1.0,"I worked with Kevin Caldwell on my…

I worked with Kevin Caldwell on my purchase. It was a pleasant surprise to talk with someone who actually enjoys what they do. Kevin was most helpful in following up on the after sale, and shipping updates. I would certainly purchase through marine parts source, primarily because of Kevin.",US,2,2021-08-05T14:24:57Z,Marine Parts Source
Oleg Mochalov,1.0,Fast delivery!,US,2,2021-08-05T14:05:46Z,Marine Parts Source
Harry Yonker,1.0,"Ordered 25 feet of 3/8 fuel line and…

Ordered 25 feet of 3/8 fuel line and was shipped immediately. Great company to do business with. I’ll look toward them for future purchases. When I find a great company, with affordable prices, I use them over time. This seller is worth looking to for future marine needs",US,1,2021-08-05T03:34:12Z,Marine Parts Source
Michael Huffman,1.0,"Great prices,Great service,Next day…

Great prices,Great service,Next day delivery
What else could you ask for",US,1,2021-08-05T02:10:45Z,Marine Parts Source
Elizabeth Mendelman,1.0,Awesome Service,US,1,2021-08-05T00:08:40Z,Marine Parts Source
gordon lustica,1.0,"quick shipping

quick shipping , great price",US,2,2021-08-04T22:23:48Z,Marine Parts Source
Michael Birchmeier,1.0,"I ordered the Teleflex no feedback…

I ordered the Teleflex no feedback steering helm and did not realize the nut and washer does not come on the Helm, it is sold separately. When reordering, I learned it will cost $53 for a nut and washer kit and shipping. I spoke with Tanner, a customer service agent, and he helped me get my order for a reasonable cost. I thanked Tanner so much for helping and asked in the future that they let customers know, the nut and washer is not included. Thank you again Tanner for making my day.",US,1,2021-08-04T19:31:48Z,Marine Parts Source
Mike M,1.0,"Tim helped me get the correct Parts and…

Tim helped me get the correct Parts and was very helpful.",US,1,2021-08-04T17:47:20Z,Marine Parts Source
Juan Huerta,1.0,"Spark Plug Wires

The spark plug wires we ordered for a Volvo-Penta motor 1993, worked perfectly. The engine was able to start without any problems!",US,1,2021-08-04T16:20:21Z,Marine Parts Source
WSAlford,1.0,"When no one else can…

When my local parts house could not get Volvo Penta parts from the US or European distribution centers, and I was told it may take six weeks, Marine Parts Source had it in my hands within three days for about 19% LESS! I placed my second order yesterday - it will be here tomorrow!! MPS is my new first stop.",US,1,2021-08-04T13:58:29Z,Marine Parts Source
Dale Johnson,1.0,"Ordering the parts are easy the parts…

Ordering the parts are easy the parts came fast they’re all the right parts for the boat motor that I ordered them for they all went on a good boat started ran fine thank you very much for getting the parts I need it for an older boat",US,4,2021-08-04T04:00:45Z,Marine Parts Source
Tommy White,1.0,Fast Shipping and great service.,US,1,2021-08-04T03:18:30Z,Marine Parts Source
Robert Hunter,1.0,"parts arrived on time and in excellent…

parts arrived on time and in excellent condition. Could not ask for anything more.",US,2,2021-08-04T01:39:37Z,Marine Parts Source
Robert Ferdon,1.0,"Fast service and good prices

Fast service and good prices, that’s what I look for!",US,1,2021-08-04T00:56:56Z,Marine Parts Source
Jack Greeson,1.0,Awesome products!,US,1,2021-08-04T00:38:53Z,Marine Parts Source
Nathan Mather,1.0,"It was the correct part and got here…

It was the correct part and got here fast",US,1,2021-08-03T23:02:12Z,Marine Parts Source
Matt Claycomb,0.8,"Had to call 2 times because first…

Had to call 2 times because first customer representative didn’t return the call they said they would, and issue was resolved by going to a different size AC unit, only a different customer service rep assisted me. Otherwise service was stellar. New AC installed and cool as a cucumber in the cabin.",US,1,2021-08-03T17:55:27Z,Marine Parts Source
Dick Feyer,1.0,"Great service and fast shipping

Great service and fast shipping. Thanks!",US,2,2021-08-03T16:30:30Z,Marine Parts Source
Tasha,0.2,"Bad customer service

We purchased a marine starter for our re-manned engine from Marine Parts Source. This was a Arco starter that was installed after engine break in by a licensed mechanic. After a couple starts we heard a cracking noise coming from the starter. After further troubleshooting we noticed the drive gear was cracked in 3 places. The engine had started fine with the old starter so this was not caused by the engine itself, it was a manufacturing issue of the starter. We sent back the starter to MPS and waited for a credit or new starter to be sent back however this was not the case. They spoke with Arco and let us know the drive gear is not under warranty and was probably caused by ""engine misfire, improper starter/engine rotation, or engaging the starter when an engine is already running."" All things we know to be untrue. After talking with the MPS rep, we were only offered a discount for a new starter instead of a replacement or credit. This is just bad customer service. At least provide a credit so we can purchase a new one. We will not be buying from MPS again.",CA,1,2021-08-03T16:26:45Z,Marine Parts Source
John Zitel,1.0,"Outstanding.

Order was filled fast. Called with a technical question and got great answers including them reaching out to Indmar directly to confirm the answer.",US,1,2021-08-03T16:26:11Z,Marine Parts Source
John,1.0,"CUSTOMER SERVICE REP WAS VERY KNOWLEDGEBLE AND HELPFULL

CUSTOMER SERVICE REP WAS VERY KNOWLEGEBLE AND HELPFUL. THANK YOU WILL DEFINETLY USED YOUR SERVICES AGAIN.",US,2,2021-08-03T16:17:13Z,Marine Parts Source
Jeffrey Johnston,1.0,"Marine Parts was very professional and…

Marine Parts was very professional and easy to work with. Everything they said they would do they did. I would definitely use them again",US,1,2021-08-03T13:46:19Z,Marine Parts Source
Thad Myatt,1.0,"Awesome parts and service

Awesome parts and service. Fast shipping.",US,1,2021-08-03T05:33:46Z,Marine Parts Source
Mike,1.0,"I love this company many times I've…

I love this company many times I've needed something shipped overnight and by 2:00 the next day I receive it!",US,2,2021-08-03T02:42:50Z,Marine Parts Source
Steven Wahl,1.0,"Excellent service

Excellent service. Received my order in 2 days.",US,2,2021-08-03T02:20:57Z,Marine Parts Source
VetteGuy59,1.0,"The items received were as ordered

The items received were as ordered, and were exact replacements. They were reasonably priced, and arrived in a timely manner. I will do business again, if necessary. A satisfied customer.",US,2,2021-08-03T01:10:34Z,Marine Parts Source
Mark Garrigus,1.0,Quick fast service with great pricing,US,1,2021-08-02T23:30:32Z,Marine Parts Source
Lee Duren,1.0,"Got the toilet seat and it is installed…

Got the toilet seat and it is installed and fits perfectly.",US,1,2021-08-02T21:41:10Z,Marine Parts Source
bill m,1.0,Order was correct and delivered quickly.,US,1,2021-08-02T21:26:49Z,Marine Parts Source
George Lakins,1.0,"Great customer service everything went…

Great customer service everything went according to timeline. No complaints!",US,1,2021-08-02T21:15:47Z,Marine Parts Source
Avianna Baltazar,1.0,"quick shipping

delivered quicker than expected, product came wrapped up in protection so it wouldn’t be able to leak out & waste",US,1,2021-08-02T21:12:05Z,Marine Parts Source
Doug Linn,1.0,"Very quick !

Very quick order processing and delivery!",US,1,2021-08-02T21:11:50Z,Marine Parts Source
Frank Dekis Jr.,1.0,"Hard to find part delivered quickly.

I ordered a part for my Jabsco marine toilet which was very hard to find and I received it in two days. Just in time for the weekend!",US,2,2021-08-02T20:34:57Z,Marine Parts Source
William,1.0,"Purchased a new baitwell pump

Purchased a new baitwell pump. Great price, and received the pump within a few days.",US,5,2021-08-02T16:48:39Z,Marine Parts Source
Jim Davy,1.0,"Installed 3 weeks ago

Installed 3 weeks ago. Appears to be running well under 120 AC and 12v DC. The light is a nice feature. With the fridge door removed this unit fit through the salon door of a 1995 330 Sundancer",US,3,2021-08-02T16:11:01Z,Marine Parts Source
Daniel Wieden,1.0,"Got exactly what I ordered

Got exactly what I ordered, and they shipped fast. Got the delivery sooner than expected.",US,1,2021-08-02T15:40:39Z,Marine Parts Source
Edward Dalton,0.6,"The shipping cost was extremely high…

The shipping cost was high for the size and weight of my item. The speed was good that they shipped, and the price of the item was very reasonable.",US,1,2021-08-02T02:33:26Z,Marine Parts Source
Leif Marvin,1.0,"Had exactly what I needed cheaper than Amazon

Had exactly what I needed, excellent service, fast shipping, what's not to like? Amazon was selling just one hub only for the price I paid for two from marine parts. I will definitely be using MP in the future.",US,2,2021-08-02T01:57:05Z,Marine Parts Source
Leonard Moreland,1.0,Service was quick and exactly accurate.,US,1,2021-08-02T01:33:52Z,Marine Parts Source
AHMED A.HH,1.0,"Very easy communication post and…

Very easy communication post and delivery was fast thanks",PT,1,2021-08-01T23:11:46Z,Marine Parts Source
Rob Fulsom,1.0,"Had what I needed

Had the hard to find part I was looking for for my king cobra outdrive and had it to me in 2 days. Five stars all the way",US,1,2021-08-01T17:13:17Z,Marine Parts Source
Darin,1.0,"All the parts I needed were in stock…

All the parts I needed were in stock and shipped the next day. Marine Parts Source even had a couple hard to find parts in stock. They will definitely be my first go to for marine parts.",US,1,2021-08-01T16:12:45Z,Marine Parts Source
JAMES WAGGONER,1.0,"Everything came quick and prices were…

Everything came quick and prices were good. Will order again in the future.",US,1,2021-08-01T14:39:43Z,Marine Parts Source
Shawn Huestis,1.0,As expected and quick arrival.,US,2,2021-08-01T03:38:21Z,Marine Parts Source
DAVID WILLIS,1.0,"Parts arrived on time

Parts arrived on time. I needed to complete the job and was glad that they arrived promptly. Good service!!!",US,3,2021-07-31T13:50:18Z,Marine Parts Source
Tim,1.0,"Fast shipment

Fast shipment. Product just as expected.",US,1,2021-07-31T03:17:37Z,Marine Parts Source
Felipe Andoras,1.0,"Very convenient website and cool service.

I like using this website because it is extremely user-friendly, they have a wide sortiment and shipping is usually really fast.",MX,2,2021-07-30T21:17:31Z,Marine Parts Source
Perry Mayers,1.0,"Exactly what I needed delivered quickly…

Exactly what I needed delivered quickly and at a fair price...",US,1,2021-07-30T18:55:07Z,Marine Parts Source
Nicole Elizabeth,1.0,"Recently ordered the wrong part and…

Recently ordered the wrong part and called the same day to cancel and CS was pleasant and helpful. Was able to cancel the order. Will definitely try again in the future to order from this supplier.",US,1,2021-07-30T17:25:42Z,Marine Parts Source
Donnie Norman,0.2,"CDI trigger is not working installed…

CDI trigger is not working installed old (CDI) trigger from four years ago and it runs with problems from new switch box. CDI tech sorta blew me off no help I purchased a new 150 hp in 1976 have been working with these engines since 1976. maybe I do not have enough experience maybe I need 100 years experience..",US,1,2021-07-30T07:37:42Z,Marine Parts Source
Steve C.,1.0,"Great prices and parts always show up…

Great prices and parts always show up fast",US,3,2021-07-29T23:05:52Z,Marine Parts Source
william swido,1.0,Exact parts every time .fast shipping!!,US,1,2021-07-29T20:36:27Z,Marine Parts Source
Michael,1.0,"Anchor rode was just what I needed for…

Anchor rode was just what I needed for my Maxwell anchor windless, and much cheaper than other Marine parts stores. Very fast shipping!",US,2,2021-07-29T18:21:40Z,Marine Parts Source
Mark Kramer,1.0,"Part was perfect

Part was perfect, easy to use online order. My first order. I will be using them more.",US,1,2021-07-29T18:01:28Z,Marine Parts Source
Eddie Ruta,1.0,"Great fast delivery.excellent product…

Great fast delivery.excellent product for the money",US,1,2021-07-29T09:15:22Z,Marine Parts Source
Tyler Butler,1.0,Great price fast shipping!,US,1,2021-07-29T04:52:57Z,Marine Parts Source
Tom Ramsey,1.0,Great service,US,1,2021-07-29T02:24:59Z,Marine Parts Source
Mike danyluk,1.0,"Third year ordering parts very satisfied.

When placing my order the website shows availability of each item, very helpful. Excellent shipping and delivery, my order arrived on time. This is the third year ordering parts from Marine Parts Source, very satisfied and will return.",US,3,2021-07-29T01:53:01Z,Marine Parts Source
JCF,0.8,"I ordered incorrect parts

I ordered incorrect parts. It’s a nuisance and costly to return. Although selection and service are great, if I can find something on Amazon and it’s Prime eligible, I buy there even if more expensive given ease of return if needed.",US,2,2021-07-28T23:48:25Z,Marine Parts Source
Bill Feast,0.8,"Order was on time and exactly what I…

Order was on time and exactly what I wanted very good people to work with",US,1,2021-07-28T23:34:59Z,Marine Parts Source
Boater in KS,1.0,"Excellent service

Great experience. Placed an order and immediately realized I had ordered incorrect quantity. Contacted customer service and they immediately updated my order and shipped within original timeframe. So nice. The parts I ordered were much less expensive than any other place I shopped. What a great experience.",US,1,2021-07-28T23:05:30Z,Marine Parts Source
Andy,1.0,"Exactly what I ordered and as…

Exactly what I ordered and as described. Fast processing and shipping.",US,1,2021-07-28T22:55:40Z,Marine Parts Source
Patrick,1.0,"strainer bowl

the strainer bowl arrived quickly, was properly packaged and works perfectly.",US,1,2021-07-28T16:51:49Z,Marine Parts Source
UDO VIRMALO,1.0,"trust

reliable and prompt",US,2,2021-07-28T08:58:27Z,Marine Parts Source
Charles Barnett,1.0,"I always get awsome service

I always get awsome service. The right part the first time.",US,1,2021-07-28T07:32:12Z,Marine Parts Source
JAMES BRYAN,1.0,Great customer service😢,US,2,2021-07-28T03:25:16Z,Marine Parts Source
N/a,1.0,"Very fast shipping

Very fast shipping. Very good quality!",US,1,2021-07-28T00:57:54Z,Marine Parts Source
Brent Stagg,1.0,Good prices and quick delivery.,US,1,2021-07-27T23:26:17Z,Marine Parts Source
IQ,1.0,"Great support, BEST customer service and easy payment and shipping!

I was looking for a part that had been very difficult to find! I was even told the model was discontinued and needed to buy a new marine flush toilet for our boat. I was helped by Joe and he worked to help me find another option or an original part and he finally found it!! Payment and shipping was easy and fast! Great support and amazing customer service! 5 stars to Joe Dennis who helped me! Thank you",US,2,2021-07-27T20:54:30Z,Marine Parts Source
Steven Crespo Ferrer,1.0,"Fast shipping great service

Fast shipping great service
Thanks to them i got back in the water running great in no time",US,1,2021-07-27T20:34:55Z,Marine Parts Source
Camille Sandrock,1.0,"Quick

Quick, courteous and accurate service.",US,1,2021-07-27T15:16:25Z,Marine Parts Source
Brandon Goodspeed,0.8,"The website was easy to navigate and…

The website was easy to navigate and found what I needed quickly. Ordering was functional and easy. The only thing negative I can say is shipping costs seemed extremely expensive. $15 to ship 3 bolts that may have weighed 6 oz seems excessive. Other than that was happy with overall experience.",US,1,2021-07-27T14:36:36Z,Marine Parts Source
GERALD KRUSKE,1.0,"I started looking on a Saturday…

I started looking on a Saturday afternoon from the convenience of my home and by Tuesday at 12:30 my item was delivered safely and the right stuff what a great experience for my old 1978 Trojan boat",US,1,2021-07-27T13:16:55Z,Marine Parts Source
Tyler B,1.0,"Great!

Fast shipping. Good quality parts. Worked perfect. Highly recommend.",US,1,2021-07-27T08:21:07Z,Marine Parts Source
Shari Davenport,1.0,"Easy to order

Easy to order, prompt delivery. Heater was easy to install.",US,1,2021-07-27T03:43:24Z,Marine Parts Source
Mark Flanders,1.0,"The pump was in stock and they shipped…

The pump was in stock and they shipped it right away.",US,1,2021-07-26T23:39:55Z,Marine Parts Source
Rusty Ray,1.0,"Great service

Great service. Quick shipping. I will use Marine Parts Source again!!",US,1,2021-07-26T23:28:06Z,Marine Parts Source
Rob Mouatt,1.0,"A nice ""Yes"" instead of 'no'

Other suppliers were having difficulty finding the A/C pump I needed.
MPS not only had 17 of them around the country at their various warehouses, but had 5 in the Michigan warehouse. They were able to fill the order, and, more importantly, get it to me in time to install it that weekend.

Kudos the MPS.............great to work with!",US,1,2021-07-26T23:17:46Z,Marine Parts Source
Boater from Cullman,1.0,"Easy to shop website that found the…

Easy to shop website that found the replacement catalog # for my old part.
Placed the order on Sunday and received it on Tuesday.",US,1,2021-07-26T21:12:01Z,Marine Parts Source
Robert Schultz,1.0,"Great service

Great service, walked through the part numbers, ups in 2 days, pump fit perfect, easy install, will order again",US,1,2021-07-26T20:53:46Z,Marine Parts Source
Mark Wise,1.0,"Good Inventory and fast shipping

Part was what I ordered and arrived fast--what more could you want?",US,1,2021-07-26T19:57:42Z,Marine Parts Source
Mark G Wheaton,1.0,"Very fine, reliable business

Excellent, expeditious, honest company to do business with!",US,2,2021-07-26T19:54:42Z,Marine Parts Source
Rick Wahl,1.0,"Very knowledgeable about parts and…

Very knowledgeable about parts and always willing to help with installation. Always very polite whoever you talk to!!",US,1,2021-07-26T16:55:56Z,Marine Parts Source
Thomas Power,1.0,Great parts and delivery.,US,2,2021-07-26T16:50:33Z,Marine Parts Source
Troy,1.0,"Great people to deal with

Great people to deal with. Excellent service.",US,2,2021-07-26T16:48:53Z,Marine Parts Source
