Reviewer,Note,Comment,Localisation,Nbreviews,Date,Compagny
Advergus Taylor,0.8,"Emily was very helpful in explaining…the policy and coverage to maintain my vehicle

Emily was very helpful in explaining the whole coverage and benefits of this warranty..the process was seamless and easy.",US,1,2021-12-14T17:24:45Z,ForeverCar
Richard Olson Annette Olson,1.0,"I spoke to Carlo very informative and…

I spoke to Carlo very informative and as he was informative and answered all my questions I purchased the policy",US,1,2021-12-14T13:59:35Z,ForeverCar
Tyrone C,1.0,"My experience was far better than that…

My experience was far better than that of Carshield. Not trying to bash them or anything like that but they were never up front about the hidden agendas that are in store for customers who have issues with their vehicles. This was all I needed to make the switch and so far so good and trust me I’ll keep you posted. 😊",US,2,2021-12-14T04:16:30Z,ForeverCar
Jesus,1.0,Excellent service with out any delays.,US,4,2021-12-12T16:56:37Z,ForeverCar
Marion Day,1.0,"Great customer service

Great customer service. Charlie Hohnstein provided concise information that was perfect for me to make a decision to purchase coverage with ForeverCar. I feel really good about the coverage and the fact that I don't have to worry about making expensive car repairs. Thanks Charlie!",US,1,2021-12-11T02:00:33Z,ForeverCar
Daniel Wyckoff,1.0,"I have been putting off getting this…

I have been putting off getting this coverage for about 6 months because I got tired of those warranty calls! However, this was thru our credit union . My Subaru warranty expired 600 miles ago, so thought I would get peace of mind. There was a glitch in setting up my profile on line so an agent , Carlo, called me and finalized the deal.Carlo was very professional and friendly.",US,3,2021-12-10T21:43:36Z,ForeverCar
Sahadeo Ramsewak,0.2,"Huh?

Huh?? Can your company please stop sending me this foolish stuff, and is this the company that I took out my vehicle warranty with???",US,1,2021-12-10T21:28:42Z,ForeverCar
michael,1.0,"My representative charlie was awesome…

My representative charlie was awesome he took the time to call and make sure i had the correct plan for me. I can’t think him enough for his help.",US,2,2021-12-10T20:44:09Z,ForeverCar
George King,1.0,"This was my first contact with your…

This was my first contact with your company. If there were 6 stars, I would have chosen them.
Victoria Angone was excellent. I would rank my secession with her as the absolute best customer service experience of my life.",US,1,2021-12-10T17:29:27Z,ForeverCar
James Dooley,1.0,Carlo was very helpful.,US,1,2021-12-10T13:54:15Z,ForeverCar
Demtirus/Sharonda Harris,1.0,Charlie was great explaining everything,US,1,2021-12-10T01:29:34Z,ForeverCar
Robert Krasinski,1.0,"Wonderful experience

Wonderful experience. Very fair price for the coverage and best part, no pressure. I had also contacted those other companies you see on TV. HUGE mistake. They quote high and then say go ahead with that credit card number. I said no thanks and was called back at least 10 times with lower offers. Can’t believe some sudo celebrities actually endorse those outfits. Carlos was my man and I appreciate all he did to help me.",US,1,2021-12-10T00:34:13Z,ForeverCar
Joan Lee,1.0,Professional and courteous,US,1,2021-12-09T21:19:49Z,ForeverCar
Teri Savaiinaea,1.0,"Customer Service Alex was courteous and…

Customer Service Alex was courteous and knowledgeable in handling my transaction. After purchasing the Platinum Plan online I realized I picked the wrong deductible and had to call customer service to make the change. Alex helped me correct this and my new plan cost $5. more for the $250.00 deductible versus the $500.00. All in all the plan is still affodable than the old plan with had with another company. We saved $95.00 a month with FOrever Car plan.",US,2,2021-12-09T20:56:31Z,ForeverCar
Wilma McCaw,1.0,"I’m so thankful to have Forevercar for…

I’m so thankful to have Forevercar for warranty on my vehicle. Ashton was very knowledgeable, & very informative about all the warranty products. He had Excellent Customer Service & I’m recommending everyone I know about their warranty services!! I thank you for giving me a worry free attitude about my truck coverage if any problems may arise.",US,1,2021-12-09T05:53:49Z,ForeverCar
Craig RIggs,1.0,"Victoria was an exceptional sales…

Victoria was an exceptional sales associate. She was very informative and answered all my questions. Victoria was very professional and had great follow up and most of all let me make an informative decision without unnecessary pushiness. Give this employee a raise.",US,3,2021-12-09T00:38:20Z,ForeverCar
Brian Sanchez,1.0,Excellent service!!,US,1,2021-12-08T20:36:26Z,ForeverCar
Vanessa Mccall,1.0,"Good job Charlie

Charlie was very knowledgeable and helpful",US,1,2021-12-08T20:35:21Z,ForeverCar
Antonio Armstrong,0.8,"I was shocked to find out that the…

I was shocked to find out that the policy that I had thru Sun Federal Credit union was terminated because you cut ties with them and now I go directly thru Forevercar and I would get less years, and 3 times the $$ amount that I paid thru Sun. It's a turnoff but I need protection for my car.",US,1,2021-12-08T14:52:49Z,ForeverCar
Saraa Lovee,1.0,"Alex was amazing

Alex was amazing , communication was 100% my problems were resolved by the next day .Problems no other representative was quite able to help with.I would definitely recommend connecting to him if you have any questions or issues this is the guy!",US,1,2021-12-07T22:53:50Z,ForeverCar
Byron Harvey,1.0,"Really new member.

I just signed up for the plan (12/07/2021) so I can't testify to a claims experience but I did, in my opinion, have an excellent rep assist me with signing up for the program. Carlo answered all my questions to my satisfaction AND made sure I received all applicable discounts. You can reach Carlo at (866) 550-9179 ext5151",US,1,2021-12-07T20:05:10Z,ForeverCar
Joy Nekola,1.0,"Thank you it was a great experience

Thank you it was a great experience. Charlie thank you",US,2,2021-12-07T15:37:54Z,ForeverCar
John King,1.0,"Victoria was very professional and…

Victoria was very professional and pleasant. She gave a good presentation and was helpful in helping me choose the plan that was best for my needs.",US,1,2021-12-06T20:43:32Z,ForeverCar
Natha Ray,1.0,"The gentleman who helped me was one of…

The gentleman who helped me was one of the nicest people I've had the pleasure of speaking with. He's a keeper!! rating 5+. Thank You for employing sure nice people.",US,1,2021-12-06T20:03:41Z,ForeverCar
CLB,0.8,"I spoke with Charlie in the beginning…

I spoke with Charlie in the beginning when I asked about car warranties. He was careful to repeat if I needed him. I was able to get back in contact with Charlie and decided to go forward with the contract. He has GREAT CUSTOMER SERVCE SKILLS!!

*Thus far this are great.
*I am praying this continue to be GREAT ""if"" I need to use the service/warranty.",US,1,2021-12-06T18:07:03Z,ForeverCar
Alvin Quick,1.0,"Charlie was very good on the phone with…

Charlie was very good on the phone with me about the coverage on my vehicle.grant job Charlie!!!!!!",US,1,2021-12-04T01:50:41Z,ForeverCar
Sharrane Mcfadden,1.0,"Charlie was great!!!!

Charlie was great! Needed an extended warranty for my vehicle, and he was so knowledgeable. He explained everything thoroughly and even dealt with my consistent interruptions as he talked. I truly appreciate the excellent customer service.",US,1,2021-12-04T01:02:28Z,ForeverCar
Edwin Alicea,1.0,"Help resolve my questions and very…

Help resolve my questions and very professional and honest thanks again",US,1,2021-12-03T13:41:33Z,ForeverCar
John,1.0,Great service,US,1,2021-12-03T04:38:46Z,ForeverCar
Bruce Flowers,1.0,"Charlie was very thorough in helping me…

Charlie was very thorough in helping me in a short timeframe. He got the job done well. I’m very delighted with getting my second car excellent coverage.",US,1,2021-12-03T03:53:53Z,ForeverCar
Rashad,1.0,"Great Customer Service

Carlo did a great job in assisting me with switching coverages. Would highly recommend.",US,1,2021-12-02T21:17:41Z,ForeverCar
Joekool,1.0,"My experience with Carlos…

My experience with Carlos professionalism was excellent. Very knowledgeable about the company’s plans and services. He took the time to walk me through every step and the payment process. He explained the plan that I was purchasing and gave me time to ask questions. Carlos is a great asset to the company he works for because he is authentic and real to customers. It is a pleasure doing business with a company that has great customer service and agents that care.",US,1,2021-12-02T00:08:02Z,ForeverCar
Terrel Dutson,1.0,"I was thankful for the review of my…

I was thankful for the review of my account and the prompt phone call that will probably save me money in the future. Thanks for the call and advice.",US,1,2021-12-01T23:42:08Z,ForeverCar
Sergiy Shchykovskyy,1.0,"Good job

Good job. Thank you for your understanding.",US,2,2021-12-01T22:03:23Z,ForeverCar
Steven Ulrich,1.0,"Carlo was very helpful and made this…

Carlo was very helpful and made this purchase very easy to understand. Carlo deserves a raise or at least a promotion for knowing his job and being great at it. Thank you Carlo",US,1,2021-12-01T18:16:59Z,ForeverCar
Amy,1.0,"Emily was great at explaining the plan…

Emily was great at explaining the plan and what it covers and gave me options to pricing with lower and higher deductibles. I’ve been really happy with the coverage and services that Forever Car offers. And really happy with the customer service! Thank you!!",US,2,2021-12-01T17:33:46Z,ForeverCar
Ian Toth,1.0,"With the unlimited miles

With the unlimited miles , the choice of your own licensed mechanic and the fair rates . You can’t beat it ! Recommend 1000 times again!",US,1,2021-12-01T03:12:10Z,ForeverCar
Mary S,1.0,"Ten stars for Charlie Hohnstein

I was extremely pleased with representative Charlie. We spoke several times over a few weeks. He was always responsive, professional, informative and patient. Before I committed to ForeverCar I price-checked other maintenance plans and had many questions for Charlie. He answered all and made responsible, non-pushy suggestions backed up with facts. I am very pleased with the service Charlie provided and feel confident about the ForeverCar plan.",US,2,2021-12-01T02:18:58Z,ForeverCar
Steven romero,1.0,"I'm very impressed by the help I got…

I'm very impressed by the help I got from Charlie. He was informative and really listened to all the questions I had. He made my experience very pleasent!",US,1,2021-12-01T00:58:56Z,ForeverCar
Amari Bradshaw,1.0,"Very pleased with my consult with…

Very pleased with my consult with Carlo, he reached out and followed up with me to make sure I choose the best plan of my liking. Super appreciative of the good service!",US,1,2021-12-01T00:17:57Z,ForeverCar
Ricky Woods,1.0,"My representative Carlos was great…

My representative Carlos was great explaining everything. Concerning the insurance and how it works give me detail by detail that I could cancel at any point in time if I’m not satisfied. Which I’m happy to have that information and to know that. Keep on doing a great job Carlos. And I would highly recommend this insurance to anybody that has any questions or doubts just give them a call.",US,2,2021-11-30T19:37:18Z,ForeverCar
Angela Jackson Hebert,1.0,"Very pleased with Forever Car purchase

My manufacturer warranty is almost up on my vehicle so I decided to research other options outside of the extended warranty offered by my dealership. Forever Car seemed to be the best deal since there was a discount offered to members of my credit union. I called and spoke to a representative (Victoria) who was very helpful and answered all of my questions regarding what was included and not included in the package. With Victoria’s help I was able to choose a package with significant coverage that also fit my budget. Victoria was very knowledgeable about the product and also very personable. After I compared the price of the Forever car contract with was being offered for 36 months or 36,000 miles by the dealership it was apparent that Forever car was the better deal. I am hoping that the future service that comes with the contract will be of similar standards as received when I made my purchase today.",US,2,2021-11-30T00:30:58Z,ForeverCar
Sherby Ware,1.0,"Trell was my my representative on the…

Trell was my my representative on the phone and he was nice in helping me with everything thing that i need iam glad did decided to give forever cars a call back. Sherby m ware. Thank you.",US,1,2021-11-30T00:09:06Z,ForeverCar
Amber Unsworth,1.0,"Carlo was very informative and…

Carlo was very informative and friendly. Helped with all my questions and set me up very quickly.",US,2,2021-11-27T17:19:55Z,ForeverCar
Kena Powell,1.0,"My representative was very courteous

My representative was very courteous, patient helpful and knowledgeable.",US,1,2021-11-27T04:14:28Z,ForeverCar
Alanna Riggio,1.0,"Right coverage at a great price

Right coverage at a great price! Thank you!!",US,1,2021-11-25T20:49:23Z,ForeverCar
Daniel Polley sr.,1.0,"The gentleman very helpful and very…

The gentleman very helpful and very patient and very knowledgeable. I will recommend this company to anyone.",US,1,2021-11-25T05:54:30Z,ForeverCar
Jimmy Ekwue,1.0,"Emily is very good and always call back…

Emily is very good and always call back to check how to make things better.",US,2,2021-11-25T01:57:31Z,ForeverCar
Sahira Wadley,1.0,"Charles did an excellent job explaining…

Charles did an excellent job explaining things to me and guiding the process.",US,1,2021-11-24T22:16:44Z,ForeverCar
Nez,1.0,"Carlo is great

Carlo is great. This was the best customer service experience I've had in a long time.",US,2,2021-11-24T22:11:55Z,ForeverCar
Norma E. Spence,1.0,"Emelyn was very good with her present…

Emelyn was very good with her present ion of how she sells the package, very good .",US,1,2021-11-24T19:07:20Z,ForeverCar
Tanisha Thompson,1.0,"Datrell Bogan was super helpful and so…

Datrell Bogan was super helpful and so professional!!!",US,1,2021-11-24T16:56:39Z,ForeverCar
Thomas Austin,1.0,"New Customer

I have just signed up and made my initial payment for the Platinum Plan. I am only able to rate the quality of initial customer service and ease of purchasing the warranty plan. The people I spoke to on the phone and live chat while deciding on which plan to choose were very helpful and offered great assistance.",US,1,2021-11-24T02:15:33Z,ForeverCar
Ryan Vincente Cantu,1.0,"Victoria was extremely helpful!

Victoria was extremely helpful!! Made the process simple and easy! Only disappointment was not being able to choose platinum coverage, because I had driven 1,000 miles since my quote, even though I still have some factory warranty left…..",US,1,2021-11-24T01:47:05Z,ForeverCar
Chieko,1.0,"I am very happy with my new policy for my car.

I am very happy with my new policy for my car. It came at the right time because my car is getting on in it's years (8 yrs.). I can now feel a little relieved that if my car needs major service repair, that I have a policy that will be there to help me financially when I need it.",US,3,2021-11-23T23:37:36Z,ForeverCar
Thomas Szymanski,1.0,"I had an excellent conversation with…

I had an excellent conversation with Victoria. Great, pleasant service. 2nd policy I've had with them. I will certainly recommend them to my friends.
Tom S",US,1,2021-11-23T02:53:09Z,ForeverCar
Doug Fiedler,1.0,"Charlie 5 star

Charlie was great! Very informative, knew what he was talking about and ultimately helped me decide to purchase this extended car warranty.",US,1,2021-11-22T17:46:11Z,ForeverCar
Constance Roberts,1.0,"My consult with Carlo was excellent

My consult with Carlo was excellent! He was very kind, patient and knowledgeable. He answered all of my questions and gave me great advice. I’d give him a 10 star rating if I could. Thank you!!!",US,1,2021-11-22T17:36:00Z,ForeverCar
Mom,1.0,"My experience with 3 of your staff have…

My experience with 3 of your staff have been excellent ...Ms. Emily on the 1st of Oct 2021 who initially signed me up with your program ...Mr. Amando Wilson, who I later talked to to disenroll from the program, which turned out the Kia mgmt gave me false info about not willing to service my car if I obtained this warranty thru the Sun Coast Credit Union, representing the 4ever Car Program and last but not least Mr Carlo who on 18 Oct allowed me to sign back up for your program ...
All three of these staff members were professional, knowledgeable and respectful of my decision to rejoin the 4ever Car Program.

The only problem I have is when I down loaded the PDF sent to me, the document was blurred and I have no idea what the contract contains. I've made 3 attempts once at my local library and with 2 individuals who have a printer for their business, without success.

I have reached out to try and get a hard copy, however I've had to leave msgs, as I have not been able to speak to any live person in order to obtain said copy of the contract.

I would like a hard copy for my records and by obtaining said copy, this would completely assure me I am able to maintain the standard of our agreement.

I am very much grateful for these 3 individuals who have assisted me so far...

Professionals with integrity ... Thank You",US,1,2021-11-21T17:30:33Z,ForeverCar
ADP,1.0,Excellent customer service 👍🏽,US,1,2021-11-21T07:28:39Z,ForeverCar
John Menz,1.0,"LOVE THE MONTHLY PAYMENT PRICES

LOVE THE MONTHLY PAYMENT PRICES. :)",US,2,2021-11-20T20:55:59Z,ForeverCar
Clarence Pridgen,1.0,"By far the best auto warranty ever

By far the best auto warranty ever. I took my car to the dealership and my service couldn’t believe what they covered. I have forever car on all my vehicles. The best investment I’ve ever made.",US,1,2021-11-20T15:57:23Z,ForeverCar
Jimmy E. and Tom Malcolm-Johns,1.0,"Victoria is awesome

Victoria is awesome! She answered my questions and made sure I understood the contract fully. She was thorough and most helpful. I was kinda on the fence about whether I should or should not purchase an extended warranty for my 2017 Sienna. But after talking to Victoria it was a no brainer for me and I knew I was making the right decision. I'm careful about where I spend my dollars and have to make sure I'm making a wise decision on big purchases. Thank you Victoria and I'll definitely recommend you to my friends.",US,1,2021-11-20T00:17:47Z,ForeverCar
James Osborne,1.0,"Ashton was very helpful during the call…

Ashton was very helpful during the call and very professional in all respects.",US,1,2021-11-19T21:36:26Z,ForeverCar
Christopher More,1.0,"Friendly service easy to buy and use…

Friendly service easy to buy and use and it's nice to not worry about your new car.A great plan",US,1,2021-11-19T18:02:04Z,ForeverCar
Darius Key,0.2,"Was told to take my car to couple place…

Was told to take my car to couple place that didn't work on my car. I haven't had me car in almost 3 weeks and still paid car note. It would of been nice if someone would had offered me a loaner or something in the mean time. Get to wondering what I'm spending money on",US,1,2021-11-19T06:53:47Z,ForeverCar
Zandra Morgan,1.0,"Great rate

Great rate, and easy sign up",US,1,2021-11-18T22:28:32Z,ForeverCar
JSB,1.0,"Victoria was extremely helpful and very…

Victoria was extremely helpful and very friendly. I really appreciate her assistance!",US,1,2021-11-17T23:59:05Z,ForeverCar
Robert Morasch,1.0,"Thks Victoria Excellent Rep for…

Thks Victoria Excellent Rep for Forever Car Bob",US,1,2021-11-17T23:28:27Z,ForeverCar
Michael Sica,1.0,"I signed up for the gold plan and right…

I signed up for the gold plan and right after i received a call from Carlo who helped me upgrade and explained the process to me so I could understand my plan better . He was awesome . His customer service is off the charts perfect . Thanks Carlo",US,1,2021-11-16T23:17:27Z,ForeverCar
Leonard Padgett II,1.0,"Ashton was great

Ashton was great. He’s very professional and knowledgeable. I appreciate him helping me solve my problems.",US,1,2021-11-16T23:07:07Z,ForeverCar
Lisa Evans,1.0,"I first called my manufacturer warranty…

I first called my manufacturer warranty for my vehicle and was given a cost, which would require 10% down, which was right at $300 and then over $150 per month for 24 months. I just checked my email and wow, karma! My credit union had sent me info on Forever Car, same day!!! I went online and filled out the info and then called. Emily answered my call promptly and had my info available and was able to provide a quote that was a third of the dealers cost plus covered more items and I was able to get with no deductible. So happy! One less worry and now my vehicle will be covered and did I say I was happy! Thanks to Emily and forever Car!",US,4,2021-11-16T20:36:48Z,ForeverCar
Steve Green,1.0,"Agent very professional and explained…

Agent very professional and explained the attributes of the coverage in common sense language.",US,3,2021-11-16T01:42:54Z,ForeverCar
Lynnett Williams,1.0,"Veronica was Awesome!!!

Veronica was Awesome!!!! She answered all of my questions and got me signed up in a timely manner. Very pleasant and professional!!!",US,1,2021-11-16T01:37:54Z,ForeverCar
Toni Megee,1.0,"So far

So far, so good...",US,1,2021-11-15T23:26:19Z,ForeverCar
William J,1.0,"Miguel Pineda is knowledgeable and knew…

Miguel Pineda is knowledgeable knew exactly what I wanted.
Miguel is courtesy and reminded me that my Verano warranty expires Jan 2022.
He is going to call me in December so I can renew it.
That's excellent customer service.
We were very please at end results.

Thank you",US,1,2021-11-15T22:43:21Z,ForeverCar
Michael,1.0,"Charlie H.

Charlie was very helpful explaining the Warranty to me",US,1,2021-11-15T18:37:15Z,ForeverCar
Karen & Joseph Houle,1.0,"Prompt

Prompt, informative, friendly, easy to understand information given from Emily sales rep.",US,1,2021-11-15T17:35:45Z,ForeverCar
thomas vance,1.0,"The customer service rep was…

The customer service rep was outstanding! He walked me through the service and am pleased",US,1,2021-11-15T15:42:00Z,ForeverCar
joseph amodeo,0.6,"I figured my car is paid off so I might…

I figured my car is paid off so I might as well have the extended warranty since I'm not making a car payment haven't used the service yet so I will see",US,2,2021-11-14T15:23:51Z,ForeverCar
Lois Smith,1.0,"Helpful

Helpful, easy to do business with, recommending to my daughter",US,1,2021-11-13T18:52:12Z,ForeverCar
Robert Williams,1.0,"Time will tell And the reason why I say…

Time will tell And the reason why I say that is because my last car warranty would not cover a bolt in the intake That was broke off",US,1,2021-11-13T13:27:47Z,ForeverCar
Tena Thomas-Green,1.0,"I have no complaints

I have no complaints, exactly customer service, Knowledgeable about the warranty packages thank you Charlie",US,1,2021-11-13T05:03:54Z,ForeverCar
Tyrone B.. Pennsylvania,1.0,EXCELLENT GROUP OF PEOPLE,US,1,2021-11-12T23:46:51Z,ForeverCar
Crocifissa Memolo,1.0,"I was contacted by Charlie of…

I was contacted by Charlie of ForeverCar. He was polite and knowledgeable. He answered all my questions, spoke well, clearly and concisely.",US,2,2021-11-12T20:27:05Z,ForeverCar
DANNY HALL,1.0,"ForeverCar-Emily

Spoke with Emily about the different plans and selected a plan based on her description. Excellent job of covering everything.",US,2,2021-11-12T19:53:50Z,ForeverCar
Steve Holloman,1.0,"Happy

Thank you guys for your help and insuring me that you will give me the best customer service and a great legitimate service plan for my car .",US,1,2021-11-12T19:26:16Z,ForeverCar
V. Mahdi,1.0,"Victoria..

Victoria... explained to me the plan..gave her number and Extn for any additional questions.",US,1,2021-11-11T18:48:51Z,ForeverCar
Paul Halloran,0.6,"Rate What?

Please forgive the low rating. It seems like a good value deal but I can’t honestly rate this until I actually use the service. Get back to me then. The sign up process went well. I am not impressed with being asked to rate a product that I haven’t used. Maybe someone should take a look at that.",US,3,2021-11-11T16:51:02Z,ForeverCar
Customer,1.0,"I called and spoke to Victoria…

I called and spoke to Victoria regarding cancelling my policy on one car and getting a new policy on another car. She was very knowledgeable and got me the best possible coverage on my new car. She explained the different plans and we picked the one that would suite me the best. I was extremely impressed with Forever Car and it's staff. I would highly recommend them to any Suncoast Member.",US,2,2021-11-11T15:28:49Z,ForeverCar
Tara Allen,1.0,Charles was ever helpful.,US,1,2021-11-10T22:59:46Z,ForeverCar
Jonathan Casarrubias,1.0,"Camaro ss

Carlo helped me out a lot walked me through the steps explained everything with details the guy knows his stuff very knowledgeable and helpful would give him more stars if I could.",US,1,2021-11-10T19:40:37Z,ForeverCar
Alfred Williams,1.0,"Carlo was exceptional.

Carlo was my assistant today, and I’d like to say that he was exceptional. There was complete transparency on his part as well as an articulate review over what the forever car warranty details. He also extended his information to me in case I need any further assistance in the future. Thank you again, Carlo.",US,1,2021-11-10T17:20:49Z,ForeverCar
A. Hardin,1.0,"Service Rep that I spoke with was very…

Service Rep that I spoke with was very helpful. I was looking for an extended warranty for my vehicle, he was very knowledgeable about the different services that they offered and helped me find the right one for me. Prices are good and there was no product pushing, fast responses via phone calls and emails. Overall good experience!",US,1,2021-11-10T04:18:38Z,ForeverCar
Elyssa,1.0,"Alex was very helpful on getting a…

Alex was very helpful on getting a quote and helping with setting up an account!",US,1,2021-11-10T01:08:44Z,ForeverCar
Patricia White,1.0,"He explained everything and answered my…

He explained everything and answered my questions. Great customer service.",US,1,2021-11-09T21:12:07Z,ForeverCar
James Belangia,1.0,"Ashton was awesome

Ashton was awesome. Answered all of my questions - completely, thoroughly and accurately. It was a pleasure dealing with him, and a great value from ForeverCar.",US,1,2021-11-09T15:54:39Z,ForeverCar
Gwen R.,1.0,"Happy Customer

Took a couple of weeks but vehicle was fixed under warranty to my delight. Happy with the service I received after hearing some horror stories about other warranty services.",US,1,2021-11-09T15:50:44Z,ForeverCar
Sharon McClure,1.0,no complains,US,1,2021-11-09T00:27:36Z,ForeverCar
Rosemary & Dennis Hill,1.0,"All went well

All went well. Easy to apply",US,2,2021-11-08T18:28:57Z,ForeverCar
Lee Jones,0.8,Everything was good.,US,2,2021-11-08T18:18:40Z,ForeverCar
Harry Bodnar,1.0,"Just had the pleasure of renewing my…

Just had the pleasure of renewing my policy with Carlos Rallo, who was very patient, informative and very helpful. He gave me all the information I needed and all the paperwork that I would require. Great employee and a real treat to talk to a person that was so helpful and knowledgeable. Thank you ForeverCar and to Carlos.",US,1,2021-11-08T17:05:42Z,ForeverCar
Kurt D Ortolf,1.0,"When signing up for plans was alittle…

When signing up for plans was alittle difficult because the cost and what was included took forever to compare but once it was shown smooth sailing to the end. Should just be a simple graphic and leave it at that with maybe a toll free number to answer and more questions.",US,1,2021-11-07T10:43:35Z,ForeverCar
Niya Martin,0.4,"I still don’t understand how to use the…

I still don’t understand how to use the service & the chat option says they are closed.",US,1,2021-11-07T00:14:02Z,ForeverCar
Customer,0.8,Easy to work with.,US,2,2021-11-06T21:02:57Z,ForeverCar
Deserthair,1.0,"Very reasonable pricing

Very reasonable pricing, monthly which is nice, and great service levels to choose from. Impressed so far, and hear good things from my credit union regarding the company!",US,1,2021-11-06T19:45:11Z,ForeverCar
Gwendolyn Riddick,1.0,"Kudos to Victoria!

Victoria was extremely helpful in explaining the various plans i could take & helping me choose the plan best fit for me & my vehicle. She was very courteous & professional & said if i needed anything in the future to give her a call back & she'd be happy to assist me again. She is an asset to your company!",US,1,2021-11-05T22:13:53Z,ForeverCar
SHEENA JONES,1.0,"Carlo was GREAT!!

Carlo was GREAT!!! He was able to answer all of my questions and then some from setup of account, maintenance of account and processes and procedures for claims on my vehicle.
I truly had a pleasure speaking with this gentleman and working through what I felt was a terrible dilemma and having a preconceived notion that it was just going to stay that not knowing what great customer service agent was on the other side to ease and solve my dilemma !!
Again NOTHING but wonderful things to say about my encounter !!! Keep up the great work !",US,1,2021-11-05T18:37:00Z,ForeverCar
Father Kolanowski,1.0,"Alex was very helpful as was Kim in the…

Alex was very helpful as was Kim in the office.",US,3,2021-11-05T14:53:56Z,ForeverCar
Cheryl Gilbertson,1.0,"Great service

Great service, no problems, very fair pricing, So nice knowing you are affiliated with my awsome Insurance company,, American Family. 🙂I now feel safe to be on the road. I look forward to our partnership. Thanks a million Mighel !
Cheryl Gilbertson",US,1,2021-11-04T00:54:09Z,ForeverCar
Diane H,0.8,Good customer service.,US,3,2021-11-03T21:58:03Z,ForeverCar
Mike Weaver,1.0,"I'm pleased that ForeverCar and my…

I'm pleased that ForeverCar and my Credit Union reached out to me to purchase this valuable coverage for our Nissan Pathfinder.",US,3,2021-11-03T18:50:19Z,ForeverCar
Anthony Lebario,0.8,new to this site,US,1,2021-11-03T16:48:52Z,ForeverCar
Wanda,1.0,"Charlie was very knowledgeable kind…

Charlie was very knowledgeable kind and accommodating. Thank you very much!
Wanda",US,1,2021-11-03T00:44:10Z,ForeverCar
T.J. uwu,1.0,"Alrighty

Very easy to buy the coverage I needed, or whatever.",US,1,2021-11-02T23:57:28Z,ForeverCar
Sheri M,1.0,"Top Notch Service

I opened my new policy with expert help from my rep., Carlos Rallo. He was very knowledgeable and professional!",US,2,2021-11-02T21:03:10Z,ForeverCar
Charlena Young,1.0,"Victoria was very patient with me I…

Victoria was very patient with me I asked her to call me back and allow me time to look over the plan and she did. Provided me with awesome customer service.",US,1,2021-11-02T20:45:05Z,ForeverCar
Tia Webb,0.8,"It was easy to sign up

It was easy to sign up. I haven’t used it yet so we will see how this goes!",US,1,2021-11-02T07:10:23Z,ForeverCar
Rhonda D.,1.0,"Carlos displayed great customer service…

Carlos displayed great customer service and was knowledgeable of the service contract that I purchased.",US,1,2021-11-01T21:09:57Z,ForeverCar
Vivian Kissel,1.0,"contract for car service

Spoke with Ashton,very polite and knowledgeable and took all information needed for the contract on my vehicle.",US,1,2021-11-01T16:50:42Z,ForeverCar
kentron donner,1.0,Charlie is the best I recommend him,US,1,2021-10-30T07:41:33Z,ForeverCar
Sylvia/James Coultress,1.0,"Charlie was great

Charlie was great. He returned calls as promised and provided answers to all our questions. Charlie made us feel confident thru the whole process.",US,1,2021-10-30T02:25:01Z,ForeverCar
Pryvat Dryvr,1.0,"Carlos Rallo, a unicorn in policy sales

Carlos Rallo is the best with customer service & follow ups. Persistent yet not pushy, always polite, warm & friendly. His explanations of my policy was very matter of fact, elucidating, well informed, no pushy desperate sales tactics nor impatient & i appreciate that. Very personable & easy to talk with, more of a conversion with a new friend than a sales call. I am very comfortable with my purchase of your products. He can stay... Wesley",US,1,2021-10-30T01:00:50Z,ForeverCar
Herman Dorsey,1.0,"ForeverCar Sealed The Deal

ForeverCar Sealed The Deal

I had a good experience with the Customer Service Representative Carlo, along with the cost of the service plans offered, helped me make my decision to go with ForeverCar. The process was easy and having the connection to Robins Federal Credit Union. Sealed the deal for me!",US,1,2021-10-28T22:38:41Z,ForeverCar
VERNICE McKain,1.0,"Charle Hohnstein

Charle Hohnstein, was amazing his customer service is excellent he was so helpful very informative gave me everything I needed I would definitely recommend him to family and friends.",US,1,2021-10-28T21:29:36Z,ForeverCar
Patricia/Michael L,1.0,"Excellent customer service

Excellent customer service. Very thorough and complete explanation of the products and options!",US,2,2021-10-28T19:14:13Z,ForeverCar
Angela Jones,1.0,"Spoke to Carlo Rallo regarding…

Spoke to Carlo Rallo regarding upgrading my order. He was super friendly and helpful. Great personality.",US,2,2021-10-28T19:07:49Z,ForeverCar
Mark Masolotte,0.6,Could use a better discount,US,1,2021-10-27T21:36:49Z,ForeverCar
robert,1.0,"miguel was super nice and answered all…

miguel was super nice and answered all my questions and got me the protection and peace of mind i want to protect my investment",US,2,2021-10-27T21:21:42Z,ForeverCar
Earnest & Divine Properties,0.8,"Great customer service.

Answered all my questions. Plan was explained and my purchase was completed without delay.",US,3,2021-10-27T16:56:53Z,ForeverCar
Jonathan Hubbard,1.0,"Explained it was a full bumper to…

Explained it was a full bumper to bumper warranty just like the Carvana warranty and it was a fair price. The representative followed up to make sure I did not miss the deadline for coverage. Glad coverage never missed a beat, the breaks, a key issue, and slipping clutch were covered under the warranty Carvana provides at purchase and just glad that was extended at a fair price. Highly recommend.",US,1,2021-10-27T02:28:04Z,ForeverCar
