Reviewer,Note,Comment,Localisation,Nbreviews,Date,Compagny
Antonio Smith,1.0,"Extra helpful

Extra helpful, good communication with the customers. Quick, plus good QUALITY WORK!!",US,1,2022-07-27T17:01:49Z,Mavis Discount Tire
Charles Love,0.2,"Deceptive Pricing

My tire had a slow leak. I took it to Mavis Tire University at 8040 North Tryon St. Charlotte. I was told that the tire had a nail in the side wall and could not be fixed. I would need to buy a new tire. (Goodyear Assurance All Season) I inquired as to how much it would cost after warranty had been applied that I purchased the tire at this store and had another tire replaced from the same set of the four new tires that I had purchased at this store. I was told that the tire did not have a warranty and that I was just told that it had a warranty because I was a good customer. He told me that the tire that I needed cost $169.99 but he would discount it by $25.00 and the price of the tire would be $144.99. At check out, I was told that my total bill came to 199.99. I asked how could that be? I was given a price of $144.99 prior to authorizing the purchase and where was the $25.00 discount that I had been given. He then told me that the tire cost $199.99 and that the $169.99 reflected the discounted cost. I told him that $25.00 subtracted from $199.99 was $174.99. He could not explain this computation. I told him that he had performed a bait and switch technique on me, that his tactics were deceptive and that I would not be coming back ever again. I went home and checked the price of the tire that I purchased on the Mavis Website and the price of the price of the tire is $127.00. I should have asked to see the damaged tire as I don't see how one could run over a nail from the side of the tire. I now don't believe that the tire was damaged beyond repairs

Charles L.",US,1,2022-07-27T16:57:52Z,Mavis Discount Tire
JOHN THOMPSON,1.0,Great experience,US,1,2022-07-27T16:24:15Z,Mavis Discount Tire
Na.sa,1.0,"Best service

Best service , very clean, honest and fair pricing.",US,1,2022-07-27T07:34:55Z,Mavis Discount Tire
CHARLES MARSELLA,1.0,"Mavis has always been very professional…

Mavis has always been very professional I was in and out with the oil change they checked the tires fluids and it has been an excellent service thank you kindly I really appreciate it will continue to use Mavis",US,1,2022-07-27T04:04:06Z,Mavis Discount Tire
Louis,1.0,"Great

Great
Polite
Professional fast and trustworthy

Jose kept me informed and
Did everything that was needed correctly professionally",US,3,2022-07-27T01:05:59Z,Mavis Discount Tire
yolda Velasquez,1.0,"Was very good

Was very good, I appreciate the service.",US,3,2022-07-26T21:53:07Z,Mavis Discount Tire
ADAM SCOTT,0.8,"Service great, bathrooms need attention.

Service great. Need to pay attention to bathrooms-no papertowels in men's room at 8am.",US,1,2022-07-26T19:51:10Z,Mavis Discount Tire
Laura and Joe,1.0,"Timely reliable service

Timely reliable service
Randy master mechanic at Whiting location is top notch
as well as Brian & Gregg always professional courteous & knowledgeable
Perry customer service desk manager greets you with a smile & is very informative
Superior team at Whiting location",US,4,2022-07-26T19:49:29Z,Mavis Discount Tire
Customer,1.0,A+ Thank you.,US,2,2022-07-26T17:46:07Z,Mavis Discount Tire
William DARNER,1.0,"Everything was great

Everything was great, Ford was excellent and friendly.",US,1,2022-07-26T17:42:00Z,Mavis Discount Tire
MASON REGAN,0.8,"5 stars

Easy fast quick",US,1,2022-07-26T16:56:22Z,Mavis Discount Tire
ROBERT,1.0,Good service,US,3,2022-07-26T06:13:46Z,Mavis Discount Tire
thisisod,0.2,"$30 a piece for mount and balance of 4…

$30 a piece for mount and balance of 4 tires! I brought the tires myself so these guys didn’t even have to put a car on the lift and remove the tires and reinstall! Never again would I go to a bush league joke of a tire place like this! Mavis is trash!!!",US,1,2022-07-26T04:37:39Z,Mavis Discount Tire
JAMES LEDUC,1.0,"Great service

Great service. Appreciate the attention to detail.",US,1,2022-07-26T00:42:06Z,Mavis Discount Tire
Bethany,1.0,"Service is always fast and reasonably…

Service is always fast and reasonably priced",US,2,2022-07-25T19:13:06Z,Mavis Discount Tire
Tim,1.0,Great service as always,US,2,2022-07-25T17:59:30Z,Mavis Discount Tire
ABBEY PAGNINI,1.0,"The entire staff at Mavis is awesome

The entire staff at Mavis is awesome. Both of the locations I have been to have given superior customer service.",US,1,2022-07-25T17:50:59Z,Mavis Discount Tire
Customer,1.0,"Great Service!

The Mavis in Oakland provided me great service. I was looking for a reliable honest mechanic when I moved to the area and I found that here.

Thanks!",US,2,2022-07-25T17:47:36Z,Mavis Discount Tire
MICHAEL GETZ,1.0,"Kind

Kind, professional courteous staff. Service was completed promptly.",US,1,2022-07-25T17:35:07Z,Mavis Discount Tire
Customer,1.0,"Excellent service

Quick service and a very knowledgeable staff.",US,2,2022-07-25T17:28:53Z,Mavis Discount Tire
dolores h tulanowski,1.0,"made an appointment and everything was…

made an appointment and everything was done that I wanted and they were very friendly and did an excellent job.",US,1,2022-07-25T17:17:46Z,Mavis Discount Tire
ANDREW NUTT,1.0,"Amazing team

Amazing team very knowledgeable great customer service",US,1,2022-07-25T16:58:10Z,Mavis Discount Tire
KATHERINE BOGGESS,1.0,"I prefer Mavis over the dealership for my new car.

THE GUYS WERE ABLE TO GET ME IN AND OUT VERY QUICKLY. VERY NICE AND PROFESSIONAL AND IVE NEVER HAD ANY ISSUES. MY LAST FOUR VEHICLES HAVE ALL BEEN SERVICED BY MAVIS. DEFINITELY A CUSTOMER FOR LIFE THANK YOU!",US,1,2022-07-25T05:50:09Z,Mavis Discount Tire
willis covington,1.0,Awesome quick service,US,2,2022-07-25T03:05:01Z,Mavis Discount Tire
Lisa,0.2,"Poor work quality

I made an appointment for a new tire and was told the person who put my tire on broke the studs and I needed to go the dealer right away. I was like no you guys need to fix it, it wasn’t broken I also had to tell them to put spare tire back and find the cover to the tire valve they lost. I went back the next day for them to fix the studs when I got home one of the lug nuts was broken I went for the 3rd time for them to fix it. They said they broke the cover off and would have to order a new one. I will go back tomorrow for the 4th visit. Obviously they didn't expect me to notice the spare tire they didn’t put back, the missing tire vale cap, the broken lug nut and they thought they could blame the broken stud in the firefighter who helped me change my flat.",US,2,2022-07-25T02:03:46Z,Mavis Discount Tire
Laura,1.0,"I used to frequent NTB for my tire…

I used to frequent NTB for my tire needs. I recently had a recall service on my 2018 Toyota Camry and my tire sensor went off when I picked it up. Three days later I found my tire flat. Called mavis at 120p on a Sunday and was out within 30 minutes tire leak found (screw in tire), repaired, and back on the road. Thank you Kris @ Mavis tire.",US,1,2022-07-24T23:17:47Z,Mavis Discount Tire
Customer,1.0,"I went in for a flat repair

I went in for a flat repair. I was in and out very quickly. Staff at the Mavis location in west Hempstead is nice.",US,3,2022-07-24T22:46:12Z,Mavis Discount Tire
VINCENT INGRIA,1.0,"Never have a problem going to the my…

Never have a problem going to the my Sinai store they get me and with no problems",US,1,2022-07-24T21:30:30Z,Mavis Discount Tire
Customer,1.0,"Excellent experience

Excellent experience, Joe was very helpful.",US,8,2022-07-24T20:24:13Z,Mavis Discount Tire
David Yaron,0.2,"Went in to get tires mounted on…

Went in to get tires mounted on different rims and had to tell them to put the tire back on the old rim over an hr for 1 tire to get taken off and the the old rim and not even starting to put on the new rim will never be back here again the store in Berwick pa",US,1,2022-07-24T19:05:19Z,Mavis Discount Tire
NORMA BARRERA,1.0,"Excellent

Every one that working in this place are very friendly and helpful .Always coming to this location because I know there always do a good job. The place that I trusted the most. Good job guys and Steven. Thank you.",US,1,2022-07-24T18:53:03Z,Mavis Discount Tire
Obed,1.0,Great service,US,3,2022-07-24T18:40:35Z,Mavis Discount Tire
Craig litow,1.0,"Great shop

Great prices. Great knowledgable staff. They do great work with very little wait time",US,1,2022-07-24T18:33:27Z,Mavis Discount Tire
Customer,1.0,"Excellent service always a pleasure coming here

Love coming here always a pleasure doing business with these guys",US,2,2022-07-24T18:32:32Z,Mavis Discount Tire
BRYAN MOROUGHAN,1.0,Asia is awesome quick in and out,US,1,2022-07-24T17:46:55Z,Mavis Discount Tire
JOSEPH VETERI,1.0,"Great Service!

Moe, Justin and all the guys are great. Service in less time than anywhere else. I highly recommend Mahopac Mavis and definitely will return when my cars need work.",US,1,2022-07-24T16:59:18Z,Mavis Discount Tire
Carol Alexander,1.0,"Headed to Rehoboth Beach

Headed to Rehoboth Beach, DE, when front low tire alarm. Pulled into Mavis and had us back on the road in less than 20 mins. Great job!",US,1,2022-07-23T23:59:04Z,Mavis Discount Tire
Naomi Nunez,1.0,Megan is great!!,US,1,2022-07-23T22:56:18Z,Mavis Discount Tire
HECTOR VEGA,1.0,"Left my car over night

Left my car over night, and they said they will fix noise in the morning. The next morning my car was ready in one hour after they opened store.",US,1,2022-07-23T19:34:52Z,Mavis Discount Tire
customer,1.0,"The Pelham Mavis is always helpful and…

The Pelham Mavis is always helpful and timely. They help my family keep 5 cars on the road and riding safely! Thanks Rodney, Christopher, and Jacob.
Wanda Washington",US,2,2022-07-23T19:22:06Z,Mavis Discount Tire
LUZ MERCADO,1.0,"Great customer service

Went there today had my car services done they were very polite and they treated me very well",US,1,2022-07-23T19:12:42Z,Mavis Discount Tire
Mike Scott,0.8,"Very polite and helpful at the W Berlin…

Very polite and helpful at the W Berlin location.",US,1,2022-07-23T18:07:36Z,Mavis Discount Tire
BRUCE CRONCE,1.0,"Excellent

Very good service",US,1,2022-07-23T17:29:37Z,Mavis Discount Tire
KEVIN WADE,1.0,"Great job

It was a wonderful experience the team was excellent",US,1,2022-07-23T17:06:47Z,Mavis Discount Tire
AMANDA,1.0,"Service was fast and employees were…

Service was fast and employees were very nice and helpful!",US,1,2022-07-23T16:56:05Z,Mavis Discount Tire
Rob,0.2,"Just noticed they chiped my wheel well…

Just noticed they chiped my wheel well under one side on tire install. Very rude people blaming my car when they couldn't get the alignment done correct the first day . Multiple rim burn on one if my rims from tire install . 886 dollars later and this is what a customer gets ???!!!!! I have pictures and videos of rims before and after that day .
The had my wheel at 230 o'clock when they test drove it and said it was OK. It was not then told me well WE ARE CLOSING SO WE HAVE TO GET OUT OF HERE , NOT MY PROBLEM CUSTOMER US ALWAYS RIGHT .
SUCH A JOKE ILL BE POSTING ALL MY VIDEOS AND PICTURES FOR EVERYONE TO SEE IN THE SURRPUNDING ROME AREA
MAVIS DISCOUNT WAS A AMATURE EXPERIENCE. I even have all my paperwork proving I was there and they worked on my car and did a crap , dog crap job .",US,1,2022-07-23T14:43:39Z,Mavis Discount Tire
Joelle Doherty,0.2,"Horrendous experience

I brought my car in for a simple oil change. When I left the store, my car was barely drivable. I had to pay over $8000 for a new transmission because of something that happened in that shop. Then my wiper blade, that they had replaced, fell off my car the next time it rained. Don't go to Mavis Tire and Brake in Woodstock, GA!",US,1,2022-07-23T02:47:47Z,Mavis Discount Tire
Jason,1.0,Excellent service,US,1,2022-07-23T00:33:55Z,Mavis Discount Tire
PETER,0.4,"Work asked for, not done.

I asked for a tire rotation and a wheel alignment. I asked the front desk to make sure all of my tires had the same inflation (35#) and that the rotated tires were correctly hooked up to the cars' computer.

I made sure to bring that up as last time I had a rotation I had to go back to have the tires hooked up with the computer because they weren't.

I have not been back even though it has been a few weeks as I don't have the time to just go in and then wait..and wait.

I have no idea if the alignment was correct because with the different inlation rates the car drives roughly.",US,1,2022-07-22T23:15:07Z,Mavis Discount Tire
Loyal Customer,1.0,"Exceptional Service, Always

JP, Chico, and the Inspector were friendly, courteous, and honest. They took meticulous care of my vehicle, and JP was prompt to remind me of the recommended brake fluid flush. I knew I was past due on this and am aware of the hygroscopic nature of this fluid. I was grateful that JP accepted the coupon price for this service. Additionally, I GREATLY appreciate the gratis tire rotation performed (I always purchase my tires through Mavis).

While Pine Bush Mavis is the closest center since it opened, I have always had positive experiences in your Poughkeepsie, NY locations (route 9 and Parker avenue), Hopewell Junction (route 82), Wappingers (old route 9), and Middletown (route 211) centers. Your teams and management have proven to be exceptional, and have earned my loyalty for over 30 years.",US,1,2022-07-22T21:50:26Z,Mavis Discount Tire
Customer,1.0,"We had an emergency situation after…

We had an emergency situation after coming over the George Washington bridge by hitting a huge pothole and getting an immediate blowout of a run flat tire on the NJT. A quick google search located this Mavis location and we drove there in hopes of finding a tire. We advised William we needed to get to Baltimore and he immediately tried to source a matching run flat but the closest was a 4 hour wait. He then offered to personally drive to pick it up but then found a fitting non run flat and did the change over with total down time under an hour. Amazing customer service and William saved our trip!",US,4,2022-07-22T21:09:14Z,Mavis Discount Tire
KENDRICK PAYTON,1.0,"Tory was great fast and good service thank you all

Tory was absolutely great good and quality service thank you all so much",US,1,2022-07-22T20:35:46Z,Mavis Discount Tire
AARON ROSS,1.0,"Awesome crew at Smithtown Mavis Bruno…

Awesome crew at Smithtown Mavis Bruno and Larry very informative and helpful…..",US,2,2022-07-22T20:24:21Z,Mavis Discount Tire
Customer,1.0,Courteous and professional as always,US,2,2022-07-22T19:06:42Z,Mavis Discount Tire
FRANK RATH,1.0,On time and very courteous.,US,1,2022-07-22T18:27:19Z,Mavis Discount Tire
customer,1.0,"Joseph and the guys always do a great…

Joseph and the guys always do a great job. I am a repeat customer myself and definitely recommend them",US,2,2022-07-22T18:13:43Z,Mavis Discount Tire
Lori Franco,1.0,"Mavis Tires is the Best in Town

Mavis Tires is the best in town. I had a flat tire today, and they repaired it quickly and had me back on the road in no time. They are very friendly and know how to take care of your needs. I highly recommend them for all of your tires and brakes.",US,1,2022-07-22T17:56:25Z,Mavis Discount Tire
Customer,1.0,Outstanding and quick service.,US,2,2022-07-22T17:35:49Z,Mavis Discount Tire
Mina,1.0,"Super friendly staff

Super friendly staff, always very helpful.",US,1,2022-07-22T16:37:38Z,Mavis Discount Tire
STEVEN MARQUINHOS,1.0,"Great crew

Great crew, excellent experience.",US,2,2022-07-22T16:34:41Z,Mavis Discount Tire
Nikii lynch,1.0,"Love this store!!!

Great shop I always go to this shop because the staff is friendly and quick.",US,1,2022-07-22T16:22:38Z,Mavis Discount Tire
Larry K.,1.0,"I stopped at the Middletown, NJ location

I stopped at the Middletown, NJ location with a leak in my tire. Tommy was great, very friendly and knowledgeable. He got me in right away, found a nail in the tire, and completed the repair in no time. Store was very clean, which impressed me also. I would definitely go back there again.",US,1,2022-07-22T15:08:31Z,Mavis Discount Tire
EDWARD H,1.0,"Very courteous and prompt service

I made an early morning appointment for PA auto inspection and was greeted courteously upon my arrival. The service was performed quickly and I was also able to have my tires rotated. I was in and out within an hour, and that is outstanding!",US,2,2022-07-22T06:02:21Z,Mavis Discount Tire
HANNAH FINKELSTEIN,1.0,"As always, Amazing!

As always, I couldn't be happier with my service at Mavis. Eric was immensely helpful and made sure I got my car repaired quickly and correctly.",US,1,2022-07-22T02:59:41Z,Mavis Discount Tire
LARRY TOTH,1.0,"The Team at Mavis always takes care of…

The Team at Mavis always takes care of my auto needs and are a pleasure to work with",US,1,2022-07-21T20:55:57Z,Mavis Discount Tire
Ken Hawk,1.0,"These folks are GOLD

There’s never a time when these guys aren’t looking out for my family’s vehicles - The Tyler, Texas Mavis guys consistently communicate my options and carefully explain cost and risk issues with future repairs - their work is done timely and very well - all at very reasonable cost. Finding reputable vehicle maintenance can be hard and these guys are it! I’ve recommended them to everyone who asks and I’m definitely a “lifer” … Thank you Mavis (formerly Gateway)!!!",US,2,2022-07-21T19:48:13Z,Mavis Discount Tire
Customer Bill Wilson,1.0,Always great service,US,5,2022-07-21T19:44:27Z,Mavis Discount Tire
Gary Doerfer,1.0,"Phillipsburg Mavis is GREAT

For this time,just an oil change, but whatever, I go to Mavis P'burg for service 'cuz it's always GREAT!",US,8,2022-07-21T19:31:07Z,Mavis Discount Tire
STACEY WASHINGTON,1.0,Good customer service,US,1,2022-07-21T19:12:05Z,Mavis Discount Tire
John Fischer,0.2,"Employment process experience:

Employment process experience:

Pt pleasant location I was hired through the store manager. It's 3 weeks later and still no call despite my calls for 7 days straight inquiring. I'm told not to give up hope he apologizes it's on their end. Ok, I get that but it's not over a week I haven't got a call back. I stopped calling bc all I ever get is a call ya back tomorrow which never happened. I been sitting idle waiting for nothing not making money

They lost a meticulous problem solver, not my loss

A by the way. Applied to another company, called me in three days to come in for interview

See ya mavis!",US,2,2022-07-21T18:48:17Z,Mavis Discount Tire
JOSEPH BENEDETTO,1.0,"New Location West Putnam Ave/Greenwich

New Location West Putnam Ave/Greenwich.
(Damaged Tire) Great Experience this AM.. Scott and his team were great ( and Lucas the intern). I had to purchase a Tire through another source based on availability. Scott took my car in first thing, to replace tire, and Service completed in 20Min. Glad to see the New Location in Greenwich Ct.",US,1,2022-07-21T18:24:21Z,Mavis Discount Tire
MORIO RANKINS,1.0,"Great customer service and reasonable…

Great customer service and reasonable prices",US,1,2022-07-21T18:09:05Z,Mavis Discount Tire
JimM,1.0,"James and crew are always professional…

James and crew are always professional and courteous. Thanks",US,9,2022-07-21T18:06:06Z,Mavis Discount Tire
DARIUS WEBB,1.0,"Always a great experience dealing with…

Always a great experience dealing with them. This is my go-to shop.",US,1,2022-07-21T17:54:40Z,Mavis Discount Tire
Alex LX,0.2,"Shop full of thieves and gm and asm…

Shop full of thieves and gm and asm ripping people off!

Run run",US,2,2022-07-21T17:47:25Z,Mavis Discount Tire
JOHN MCRORY,1.0,"Service is free e fly and efficient and…

Service is free e fly and efficient and honest as far as what the car needed and didn't need done . Appreciate the honesty S many places will tell you things are needed when they really aren't . Dylan was straight forward in telling me I didn't need new brakes yet and still had 10/15 k left on present brakes. I Would recommend this place to anyone looking for car repair or maintenance work",US,1,2022-07-21T17:31:19Z,Mavis Discount Tire
ROSA PUCHALT,1.0,Ryan bernard and john were awesome,US,1,2022-07-21T17:17:42Z,Mavis Discount Tire
Michael,1.0,"Mark is always professional

Mark is always professional, great job as always.",US,4,2022-07-21T17:12:33Z,Mavis Discount Tire
Nick R.,1.0,The manager Ken was awesome,US,2,2022-07-21T16:31:32Z,Mavis Discount Tire
Customer,1.0,"Excellent

they are great from start to finish",US,4,2022-07-21T16:30:45Z,Mavis Discount Tire
Mike,1.0,"Quick service

Quick service. Friendly staff wait time minimum easy in easy out
This is the wappingers falls one",US,4,2022-07-21T03:08:02Z,Mavis Discount Tire
tanasia jackson,1.0,Good gentleman great manners,US,1,2022-07-21T00:55:08Z,Mavis Discount Tire
Eulalie Geffrard,0.6,"I was schedule my appointment for 3 to…

I was schedule my appointment for 3 to 4 pm for tires and they sent me reminder and those people don’t still keep their word I was sitting. For more 1hour and half they never started my car yet , poor service . Disapponted never again",US,1,2022-07-21T00:08:09Z,Mavis Discount Tire
ANNE BIRBILIS,1.0,"Nail in my tire

Found a nail in my tire stopped to get my tire plugged. Very courteous staff and got me in and out in about 20 minutes and still made it in time for work",US,1,2022-07-20T22:57:53Z,Mavis Discount Tire
Don Kim,1.0,"Alex was good

Alex was good. He deserves pay raise.",US,2,2022-07-20T22:21:12Z,Mavis Discount Tire
Tameka Wilson,1.0,"I went to get my tire plugged at…

I went to get my tire plugged at Walmart and they couldn’t do it because it was 22’ custom rims. Took it to Mavis in NW Huntsville and Tay plugged the tire and changed the valve it was leaking. He had great customer service",US,1,2022-07-20T20:27:57Z,Mavis Discount Tire
JACK MASSEY,1.0,EXCELLENT & PROFESSIONAL SERVICE,US,1,2022-07-20T20:14:20Z,Mavis Discount Tire
RAY KISER,1.0,"Scott very punctuial

Scott very punctuial. meat all my needs. little short on help. Easy to talk to. Good man",US,1,2022-07-20T19:11:53Z,Mavis Discount Tire
FRANK MIMS,1.0,"I had a full flat from a nail walked in…

I had a full flat from a nail walked in after 8 left before 9 fully repaired, very courteous and professional , can’t ask for more",US,1,2022-07-20T19:04:00Z,Mavis Discount Tire
customer,1.0,"Very quick on inspection

Very quick on inspection. Good service.",US,6,2022-07-20T17:52:42Z,Mavis Discount Tire
Larry,1.0,"The Manager on site was very…

The Manager on site was very knowledgeable and polite concerning the work I needed to get done on my 2021 Ram 3500... I had a 8am appointment and I was done quicker than I thought. I would refer them to my friends and family for all their tire and vehicle repair needs.",US,2,2022-07-20T17:42:53Z,Mavis Discount Tire
ALICE,1.0,"Great experience

I was welcomed and assisted right away. I had no appointment but since I was driving with no headlights, they helped me get back on the road quickly!",US,1,2022-07-20T17:36:07Z,Mavis Discount Tire
David Solanas,1.0,"Very quick service for an emergency battery replacement. Thank you!!

Thank you! They took my car right away for an emergency battery change. The service was very quick and easy.",US,3,2022-07-20T16:43:24Z,Mavis Discount Tire
JAMES GAINES,1.0,"Great store

Great store great service good worker in and out service with a clean job",US,1,2022-07-20T16:36:44Z,Mavis Discount Tire
Fay,1.0,"Good service

Good service!
Not sure of the names, but they always try to accommodate me, and I’m sure, others also!
Pleasant, courteous staff, and, I believe, honest!",US,4,2022-07-20T04:04:36Z,Mavis Discount Tire
WILLIAM KINMONTH,1.0,"Extremely satisfied customer

I had a serious problem with one tire losing air. Drove to local Mavis without an appointment. They promised to take care of my issue as soon as possible. Was delighted when they did exactly that. Rotated tires and completed full vehicle check. I have been to this store on Hercules in Clearwater, Florida for tires and service and never been disappointed. Randy and crew are great! Thanks!",US,1,2022-07-20T01:33:03Z,Mavis Discount Tire
MIKE ENEZIA,1.0,People were friendly and very timely,US,1,2022-07-19T20:27:43Z,Mavis Discount Tire
Bret Haase,1.0,Very good people.,US,4,2022-07-19T19:23:48Z,Mavis Discount Tire
Joseph,1.0,"The guys at Mavis always come through…

The guys at Mavis always come through for me and my older Odyssey. Thank You Mavis Bay Shore Sunrise highway!",US,2,2022-07-19T18:19:27Z,Mavis Discount Tire
CARL FLETCHER,1.0,"Carl's visit

Fast and Friendly, convenient.",US,1,2022-07-19T18:03:05Z,Mavis Discount Tire
JOHN S.,1.0,"Always a great experience with Mavis

Always a great experience with Mavis. Able to repair the tire quickly.",US,1,2022-07-19T17:57:29Z,Mavis Discount Tire
Kathy Fogarty,1.0,Excellent speedy work and nice people,US,1,2022-07-19T17:44:59Z,Mavis Discount Tire
Angel L,1.0,"Great staff, fast and efficient",US,1,2022-07-19T17:12:57Z,Mavis Discount Tire
G.T.,1.0,"Thank you!

Excellent Service",US,1,2022-07-19T17:07:16Z,Mavis Discount Tire
JASON ODONNEL,1.0,Best service,US,1,2022-07-19T16:41:58Z,Mavis Discount Tire
Carol,1.0,"Always accommodating and pleasant…

Always accommodating and pleasant experience. I always use them",US,2,2022-07-19T16:03:52Z,Mavis Discount Tire
GUS BORDENABE,1.0,"I get all my car work done here

I get all my car work done here, Chris always takes care of me. Wouldn't go anywhere else. Thanks",US,1,2022-07-18T23:17:40Z,Mavis Discount Tire
Mau,1.0,"Always great with timing and letting…

Always great with timing and letting clients know if job will be able to be done!!",US,1,2022-07-18T19:49:41Z,Mavis Discount Tire
DAVE ENGLISH,1.0,"Great service

Great time great service",US,1,2022-07-18T19:38:55Z,Mavis Discount Tire
CANDY DELANEY,1.0,"They are fast and nice and good people that works there

They fast there and nice and good people that works there.",US,1,2022-07-18T19:28:52Z,Mavis Discount Tire
KYLE MASTIN,1.0,"Good work.

Good work from the team.",US,1,2022-07-18T18:57:18Z,Mavis Discount Tire
Customer,1.0,"The team at Route 1 near Princeton Great Job!…

The team at Route 1 near Princeton did an outstanding job!!!! the were extremely quick with the service and courteous.

Please pass them on my thanks.",US,6,2022-07-18T18:48:20Z,Mavis Discount Tire
Customer,1.0,"Everyone who works here is always…

Everyone who works here is always helpful, always nice, always efficient and quick. I love this shop.",US,2,2022-07-18T18:39:15Z,Mavis Discount Tire
CHARLES MORRELL,1.0,"Great job as usual

Great service as usual! Addressed my concerns, changed the oil, rotated the tires, in and out in no time. I’ve been going here for years. Friendly staff, great service at good price and tell what I might need the next time I come in for service.",US,1,2022-07-18T18:21:24Z,Mavis Discount Tire
MICHAEL SKUDERA,1.0,"Dave and team are amazing

Dave and team are amazing. They are always honest and friendly and go out of their way for you. My only regret is that I didn’t start going there years ago.",US,1,2022-07-18T18:14:32Z,Mavis Discount Tire
Customer Nargaret Allen,1.0,"Prompt service

Prompt service, emmission testing done maybe 15 minutes of regustrating, so fast, I couldn't believe it.",US,2,2022-07-18T18:02:03Z,Mavis Discount Tire
ANDREW DEYULIO,1.0,Great service,US,1,2022-07-18T17:50:52Z,Mavis Discount Tire
FRED KERN,1.0,Good service,US,1,2022-07-18T17:36:27Z,Mavis Discount Tire
Gaetana,1.0,"Fast service

Good costomer service",US,2,2022-07-18T17:26:40Z,Mavis Discount Tire
THRULLER TAYLOR,1.0,"Amazing work

Amazing work, quick service! Awesome customer service",US,1,2022-07-18T16:47:06Z,Mavis Discount Tire
QUINTON WALLER,1.0,"The staff was very professional

The staff was very professional, courteous and knowledgeable.",US,1,2022-07-18T04:36:47Z,Mavis Discount Tire
Donna S.,1.0,"Oil change was done on time and our…

Oil change was done on time and our mechanic Angel did a great job.",US,2,2022-07-18T02:30:50Z,Mavis Discount Tire
Dino Andritsakis,1.0,"Rob and Chris were awesome and took…

Rob and Chris were awesome and took care of the issues. I would highly recommend coming there.",US,1,2022-07-18T00:04:15Z,Mavis Discount Tire
John B,1.0,"I recently used a Mavis in a different…

I recently used a Mavis in a different town and was very satisfied at the service I received! When given my information to look up one of my 7 cars the employee was impressed at my history! With that said everything was smooth sailing. I was in and out in a timely fashion and will definitely be using that Mavis again since that one car is in that town now. Thank you again for treating me so kind!😉👍🏻",US,1,2022-07-17T23:38:15Z,Mavis Discount Tire
TINA BRADFORD,1.0,"Excellent service

Excellent service!!",US,1,2022-07-17T20:48:15Z,Mavis Discount Tire
TERRY REYNOLDS,1.0,"Excellent service

Excellent service. Quick",US,1,2022-07-17T20:44:23Z,Mavis Discount Tire
MIKE COTE,1.0,"Great experience this visit

Great experience this visit. Staff was knowledgeable and friendly!",US,1,2022-07-17T20:13:01Z,Mavis Discount Tire
RYAN YALE,1.0,Great support by Shadoe...thank you!,US,1,2022-07-17T20:11:18Z,Mavis Discount Tire
SCOTT DAVIS,1.0,"Good service/quick turnaround

Was good service and quick turnaround",US,1,2022-07-17T18:42:11Z,Mavis Discount Tire
SAL F,1.0,"Excellent Excellent Excellent!!

Excellent Excellent Excellent!!! Nigel is the man over there great customer service friendly 2nd time going over there took care my needs when needed. No wait time very wonderful.",US,1,2022-07-17T15:31:59Z,Mavis Discount Tire
Linda K.,1.0,Fast and efficient service.,US,2,2022-07-17T00:35:17Z,Mavis Discount Tire
RAUL,0.2,"I wish I was able to give a negative…

I wish I was able to give a negative star!!!
Dont take your car to this place.
Mavis Tires & Brakes - # 852
8643 Madison Blvd
Madison AL, 35758

1st. Appointment for 07/16/22 at 09:00 - Drop the car at 08:55am.

2nd. No status until I called (2:30pm) and asked.. Answer: We cannot pull out the wheels, because YOUR wheel lock is bad.

3rd. Went to the store, pickup the keys and looked around the car, this is what I found:
Front Right Side, missing the Wheel Lock Bolt
Front Left Side - Wheel Lock completely damaged.

4th. I went inside the store and call the attendant to go see the issues, answer: ""Yes, this is because YOUR key damaged when we tried to remove the lock""

All this waste time for the Mavis final answer: We damaged your car, we broke something, we cannot fix and the fault is YOURS.

Again, do not do the same mistake I did, what mistake? Take the car to MAVIS.",US,1,2022-07-17T00:20:36Z,Mavis Discount Tire
Carmela Dellinger,1.0,"I always use my local Mavis for my…

I always use my local Mavis for my vehicle inspections. They get me in and out quickly.",US,2,2022-07-17T00:06:29Z,Mavis Discount Tire
Glenn Pendergast,0.2,"If I could leave ZERO stars I would

If I could leave ZERO stars I would. Where do I even start.
1)Left car for set up appointment to be called hours later stating tires were not in stock. Called hours later to say car was done.
2)when picked up, tire on all four tires ranged from 22-40 lbs, could not print me out a receipt, did not give instructions for $70 mail in rebate, told me I could take a picture of computer bill which was an incorrect amount that I was charged.
3)Took car on a trip and car shook very much. Took back to Mavis to learn tires were not balanced.
4)Then Had to go back to get a copy of reciept because michelin online rebate would not accept picture of computer receipt.
5)went back again to Mavis for a refund of the other $70 rebate that was to come off invoice but did not.
6)Took car to acura because my tire pressure monitoring system showed system failure multiple times after new tires were installed. Acura state that they broke one of the sensors AND MAVIS INSTALLED THE DIRECTIONAL TIRES IN THE WRONG DIRECTION. $400 later, tires mounted properly and sensor changed at Acura
7)Called 800 number to complain and corporate was mortified and apologetic and will possibly cover some or all of my expenses due to their incompetance.",US,1,2022-07-16T20:51:01Z,Mavis Discount Tire
