Reviewer,Note,Comment,Localisation,Nbreviews,Date,Compagny
Craig And Lisa Spence,1.0,"Transmission is shifting great

Transmission is shifting great. The recommended installer Advanced Auto Repair was excellent.",US,1,2021-08-19T04:36:38Z,Street Smart® Transmission
Igor,1.0,"Perfect customer service!

Perfect customer service!! Transmission shifts great!",US,1,2021-08-18T21:24:10Z,Street Smart® Transmission
Marty Wynn,1.0,best ever fast abd easy,US,1,2021-08-17T18:50:54Z,Street Smart® Transmission
Steve Yates,1.0,"Transmission works great and I did not…

Transmission works great and I did not have to babysit the order. Everything arrived on time.",US,1,2021-08-17T02:43:31Z,Street Smart® Transmission
Keith Pizzmeyer,1.0,"Transmission came exactly as advertised…

Transmission came exactly as advertised and the time they said it would come. Local transmission shop had no complaints, said all checked out. My 2000 S10 4.3 transmission was available, in stock. It's nice to have a piece of mind with a well remanufacturer transmission and significant warranty. My old tranny's OD would fail but drivable. I was able to put into the bed of my truck, drive till time for the installation. Shipping worked with me as I work in a commercial area and had it shipped to where I work, no problem with lift gate right into my truck and pick back up was easy peasy. Price was good too. I first checked these folks out because of the reviews they received so far so good.",US,1,2021-08-15T01:13:26Z,Street Smart® Transmission
Eric,1.0,"great job very happy with my rebuilt…

great job very happy with my rebuilt trans for my 2005 dodge diesel truck, thanks eric",US,1,2021-08-14T20:06:00Z,Street Smart® Transmission
Jasper Henderson,1.0,"Great service

Timely delivering. Fast pick up",US,1,2021-08-14T18:06:02Z,Street Smart® Transmission
Charles Wilson,1.0,"This experience with Street Smart…

This experience with Street Smart Transmission was truly an excellent experience from taking my order to receiving the transmission.
The transmission is the equal to a new transmission.
If I ever need a transmission you would be my first choice.
I highly recommend to anyone needing a transmission",US,1,2021-08-14T14:06:22Z,Street Smart® Transmission
Sean,0.2,"Terrible customer service

Terrible customer service. Ordered trans 08/12/21, they had no problem taking my money. When i called before ordering was told all the details and all my questions answered; was told by the CSR there was no upfront core charges, great. I submit the order, my money is taken, and within a short time i get an email with an invoice for a $1500 core charge. I emailed back explaining this is not industry standard especially in B to B operations. Was told they cant do anything. I sent an email back right away saying i want a full reversal of charges, that i would take my business elsewhere...and guess what NO REPLY, and NO MONEY!!! So now i have to fight to get back over $2200. Amazing i found 3 other companies that had same pricing, better warranty i might add, and NO UP FRONT CORE CHARGE!!!",US,3,2021-08-14T03:54:25Z,Street Smart® Transmission
HERMAN D BRADFORD,1.0,"I bought a transmission from these guys…

I bought a transmission from these guys and it bad but was out warranty so I bought another one they sent it to shop once shop installed it found out transmission was leaking fluids contacted streetsmart they got another one out pretty quick.warranty cover over half the second transmission labor and street payed the rest.i will use these guys again.Laura and Nicole was great they help me throughout the whole process of my refund on second labor.Those was two great ladies and like to let them know I really appreciate all they did.Neither lady tried to blow me off they listen and did all they could to get this process done.again that's to all that was involved in getting my refund done",US,3,2021-08-13T01:44:48Z,Street Smart® Transmission
John Ramirez,1.0,"Rating and concern

Extremely happy with service. My only concern is with the fluid level in the transmission. I ordered tyranny fluid from you and after installation the mechanic told me that it was full. I called customer service and I was told transmissions are not sent out full. Please keep this info in case I ever have problems with the transmission. Can I rest assured that the fluid was good and clean and it wouldn't cause problems?
I was disappointed I couldn't get a fund on the fluid. I hope it wasn't a ploy to get an extra $100 from me.",US,1,2021-08-12T20:18:34Z,Street Smart® Transmission
Augustine Martinez,1.0,"Transmission went out on my sons Ford…

Transmission went out on my sons Ford Escape. Bought a rebuilt from Street Smart. Works well and am satisfied. Item came before anticipated but still within my schedule. If I ever need another transmission my first choice will be this company.",US,1,2021-08-10T03:28:40Z,Street Smart® Transmission
Shane Forga,1.0,"Great experience transmission was…

Great experience transmission was shipped and received in one week and works better than my factory did",US,1,2021-08-09T23:07:35Z,Street Smart® Transmission
Kimberly Buzzell,1.0,"Great experience.

If you're in the market for a remanufactured transmission, I highly recommend this company. Price is good, the transmission arrived in 2 days. The shop they recommended for installation was incredible (M and K Pro Automotive, Chantilly, VA).
I was able to get my beloved 2008 Chevy Impala back on the road quickly and they picked up the original transmission to get recycled for another car. Nothing went to the junk yard! I could not be more thrilled or pleased!",US,1,2021-08-09T19:12:28Z,Street Smart® Transmission
Julie Schwering,1.0,"Great Transmission

Prompt shipping, answered all my questions [rior to my purchase",US,1,2021-08-09T17:01:42Z,Street Smart® Transmission
Donna LC,1.0,"Street Smart Transmissions made…

Street Smart Transmissions made everything so easy. The unit was delivered to the repair shop in less than a week. I would HIGHLY recommend this company.",US,1,2021-08-07T04:51:12Z,Street Smart® Transmission
michael benson,1.0,"Nice, fair and honest staff.

The transmission seems to be working fine. There was a lot of miscommunication caused by me and Streetsmart, but the staff was always cordial and willing to help.
I filled out one form when I requested the quote. The form required the name of the repairshop which was to receive the the reman transmission. When I made the final decision to buy, I filled out the same order form, but I changed the repair shop to accept the transmission.
For some reason, Streetsmart kept using the repairshop information which I used to obtain the quote instead of the one I filed when I made payment. That was a major headache but the staff remained nice and willing to help.",US,2,2021-08-06T06:53:32Z,Street Smart® Transmission
Daryl Smith,1.0,"The service was fast and the staff was…

The service was fast and the staff was wonderful 🏅🏅I will and I have recommended them to people. Great job team👍🏾",US,1,2021-08-06T04:10:31Z,Street Smart® Transmission
Richard Gentry,1.0,Great price and the warranty is a plus.,US,1,2021-08-05T13:08:33Z,Street Smart® Transmission
Greg,0.2,"Bad transmissions

So, just to follow-up, installing a transmission isn't rocket science. With that said, I checked with the installation mechanic and he said they did things correctly. Am I to believe that the installed transmission failed after 9 months and it was poor installation? I don't and Street Smart with held payment until they had a chance to inspect the transmission. Since they finally paid the mechanic, they must have determined it was faulty.",US,4,2021-08-08T03:29:40Z,Street Smart® Transmission
Chris S,1.0,"Very nice people to work with

Very nice people to work with, timely delivery and pick up, and so far the transmission is working as or better than expected",US,1,2021-07-31T22:50:23Z,Street Smart® Transmission
Anderson Collins,1.0,"Top Notch

Always been a great product, quick delivery and quick response",US,4,2021-07-30T04:05:42Z,Street Smart® Transmission
Gwen Ford,1.0,"Awesome Service

The service was top-notch from beginning to end. I would highly recommend for sure!",US,1,2021-07-29T22:35:44Z,Street Smart® Transmission
Tena Kidd,1.0,"They were knowledgeable about the…

They were knowledgeable about the transmission I needed for my 2009 Chevy HHR 2L Turbo, other places kept telling me all the HHR transmissions were interchangeable,which is a load of crap!
Plus staff was friendly and helpful over the phone about shipping and tracking. It was sent quickly without problems and core retrieval, pickup no problems. Picked up my Chevy HHR immediately drove it on 4 and half hour journey,run like I had just brought it. Highly recommend them, they made the whole process easier",US,1,2021-07-29T19:37:37Z,Street Smart® Transmission
Josh Lyon,1.0,"GREAT Customer focused process!

So easy and VERY responsive customer service team!!!!",US,2,2021-07-29T14:20:06Z,Street Smart® Transmission
craig chappell,1.0,"Great experience no issues all went…

Great experience no issues all went well perfect delivery A+ service",US,1,2021-07-27T22:59:27Z,Street Smart® Transmission
T Ward,1.0,"As advertised

Everything looks to be as advertised,actually received my transmission before the estimated shipping date. Trans has been in my truck for a couple of weeks now and its working great and to schedule the core pickup was as simple as a two minute phone call. Based on my experience I would recommend Street Smart to anyone looking for an affordable quality replacement.",US,1,2021-07-27T12:38:08Z,Street Smart® Transmission
Ronald Molt,1.0,"awesome

awesome every thing works like it should",US,1,2021-07-27T03:26:05Z,Street Smart® Transmission
Jay McArdle,0.6,"I ordered a transmission ahead of time…

I ordered a transmission ahead of time as the one in my vehicle has 230,000 miles on it and is starting to act up. Provided them with the vin number. Order was process faster than they projected and the delivery was pretty fast. Would have been all good if they sent the proper transmission. Spent time going back to the shop to get and send pictures. Spoke to at least 6 people via phone or email and they kept making excuses for the transmission they sent claiming it was the correct one. One of the people I spoke to said he only handled commercial accounts and mentioned Advance Auto by name. I live in a small town, we have an Advance Auto and the shop said I could look my vin up on their web site and it should tell me what I need. When I did it gave me the proper transmission with a 6 bolt converter. To double check I looked it up on other sites and they showed I needed a converter with the 6 bolt pattern. Street Smart then told me that the vin was not always accurate! HUH?!! So why do they need it. They then wanted to know if this was off a motor home? The order was for a 2003 Ford Excursion 6.8 v10 gas, 2 wheel drive. A new transmission is coming and they will be picking up the other one. Would I recommend these guys? No. Does that mean the product isn't any good? No, this could be very good and I expect it to be. Their customer service is not good and what should have taken a 5 minute phone call was about a 36 hour process that we had to lead them through. To be fair the Excursion could have 4 different engines and the 5.4 gas does take a 4 bolt converter. Nice but that's not what I have and the vin shows that.",US,2,2021-07-28T14:24:27Z,Street Smart® Transmission
Bimal Payroda,0.8,"owner manny's towing service

good service",US,1,2021-07-26T19:36:11Z,Street Smart® Transmission
William Norsworthy,1.0,"Very happy with the transmission I purchased from street smart. Arrived sooner than expected and shifts like a dream.

Very happy with the tra",BG,1,2021-07-26T18:25:15Z,Street Smart® Transmission
William D,1.0,"I am a repeat customer

I am a repeat customer, the process was smooth and convenient! Transmission was of very good quality and shipping was earlier than the eta originally set. Will absolutely continue to purchase transmissions from street smart!",US,3,2021-07-25T04:39:41Z,Street Smart® Transmission
Anthony Valenzuela,1.0,Very good and well on time,US,1,2021-07-24T15:01:14Z,Street Smart® Transmission
David Pursley,1.0,"Very helpful

Very helpful, knowledgeable folks ready to help, fast shipping",US,1,2021-07-24T02:16:02Z,Street Smart® Transmission
Cecil Kuhn,1.0,Great to do business!,US,1,2021-07-21T22:14:38Z,Street Smart® Transmission
S. Hopkins,1.0,"Satisfied customer so far

I was in contact with many companies to determine the best one to handle the replacement of my transmission. From the time I sent my inquiry to the time the rebuilt transmission arrived (on time) - I was impressed. A very organized company. They provide follow up throughout the entire process. They promptly answer their phone calls. I also have a 3 year warranty which is awesome!",US,1,2021-07-21T19:52:36Z,Street Smart® Transmission
Mike Fisher,1.0,"I am very thankful for this service

I am very thankful for this service. Things were handled promptly, and the transmission I purchased appears to be working just fine. The mechanic they partnered me with is a good guy with a great reputation (Performance Auto in Hutto, TX). They coordinated the time well so that the drop off and repair time gave me an ample chance to get my hobbled car over there and the old transmission shipped back. It was surprisingly easy. Thanks to Street Smart for running a quality operation!",US,2,2021-07-21T03:28:18Z,Street Smart® Transmission
Timothee Lavender,1.0,"I like the service

I like the service, you can get someone on the phone. They are friendly and knowledgeable.",US,1,2021-07-20T16:46:46Z,Street Smart® Transmission
Hans Hankemeier,0.8,"8 to 11 quarts

8 to 11 quarts, too vague,",US,1,2021-07-20T02:24:32Z,Street Smart® Transmission
Bruce Parady,1.0,"Great transaction and communication all…

Great transaction and communication all went pretty smooth mine delay on original ship date due to help issues. Overall very satisfied with transaction. Great communication by Charla always answer all my inquiries.
Thanks",US,1,2021-07-20T02:01:44Z,Street Smart® Transmission
Todd Honstrom,0.2,"ALREADY WROTE A REVIEW

ALREADY WROTE A REVIEW. AWFUL CUSTOMER SERVICE. WOULD NOT RECOMMEND TO ANYONE",US,1,2021-07-19T21:23:59Z,Street Smart® Transmission
Ohmer Webb,1.0,"so far we have vary satisfied with your work…

so far we have vary satisfied with your work. o.webb",US,1,2021-07-19T21:01:05Z,Street Smart® Transmission
Moses Perry,0.6,"I would give 5 stars but too soon to tell.

I would give 5 stars except that on day 2 of driving with new transmission there was some slipping, but I realize that while unlikely it is possible for a pocket of air bubbles to be in the fluid and working themselves out of the system. So I have been babying it and had no more slipping. I will put it to the test in due time and give 5 stars if its OK. Other than that I like everything about the way this company has made it easy to get a transmission of my choosing to a mechanic of my choosing. Even if I need a replacement transmission, and they take care of it like they say, I will give 5 stars. Transmissions are complicated,fine tuned, electromechanical components. With that in mind, getting a bad transmission is a possibility no matter where it comes from, how it's dealt with from there is what makes a company's reputation, and reputation is the key to being legendary. Greed and enormous profit destroys ledgends though. So we'll see what happens.",US,1,2021-07-19T18:17:57Z,Street Smart® Transmission
Ted Webster,1.0,"Great to deal with

Transmission Arrived when they said and drives great. Couldn't beat the price.",US,2,2021-07-19T17:43:41Z,Street Smart® Transmission
Dreama Jeffrey,0.8,"EVERYTHING WAS GREAT AS THEY SAY IT WAS…

EVERYTHING WAS GREAT AS THEY SAY IT WAS EVERYTHING WORKED OUT GREAT SO FAR",US,3,2021-07-19T17:20:10Z,Street Smart® Transmission
Johnny Bdb Burr,0.4,"Street Smart defective Transmission. Additional fee's the customer has to pay for there defective product.

Street Smart only paid a portion of the bill when the transmission they sent me was defective and wanted the mechanic to put a band-aid on a major problem. Now, I have to buy additional fluid and pay more fee's for reinstallation of another replacement Transmission. $460.66 plus the additional fluid fees.",US,2,2021-07-15T17:54:11Z,Street Smart® Transmission
customer,1.0,"QUICK SHIPPING

QUICK SHIPPING, GREAT COMPANY TO DEAL WITH.",US,2,2021-07-14T21:39:41Z,Street Smart® Transmission
Tom Coe,1.0,"This company provided me with the best…

This company provided me with the best service I could ever expect. They made sure my transmission was sent in a very timely manner and the return was easy too.",US,1,2021-07-14T20:20:34Z,Street Smart® Transmission
Ernest Williams,1.0,"Satisfied customer

Satisfied customer.







Satisfied customer. It was so easy to deal with Street Smart Transmissions.
A Professional Company and employees who with no problems did exactly what they advertised and on time. I will not not hesitate to contact you if I
ever need another transmission. Thanks.







Street Smart Transmissions",US,1,2021-07-14T16:11:01Z,Street Smart® Transmission
STEPHEN APPEL,1.0,"Fast and smooth transaction...Good…

Fast and smooth transaction...Good quality and quick delivery!!!!",US,2,2021-07-14T13:16:30Z,Street Smart® Transmission
Jeffrey Pillow,0.8,"Sent me a bad transmission and still…

I would like to thank street smart transmission for rushing my transmission to me it came earlier than expected. Thanks again 😁",US,1,2021-07-16T02:06:32Z,Street Smart® Transmission
Richard Staten,1.0,"a fine service

a fine service , with a quality product , i enjoy working with nikki and nancy , sorry for my spelling have a bless day !!!",US,1,2021-07-14T00:26:20Z,Street Smart® Transmission
Desmond,1.0,"Great time of delivery

Great time of delivery. So good so far after the install.",US,3,2021-07-13T15:50:01Z,Street Smart® Transmission
Ed Mullins,1.0,"An easy ordering process

An easy ordering process - staff answered all my questions - shipment arrived on time. The transmission operates like new (as expected).",US,1,2021-07-12T20:07:45Z,Street Smart® Transmission
Brian Azebedo,1.0,"I had a great experience with Street…

I had a great experience with Street Smart. You should have no reservations about buying a transmission from these guys.",US,1,2021-07-12T18:53:53Z,Street Smart® Transmission
Chris,1.0,"Easy, fast and dependable

After overheating my transmission and the dealer asking for $8k for a remanufactured transmission, I found Street Smart Transmission to cut my cost by half with a faster lead time than the dealership. My transmission was delivered on time and the core return was made easy and pain-free. When I had technical questions, their technician was quick to answer all of my questions. Aside from the major headache of my transmission giving up on me, the Street Smart made it easy to solve my problem.",US,3,2021-07-12T05:56:10Z,Street Smart® Transmission
To soon to tell but so far so,0.8,"Replacement transmission

Too soon to tell but so far no problems",US,1,2021-07-08T22:27:06Z,Street Smart® Transmission
Krys Barr,1.0,"I RECIEVED MY TRANSMISSION QUICKLY…

I RECIEVED MY TRANSMISSION QUICKLY ALONG WITH A RADIATOR THAT I DIDNT REALIZE WOULD COME WITH IT. IF I EVER NEED A TRANSMISSION OR KNOW OF SOMEONE I WILL DEFINITELY TELL THEM BOUT STREET SMART TRANSMISSION!!!",US,3,2021-07-07T22:53:58Z,Street Smart® Transmission
Albert Hiliker,1.0,"Easy to find what I needed on the…

Easy to find what I needed on the website. The price was great, and delivery was sooner than stated on the order. pick up of the old transmission was also fast. If needed I will not hesitate to use Street Smart Transmission again, and will also recommend them to anyone in need of a transmission.",US,1,2021-07-07T20:21:14Z,Street Smart® Transmission
Everette Stephens,1.0,"Great price and quick shipping

Great price and quick shipping. Very easy return process as well. Very happy with street smart and will use them in the future.",US,2,2021-07-07T18:07:32Z,Street Smart® Transmission
Mike Armstrong,1.0,"Overall great experience

Overall great experience. Had to buy replacement tail-shaft seal as it was ripped upon delivery of transmission. So far everything is ok.",US,1,2021-07-06T22:19:20Z,Street Smart® Transmission
Laura Piercy,1.0,"Great Company

Very happy with the product, fast shipping",US,1,2021-07-06T21:08:15Z,Street Smart® Transmission
Jimmy Bennett,1.0,"I am very happy with purchase

I am very happy with purchase, and sales services. The price point was excellent. Transmission works great.",US,1,2021-07-06T16:19:10Z,Street Smart® Transmission
William Harris,1.0,"The overall experience has been great…

The overall experience has been great from the initial phone call. They have been nothing but respectful, on time and reliable. They have been 100 👍👍👍👍",US,1,2021-07-06T11:48:32Z,Street Smart® Transmission
Jose correa,1.0,"Very good experience with this company 😃 the costume service was excellent 👍

Very good experience at the phone and the delivery and recovery",US,1,2021-07-03T07:42:27Z,Street Smart® Transmission
Big B,1.0,"Excellent service and so far a great…

Excellent service and so far a great product",US,1,2021-07-03T00:49:11Z,Street Smart® Transmission
joseph booth,1.0,"A 1 company

All communications with Streetsmart were excellent. Very polite and knowledgeable. Excellent service..All transactions professional.",US,3,2021-07-02T20:22:04Z,Street Smart® Transmission
R. Welch,1.0,"Very professional

Very professional, efficient, and easy to do business with.",US,1,2021-07-02T19:54:57Z,Street Smart® Transmission
Bill,1.0,"Quick, fair and easy

I had my vehicle in the shop awaiting a transmission that was in back order for months. Then found Street Smart and got the tranny in a week and it's working just fine.",US,1,2021-07-02T17:26:46Z,Street Smart® Transmission
larry knoebel,1.0,"Saved Our Customer

I had previously used another vendor and received two bad transmissions. I ordered using Street Smart and was amazed. I received my transmission within 3 days, installed the transmission and had our customer on the road within 2 days. I thought I had lost our customer due to the bad transmissions, but Street Smart saved our account. I was a little delayed on sending my core back due to being very busy, but it will be on the way shortly. Thank you Street Smart!",US,1,2021-07-02T15:22:47Z,Street Smart® Transmission
Chuck Murray,1.0,"Transmission arrived 9 days early

Transmission arrived 9 days early, was installed and test driven in three hours and almost 500 miles later is working flawlessly.
Shifts better than ever and absolutely no issues nearly 500 miles into the install.
Customer service, delivery and return and performance of the transmission all very enjoyable and far beyond my expectations. I highly reccomend these people to take care of your needs. I'm glad I did!",US,2,2021-07-02T00:40:58Z,Street Smart® Transmission
Tom Paine,1.0,"Extremely fast response and delivery…

Extremely fast response and delivery time",US,1,2021-07-01T22:23:19Z,Street Smart® Transmission
Rey,1.0,Very attentive and responsive staff.,US,1,2021-07-01T21:35:38Z,Street Smart® Transmission
wdp,1.0,"Excellent

Excellent, smooth experience. Great communication and tech support from the office staff. Nice to deal with an organization that knows the product. Thanks.",US,3,2021-07-01T21:20:54Z,Street Smart® Transmission
frank austin,1.0,"No problem with trans or service.Kept…

No problem with trans or service.Kept me informed and answered all my questions.First time I bought a transmission over the internet,local companies didn't even carry mine. Very Happy !!",US,2,2021-07-01T16:46:37Z,Street Smart® Transmission
Joseph Fox,1.0,"Great communication and shipping was…

Great communication and shipping was very easy.
Thanks-",US,1,2021-06-30T23:31:00Z,Street Smart® Transmission
jim pulse,1.0,"Alright fantastic.

On line order. Quote came back in 5 min. or less. Impressive. Ordered a day or two later got confirmation and ETA minutes later. ETA was July 9, transmission arrived June 27. Got tracking number about 3 days earlier. Drove my truck home June 30.",US,1,2021-06-30T21:28:56Z,Street Smart® Transmission
Stan G.,0.8,"I received the transmission on time in…

I received the transmission on time in fact a day earlier than I was told it would arrive. The return was smooth and picked up as told it would be. The only thing I am concerned with is that. After over a week since I returned the Trans. I have not had any notice that the Trans was received at the return location.",US,1,2021-06-30T19:49:12Z,Street Smart® Transmission
Delmas Summerfield Jr,0.8,"I’m pretty happy with it and so far no…

I’m pretty happy with it and so far no issues",US,1,2021-06-30T01:12:39Z,Street Smart® Transmission
Matt Pefley,0.6,"The buying process was easy

The buying process was easy. The mechanics were impressed with the transmission that arrived. What didn't go right was the delivery and core pickup.

I got an email that transmission had shipped on a Wednesday evening. I called the shipper on the next day (Thursday) to see when it would show up at the mechanics shop and they said that it was already delivered on Tuesday! That cost me a whole week of not having my car.

Core pickup was easy to schedule but then I get a call from the shipper saying they were at the shop, but never got the bill of lading that was supposed to be faxed to the mechanics. It got taken care of but was a waste of my and the mechanics time scrambling to get the paperwork.",US,1,2021-06-29T21:20:35Z,Street Smart® Transmission
Gabriel Berki,0.8,"Great Job

Drives like a new car",US,1,2021-06-26T19:15:35Z,Street Smart® Transmission
Jim,1.0,"Plausable solution given the circumstances

The process takes longer due to shipping than dealing with local parts stores but is more cost effective, with comparable quality and warranty. This is the second transmission on two different vehicles that I have purchased and the first seems to be holding up well after two years and the last appears to do well also. I would recommend this route if you have the loss of a transmission and can allow a couple of weeks to get the job done.",US,2,2021-06-25T12:56:27Z,Street Smart® Transmission
James Saunders,0.4,"Slow shipping

Ordered a remanufactured 6l90 for my Chevy Express 3500 on 6/4/21. After lots of promises that it had shipped when it hadn’t, it was finally delivered on 6/21/21.",US,1,2021-06-26T05:32:35Z,Street Smart® Transmission
Martin Thorpe,1.0,"2007 Jetta with 09G VB issues

Have a 2007 Jetta with notorious 09G autotrans.
At 67K miles all VB problems that VW knew about 11 years ago cropped up, but long off replacement warranty. Streetsmart were excellent, especially Kait, who was extremely helpful. First VB replaced didn't settle in at all, so Kait willingly exchanged it under their 3 yr warranty at 200m. Second one is flawless. Like a new car. This company is a pleasure to work with.",US,2,2021-06-24T18:33:07Z,Street Smart® Transmission
Don Laporta,1.0,"smooth sailing

smooth sailing; responsive sales team answered my pre order questions. i ordered the transmission for my f450, received it when promised. No up front core charge which i appreciated. Up an running, i am happy!",US,1,2021-06-24T01:56:51Z,Street Smart® Transmission
Paul Ingebo,1.0,Very satisfied!,US,1,2021-06-23T22:16:21Z,Street Smart® Transmission
Jonathon Croft,1.0,"Fixed my 2014 infiniti qx80 p0720 output speed sensor code

I have fought for the past 2 months with multiple transmission shops and replacing sensors with no success. I finally decided to go with this company and the new valve body/transmission control module finally fixed my problem! The shipping was so fast i was stunned and couldn't believe the part arrived so quickly. I never write reviews but felt this one was well deserved. Thank you so much.",US,2,2021-06-23T21:20:36Z,Street Smart® Transmission
Don Correia,1.0,"Everything was as they said. Very very reliable

Everything was as they said. Very very reliable.",US,1,2021-06-22T21:25:42Z,Street Smart® Transmission
Ricky Naccio,0.4,"Transmission arrived and i had 3 qts…

Transmission arrived and i had 3 qts oil busted in crate oil plug leaks pan gasket leaks i had to replace those parts with my own money have not heard from claims as of yet.",US,1,2021-06-22T21:01:53Z,Street Smart® Transmission
Shane Gibbs,0.8,"So far I have ordered 4 transmissions…

So far I have ordered 4 transmissions and no issues other than the last one leaked around the pan. The use of silicone instead of a gasket isn’t ideal in my opinion. I had to pull the pan and install a gasket. Seems to be a good product with friendly customer service.",US,1,2021-06-21T15:47:48Z,Street Smart® Transmission
Greg Moore,1.0,"great service and product,minor issue…

great service and product,minor issue one time, other than that one no issues what so ever",US,1,2021-06-18T16:47:16Z,Street Smart® Transmission
Guest,1.0,"Great products and great people to work…

Great products and great people to work with ! Prompt shipping and able to talk to an actual person not an automated machine.",US,4,2021-06-17T19:16:16Z,Street Smart® Transmission
Donald Dunbar,1.0,"A great transaction

A great transaction! Street Smart makes the process of purchasing a transmission as simple as possible for the customer. They are very well organized and communication is excellent. I'm very happy with the transaction along with the performance of the transmission.",US,1,2021-07-01T02:24:22Z,Street Smart® Transmission
Socrates Freire,1.0,"Silverado 2007 transmission 4l60E

it was easy to talk to them, my transmission arrived ahead of schedule and not to mention the good price. i am very satisfied with the customer service.",US,1,2021-06-16T22:59:42Z,Street Smart® Transmission
Walter Tippett,0.8,"Warning on the quantity of transmission fluid that is needed

Ordered a 4L60E for a 2007 Tahoe. Arrived in about 10 days as expected. Installed the transmission and it works great.

Just be careful when buying trans fluid. Street Smart told me I needed to get 11 quarts because that's the capacity of the transmission. So I ordered it from them. For some reason it didn't get shipped, which turned out to be fortunate. The oil was canceled and they refunded the money with no issues. So I bought oil locally.

I asked SS how much oil to put in at startup and was told 9 quarts because there is usually about 2 quarts of residual oil from testing. So I put in 8 quarts and it was immediately way overfull. Sucked out about 2-3 quarts and it was at the right level. It ended up needing only 5-6 quarts instead of 11.

All the people are friendly and helpful but I would suggest they update their info on oil capacity. Because of the mistake, they offered to pay my oil cost.",US,5,2021-06-17T18:41:14Z,Street Smart® Transmission
Jeffrey Desarmo,1.0,"Transmission showed up earlier than…

Transmission showed up earlier than anticipated, was the right one and the price was right as well. I've got almost 1100 miles on new trans and it seems to be fine. Paper work was easy and the installer that was recommended did a nice job as well.",US,1,2021-06-15T18:56:44Z,Street Smart® Transmission
Craig Carter,0.6,"We sent you the email address of the…

We sent you the email address of the mechanic 🧰 so we can bring back the core and they never got the authorization form, need to fix it ASAP",US,1,2021-06-15T18:26:22Z,Street Smart® Transmission
Matt,1.0,"Excellent service and speed

Excellent service and speed. I was back driving in days!",US,3,2021-06-15T04:20:42Z,Street Smart® Transmission
Vince Price,1.0,"The transmission for my 2002 F150…

The transmission for my 2002 F150 arrived on time , my mechanic and I got it installed and it works great. He had just had a horrible experience with another company’s transmission but was impressed with how smoothly Street Smart helped me get back on the road. Thanks. Will recommend you. Vince",US,1,2021-06-15T01:55:39Z,Street Smart® Transmission
Paula Cannon,0.2,"STILL NO Transmission and I have to…

STILL NO Transmission and I have to keep after them for updates! POOR SERVICE!!",US,1,2021-06-14T23:20:09Z,Street Smart® Transmission
Junior Staats,1.0,"I have purchased two transmissions for…

I have purchased two transmissions for trucks and they have been great....",US,1,2021-06-14T16:03:49Z,Street Smart® Transmission
Jay Hoffman,1.0,"Shipped very fast

Shipped very fast. Very friendly Customerservice",US,1,2021-06-14T12:39:14Z,Street Smart® Transmission
Chuck Fetters,1.0,"1999 SuperDuty 4R100.

Everyone i talked with was informed, friendly and ready to help. The trans. Was delivered ahead of schedule and ready for install. Core return was a snap! I've put a little over a thousand miles on my reman trans, and it shifts scary-smoothe! Awesome value!",US,2,2021-06-13T22:14:06Z,Street Smart® Transmission
Sidney Manix,1.0,"excellent service on delivery

excellent service on delivery, communication and promptness to seek review. great assistance when core was received by street smart.",US,1,2021-06-13T21:30:36Z,Street Smart® Transmission
Justin,1.0,"Good level of communication and…

Good level of communication and transmission delivered quickly to local shop.",US,1,2021-06-12T21:46:44Z,Street Smart® Transmission
Beverly,1.0,"1997 Ford F53 chassis with 34'…

1997 Ford F53 chassis with 34' motorhome (E4OD). Initially said it would be 3 weeks to get, but arrived in 2 weeks. Shop was impressed with how ""new"" it looked. Only have about 50 miles on the motorhome since installed, but drives and shifts great. Will update after we get several hundred miles on it - but very pleased so far.",US,2,2021-06-12T18:37:00Z,Street Smart® Transmission
JC Auto,1.0,"I been buying multiple transmissions…

I been buying multiple transmissions from this company and everything is been easy from ordering to get the part and returning the cores",US,1,2021-06-12T17:44:25Z,Street Smart® Transmission
Angela Smith,1.0,"Super company!!

Super company!!! I was very hesitant and ended up being VERY pleased!",US,1,2021-06-11T15:58:25Z,Street Smart® Transmission
Jason Paden,1.0,"I highly recommended to buy a…

I highly recommended to buy a transmission from them. This is the second times we bought from them. Quality and easy to deal with them. Customer services is the best too. I am happy with this company.",US,2,2021-06-11T06:12:12Z,Street Smart® Transmission
George Gilson,1.0,"Everything went as planned

Everything went as planned, delivery on time and install was perfect",US,2,2021-06-11T03:51:54Z,Street Smart® Transmission
Devin,1.0,"Street Speed was exactly as advertised

Street Speed was exactly as advertised. Everything was very smooth from start to finish. No hidden prices, they matched the quote exactly. My delivery was even two days early to the shop I chose. The core return was easy. And their customer service on the phone is 120%. I was nervous but I had no reason to be.",US,4,2021-06-10T22:13:28Z,Street Smart® Transmission
Michael Dunn,1.0,"Great experience

Great value, easy buying experience - I'd definitely recommend Street Smart to anyone.",US,3,2021-06-10T15:45:44Z,Street Smart® Transmission
Marty,1.0,"These folks are PROS!

I was able get exactly what I needed based on my VIN. I did have questions and on the phone they were very responsive. Truly a professional operation. Shipping. Return shipping. Everything. Well come SS.",US,2,2021-06-10T02:11:00Z,Street Smart® Transmission
William,1.0,"Transmission arrived before they said…

Transmission arrived before they said it would be at the mechanic.
Transmission worked great!
Saved me $$$$
Thank you!!",US,2,2021-06-09T02:51:19Z,Street Smart® Transmission
