Reviewer,Note,Comment,Localisation,Nbreviews,Date,Compagny
Richard Dawson,1.0,"Had a small issue but was resolved so…

Had a small issue but was resolved so quick, really happy with it. Keep up the good work. Just keep in mind shipping costs.",GB,4,2022-02-13T18:34:21Z,ChromeBurner Motorgear
Roger,1.0,"Only good impressions

Only good impressions of my first online purchase with CB. And delivery was the fastest that I have ever experienced from overseas. I will DEFINITELY be returning to their shop!",CA,1,2022-02-13T18:00:09Z,ChromeBurner Motorgear
C Madsen,1.0,"I was a shocked at how fast my SIDI…

I was a shocked at how fast my SIDI boots arrived. Will def purchase from this place again",US,2,2022-02-13T16:03:23Z,ChromeBurner Motorgear
James Mackintosh,1.0,"Amazing Customer Service

My wife and I ordered a couple helmets from Chromeburner. The online ordering was super easy and I couldn't believe how fast shipping was......we couldn't be happier! We also emailed them with questions regarding a few other products and the response time was almost immediately. Thanks for making things so easy Chromeburner, we'll definitely be shopping with you moving forward!!!!",CA,1,2022-02-13T16:02:38Z,ChromeBurner Motorgear
Diana,0.8,"Was impressed with how quickly the…

Was impressed with how quickly the goods were delivered to me and also the quality of the helmet ,it was excellent. Customer service was excellent when I thought I had a problem and I might have to return the helmet,I did not have to do this after all .",GB,8,2022-02-12T16:57:05Z,ChromeBurner Motorgear
bb,1.0,"The package came within days of placing…

The package came within days of placing my order",US,1,2022-02-12T14:35:28Z,ChromeBurner Motorgear
VOLKER RATH,1.0,"Fast shipping to the other side of the…

Fast shipping to the other side of the planet. Thank you.",DE,2,2022-02-12T03:23:55Z,ChromeBurner Motorgear
Sean Butler,1.0,"Amazing products and prices

Awesome selection of Motorcycle gear, prices are amazing. Webpage easy to navigate. Shipping prices fair and really fast considering it came from Europe to the US. Highly recommend!!!",US,1,2022-02-11T21:40:43Z,ChromeBurner Motorgear
David Johnston,1.0,Very happy with my purchase,AU,2,2022-02-11T19:50:33Z,ChromeBurner Motorgear
William,1.0,Great folks to business with,US,4,2022-02-11T00:04:21Z,ChromeBurner Motorgear
JI,0.2,"Won’t repeat

Delivery was problematic. Nice customer support but useless. Nice words, nothing else. When complaining about product problems, the communication was not as nicer. I will not repeat @chromeburner.
I finally needed to talk with the manufacturer 15 days after buying the product to find a solution",ES,1,2022-02-10T21:10:11Z,ChromeBurner Motorgear
Eric,1.0,"Awesome customer service!

Awesome price, quality service, quick to help with any issues.",CA,3,2022-02-10T18:58:21Z,ChromeBurner Motorgear
Luis Rojas,1.0,"Great experience my shopping experience…

Great experience my shopping experience with ChromeBurner !",AU,5,2022-02-10T01:28:46Z,ChromeBurner Motorgear
Shelby Bryant,0.2,"Not as pictured

The visors I ordered looked nothing like the pictures so I had to return them from the US to the Netherlands on my own dime…cost me nearly $50.",US,1,2022-02-09T21:11:57Z,ChromeBurner Motorgear
Martin Price,0.8,"Tip Top

Tip Top all round",GB,1,2022-02-09T18:46:10Z,ChromeBurner Motorgear
Trailzrider,1.0,"Thumbs Up

After a few orders and one return, my experience has been great. I will continue to do business with ChromeBurner",US,1,2022-02-09T16:07:43Z,ChromeBurner Motorgear
Piston Kristin,1.0,"I can't believe how quickly it arrived…

I can't believe how quickly it arrived and the selection was wonderful and the price was the best I could find!",US,1,2022-02-09T15:57:28Z,ChromeBurner Motorgear
Ares Yilmaz,1.0,"I have had a great experience with you…

I have had a great experience with you in my first time shopping. All customer agents whom I got in touch with (Tom, Christof) were great persons, helpful and easy-going. Thank you guys",TR,2,2022-02-08T22:34:31Z,ChromeBurner Motorgear
Jamon,1.0,"Quick Shipping / great product

I was very impressed with their quick delivery and great prices. I thought buying from Holland would take a long time, but who cares, it's winter! The helmet actually came in just a few days. It was perfect. I",US,2,2022-02-08T14:10:27Z,ChromeBurner Motorgear
Christopher Adam,1.0,"Love my new jacket

Found the jacket I was looking for and price was incredible. Absolutely love the new jacket and backpack I purchased. My order was originally sent to the wrong country but the Chromeburner team were helpful in correcting it's destination and getting it to me. Took a little longer but it was worth the wait. Next time I need something for the bike I'll try there first.",AU,1,2022-02-08T12:24:41Z,ChromeBurner Motorgear
Perry Osborn,1.0,"Brought a new seat for a Z900rs

Brought a new seat for a Z900rs , very well made great quality & comfortable, quick delivery, recommend chrome burner great company",GB,4,2022-02-08T09:22:30Z,ChromeBurner Motorgear
Nich,1.0,"Easy purchase and direct delivery to Australia.

Delivery to Australia was quite quick during this time of Covid.
No hidden last minute fees which is great.
I will purchase from Chromeburner again.",AU,2,2022-02-06T20:15:54Z,ChromeBurner Motorgear
Daniel,1.0,"Cardo packtalk

Exactly what I ordered, I live in Australia and it arrived within two weeks, that’s quicker than sending stuff interstate in Australia. Highly recommend",AU,1,2022-02-06T19:59:23Z,ChromeBurner Motorgear
Tóth Attila,1.0,"Excellent service and fast delivery

Excellent service and fast delivery! I offer them to everyone!",HU,1,2022-02-06T18:43:46Z,ChromeBurner Motorgear
Brookstar85,1.0,"Always the best place in the world for…

Always the best place in the world for motorcycle gear always stock for the best brand shipped fast across the world in a week.",AU,3,2022-02-06T00:50:21Z,ChromeBurner Motorgear
P Kellie,1.0,"Easy purchase.

Bought my helmet after a couple of months looking. I was worried about it not fitting but the process to ship it back seemed easy enough. Arrived after 3 weeks but shipping with Covid around is always slow. Fit perfectly and probably have the only helmet ike it in Australia.",AU,1,2022-02-05T08:52:21Z,ChromeBurner Motorgear
Ethan,1.0,"Great

Great, speedy delivery",NZ,1,2022-02-05T01:26:49Z,ChromeBurner Motorgear
Guillermo Verde,1.0,"Fantastic service

Fantastic service, great shipping & prices.",CA,1,2022-02-05T00:26:33Z,ChromeBurner Motorgear
David Waldon,1.0,Quick response and delivery,AU,1,2022-02-03T22:21:53Z,ChromeBurner Motorgear
Sterling Charles Mcphee,1.0,"In stock, best price, and good communication!

They were the only place with the helmet I wanted in stock. As a responsible buyer, I emailed them to make sure they had it in stock and they messaged me back right away with confirmation. They shipped the helmet out the same day I ordered it. Shipping times were a little long to Canada, but it still arrived before the ETA stated on my invoice! They were also cheaper than every other website. I am very pleased with this transaction, I will order from them again for sure!",CA,2,2022-02-03T16:09:52Z,ChromeBurner Motorgear
Donald Drewson,1.0,"Prompt and excellent service

Prompt and excellent service. Would definitely use this company again. Superb!",GB,1,2022-02-02T20:44:42Z,ChromeBurner Motorgear
Richard Dobos,1.0,Fast delivery great item thank you.,CA,1,2022-02-02T19:37:29Z,ChromeBurner Motorgear
Mistermäx,1.0,Fast and good,DE,3,2022-02-02T17:46:15Z,ChromeBurner Motorgear
Christine Peckham,1.0,"Great item

Great item, great price, great service!",GB,3,2022-02-02T01:27:42Z,ChromeBurner Motorgear
James,1.0,"The team went over and above to make a…

The team went over and above to make a Canadian sale happen, thanks",CA,1,2022-02-02T00:52:59Z,ChromeBurner Motorgear
John,1.0,"I made my order during covid and xmas…

I made my order during covid and xmas and I was surprised when it was delivered only 2 weeks later from the Netherlands. I’m from Australia and expected it to take much longer

Very pleased with Chromeburner and will recommend them to my friends.",AU,1,2022-02-01T22:12:41Z,ChromeBurner Motorgear
Rafael Álvarez Delgado,1.0,"Best client service ever expirienced.

Best client service ever expirienced.
Serious, profesional and fast service",ES,1,2022-02-01T21:51:40Z,ChromeBurner Motorgear
Horico Turburcio,1.0,"Amazing service right products

Amazing service right products. Fast delivery",CA,1,2022-02-01T19:22:39Z,ChromeBurner Motorgear
SEW,1.0,"Highly recommended!

From Netherlands to west coast USA in one week. ChromeBurner and Fedex. Great combo!",US,1,2022-01-31T20:06:04Z,ChromeBurner Motorgear
customer,0.8,"Great product and service but the…

Great product and service but the courier used Fedex for shipping to the UK will charge import duty on total value of goods irrespective of the zero rate items like motorcycle helmets. They are very difficult to contact they have no interest in dealing with it. Our HMRC just as difficult to contact. So just beware when import to UK. FEDEX ALSO CHARGE A HANDLING FEE. Throughly recommend Chrome Bruner. (Not FEDEX )",GB,4,2022-01-31T16:12:59Z,ChromeBurner Motorgear
Thomas Tammann,1.0,"Fast shipping

Fast shipping, no problems",US,6,2022-01-31T05:55:35Z,ChromeBurner Motorgear
Rex Findler,1.0,"Sidi Crossfire 3 MX Boots

Great price and prompt delivery .",AU,5,2022-01-31T03:33:51Z,ChromeBurner Motorgear
Yuli Trisetiyono,1.0,"Very comfort

Very comfort, very like it",ID,3,2022-01-30T04:32:58Z,ChromeBurner Motorgear
Phill Edwards,1.0,"Great service

Great service! Scorpion Exo-tech helmet received very quickly. Disappointed in the sun visor mechanism as it broke within 2 weeks. Very flimsy plastic. I repaired it using a small piece of metal. Works fine now. Would use ChromeBurner again for sure!",AU,1,2022-01-30T01:00:18Z,ChromeBurner Motorgear
Kevin,1.0,"Ordered a Jacket 0n the 1st of Jan and…

Ordered a Jacket 0n the 1st of Jan and got it 4 weeks later, I live in Adelaide South Australia. The Jacket was $150 cheaper than buying it here and was exactly what I wanted. Well done ChromeBurner.",AU,6,2022-01-29T21:57:40Z,ChromeBurner Motorgear
Ryan s,1.0,"Awesome service and fast post

Awesome service and fast post , will buy again !!",NZ,1,2022-01-29T19:08:26Z,ChromeBurner Motorgear
Graham Ramsey,1.0,"Brilliant price

Brilliant price, delivered on time, what's not to like.",GB,27,2022-01-29T14:38:32Z,ChromeBurner Motorgear
jOSH dORN,0.2,"will not buy from again

paid for knox jacket and pants which they forgot to send out, finally sent them after almost a month when i emailed about, then i get a message from fedex saying i have to pay duty/tax/fees because the total was declared as 774 euro not in aus dollars.

will not buy from again.",AU,2,2022-01-29T08:48:08Z,ChromeBurner Motorgear
Adam P,1.0,"These guys are awesome

These guys are awesome! Ordering motorcycle gear to Canada from the Netherlands was easy, with no hidden prices or fees. The team at Chromeburner responded to my questions in 24 hours, and I received my Sidi boots in 7 days - from the other side of the freaken world! Super happy with the company and my purchase. Would absolutely order from Chromeburner again.",CA,1,2022-01-28T21:16:05Z,ChromeBurner Motorgear
Jose M.,1.0,"Very quick shipment

Very quick shipment. On time delivery and trusty webpage.
Highly recommended.",ES,4,2022-01-28T19:56:23Z,ChromeBurner Motorgear
Michael,1.0,"Great prices

Great prices, fast shipping and exactly as described. I will buy from them again.",US,1,2022-01-28T03:00:46Z,ChromeBurner Motorgear
John Stasinos,1.0,"Product arrived well packaged and was…

Product arrived well packaged and was shipped to Chicago extremely fast. Customer service was extremely easy to work with.",US,4,2022-01-27T22:15:45Z,ChromeBurner Motorgear
Jürgen,1.0,"Great deal

Great deal. Can`t say anymore.",CH,5,2022-01-27T20:04:53Z,ChromeBurner Motorgear
Paulo Medeiros,1.0,"ChromeBurner Buying Experience

Fast shipping, kind customer services, great prices. I would order with ChromeBurner again.",US,1,2022-01-27T12:12:40Z,ChromeBurner Motorgear
Michal Milewski,0.4,Poor quality!!!,GB,1,2022-01-26T22:18:39Z,ChromeBurner Motorgear
Yan,1.0,"Good stuff and good price.

Good stuff and good price.
Shipping was fast considering that I live in Québec, Canada!
Forma boot was at the lowest price including shipping and border taxes.
LS2 adventure helmet is awesome! Light and all included.",CA,1,2022-01-26T20:31:11Z,ChromeBurner Motorgear
Steven cook,1.0,"Great products and quick to deliver.

Great products and quick to deliver.
Thank you .",GB,2,2022-01-26T19:22:16Z,ChromeBurner Motorgear
Arjun Moger,1.0,"Great deals! And on time shipping.

Found these guys online with a crazy deal on an xlite 803 rs a year ago and took the risk and placed an order all the way from the US. Super fast shipping and as advertised. Bought a couple more items from them this year and had the same experience again. Would recommend.",US,5,2022-01-26T18:38:52Z,ChromeBurner Motorgear
David Magri,1.0,"Bagster seat zrs900

Received item in good time once fitted I’m very happy with product and service",AU,1,2022-01-26T13:27:11Z,ChromeBurner Motorgear
Big peanut,1.0,"On time and as expected

On time and as expected. Thanks",GB,3,2022-01-26T11:21:09Z,ChromeBurner Motorgear
glen watson,1.0,"Great service

Great service. Good prices. Reccomend",GB,6,2022-01-25T23:29:00Z,ChromeBurner Motorgear
JACQUES,1.0,"The helmet was at the best price I…

The helmet was at the best price I could find. Shipping very fast from Holland to Canada and no bad surprise. I will buy again.",CA,2,2022-01-25T22:35:15Z,ChromeBurner Motorgear
Philip Guilfoyle,1.0,"I would definitely be recommending to…

I would definitely be recommending to my friends and will definitely be doing business again products are priced well and postage no problem",IE,5,2022-01-25T18:55:11Z,ChromeBurner Motorgear
A. Neira,1.0,"perfect

perfect. Great after-sales, good purchase",ES,3,2022-01-25T10:08:40Z,ChromeBurner Motorgear
Mick,1.0,"Happy customer

I ordered from this site as they have the latest models of helmets not available where I live in Australia. Only took 3 weeks to arrive over the Christmas/new year period. I could not be happier.",AU,1,2022-01-24T23:38:25Z,ChromeBurner Motorgear
Ron Segal,1.0,"Purchased a Nolan N105 plus, on-line from New Zealand

At an excellent price including shipping. Was impressed with the choice of graphics for this model, with most sizes in stock. Although ChromeBurner recommends a shipping upgrade I decided to stick with free delivery to keep the cost down and because I wasn't in a hurry. Shipped quickly with good status communications. The helmet arrived in under 3 weeks with no problems. Well packed, box inside a box.Perfect. How on-line shopping experiences should be. On that basis would certainly purchase such items from ChromeBurner again.",NZ,4,2022-01-24T20:05:17Z,ChromeBurner Motorgear
Alan,0.8,"Only one problem it's not mentioned on…

Only one problem it's not mentioned on your website about paying duty when ordering into a different country. Apart from that you've got an excellent service.",GB,2,2022-01-24T19:48:12Z,ChromeBurner Motorgear
Vincent MC,1.0,"Great Shopping Experience!

Great site. Easy to navigate, clear and precise product descriptions and pictures. Easy check out - and fast as hell delivery.",US,1,2022-01-24T19:08:24Z,ChromeBurner Motorgear
Kellie Holmes,1.0,"I ordered my boyfriend a helmet at…

I ordered my boyfriend a helmet at Christmas time. I was hesitate only because I had never ordered from this company before. Let me say, if it would have given me the option for 10 stars that still would not be enough. The shipping to the U.S was very, very fast. The packaging and the product was phenomenal. If you are worried about ordering DON'T BE!",US,1,2022-01-24T15:21:10Z,ChromeBurner Motorgear
ROBERT,1.0,"Airoh has stepped up their quality and…

Airoh has stepped up their quality and accessories with your purchase! This is got my girlfriend, I’ve bought three the last few years. She’s very happy with it!",US,2,2022-01-23T23:59:15Z,ChromeBurner Motorgear
Jack Yates-Dale,1.0,"Perfect.

Perfect from start to finish.",GB,1,2022-01-23T19:42:58Z,ChromeBurner Motorgear
customer,0.8,"Product arrived when scheduled and was…

Product arrived when scheduled and was of good quality.
Payment of import tax was painful, but more due to carrier system.",GB,12,2022-01-23T17:17:13Z,ChromeBurner Motorgear
TERRY NAUMANN,1.0,"I was a little hesitant to order gear from the Netherlands...

I was a little hesitant to order moto gear from the Netherlands but the prices and selection were excellent so I took the chance. Not only was there a vast selection to choose from but many of the prices were free of the normal price-fixing that happens in the US. To top it off my order shipped for free and arrived only three days later! Yes, 3 days from the Netherlands to Utah. So what's not to love right?",US,3,2022-01-23T16:32:15Z,ChromeBurner Motorgear
Ronald C Smith,1.0,"Excellent transaction

Excellent transaction: product availability (Sidi Adv mid size 50), prompt shipping and handling, payment, communications. No trans Atlantic drama or issues. Very pleased with service.",US,1,2022-01-23T00:20:03Z,ChromeBurner Motorgear
Nicholas Wood,1.0,"Very simple to deal with prompt…

Very simple to deal with prompt delivery. Loved the web site and all the info on the scorpion R1 carbon helmet I bought at a great price thanks all.",GB,6,2022-01-22T20:08:17Z,ChromeBurner Motorgear
Michael Finlay,1.0,"Great service and nice to deal with

Great service and nice to deal with. Item as described.",IE,3,2022-01-22T19:47:21Z,ChromeBurner Motorgear
rider,1.0,"great

fast and good",IL,1,2022-01-22T07:53:30Z,ChromeBurner Motorgear
Greg Robinson,1.0,"Great purchasing experience

Great purchasing experience, quick to respond to queries and tracking all the ea to Australia
Recommend these guys",US,5,2022-01-22T00:50:31Z,ChromeBurner Motorgear
João Pina,1.0,Good price and quickly shipped.,PT,8,2022-01-21T22:41:16Z,ChromeBurner Motorgear
customers Simon,1.0,"Excellent service super fast…

Excellent service super fast international postage. Thanks guys",AU,3,2022-01-20T22:34:13Z,ChromeBurner Motorgear
John Yarbrough,1.0,"Amazing Shop!!

Excellent company. I was skeptical with placing my order that I would see it within two weeks, but much to my surprise I received it within 19 hours of it being placed. The helmet is great!! After wearing it on a ride, within 3-4 mins forgot it was even on my head. I love it. And the price Chromebir we offered it as couldn’t be beat!! I will be a repeat customer for sure",US,2,2022-01-20T18:42:18Z,ChromeBurner Motorgear
Alan Gonzalez,1.0,"I ordered two days before Christmas and…

I ordered two days before Christmas and IT GOT HERE RIGHT ON CHRISTMAS. So crazy , the price was so good and everything was amazing definitely recommend buying here .",US,1,2022-01-19T20:07:42Z,ChromeBurner Motorgear
mike,1.0,"Excellent shopping experience

Found the site with Google search. Had the LS2 helmet and the delivery to Canada listed at reasonable prices. Was stunned when the helmet arrived at my door 5 days later.
I also got charged a fee from FEDEX for duties, taxes and handling. There's no duty in Canada on motorcycle gear and I paid for shipping up front but another charge before delivery. They hold our pkg hostage until you pay or they return it to source after 14 days. Total rip-off.",CA,1,2022-02-01T18:05:55Z,ChromeBurner Motorgear
Mr Christoph Schindler,0.6,"Unfortunately the good purchase could…

Unfortunately the good purchase could not be completed cause of too high transport fee, which is not mentioned on the website",CH,6,2022-01-18T16:52:59Z,ChromeBurner Motorgear
bruno boutheon,1.0,"battery

battery was well charged, delivery time was on time as expected, discounted price was the best price at this time in the market",FR,1,2022-01-18T16:51:11Z,ChromeBurner Motorgear
JOE LECH III,1.0,"I was upgrading / replacing my old…

I was upgrading / replacing my old Sidi boots (11 years old) Currently they were the only company I could find who had them in stock! Along with that the beat everyone else’s price!",US,2,2022-01-18T13:52:13Z,ChromeBurner Motorgear
Paul Yarker,0.6,"Poor After Sakles Service

Online ordering process fine, fairly competitive pricing, very, very timely delivery (from the other side of the world to my side of the world). However, one of the main reasons I purchased the helmet was the full removal of the lining for washing. That's where the problems started, NO instruction online, NOTHING in the downloaded manual. Contacted the supplier who wouldn't/couldn't initially assist, EVENTUALLY received a video of the removal which they stated was the first time they had tried to remove the lining. NOT that easy, clunky attempt on the video. Just very poor after sales service.",AU,8,2022-01-17T23:45:09Z,ChromeBurner Motorgear
mylo stenstrom,1.0,"Still want m1pro lg white helmet when…

Still want m1pro lg white helmet when they become available. The med fits my wife perfectly .",US,1,2022-01-17T21:35:05Z,ChromeBurner Motorgear
Paul Hundley,1.0,"Highly reccomended!

Great honest store with quality products and super quick postage. You can't go wrong with these guys!",AU,5,2022-01-17T21:32:24Z,ChromeBurner Motorgear
Enrique,1.0,=) Veey good!,ES,2,2022-01-15T22:38:47Z,ChromeBurner Motorgear
Option,1.0,"Very quick delivery to the USA

Very quick delivery to the USA, and great product, love the Schuberth Helmet",US,4,2022-01-14T21:50:02Z,ChromeBurner Motorgear
Lukasz Augustyn,1.0,"Ordered new gloves and a helmet

Ordered new gloves and a helmet. Prices are good and delivery was very fast. Very happy with the quality of service",GB,3,2022-01-14T20:23:47Z,ChromeBurner Motorgear
Len,0.8,"Good price

Good price, express delivery took a little longer than expected, but we aren’t in normal times due to the virus.",AU,4,2022-01-14T09:09:24Z,ChromeBurner Motorgear
Larry Spracklin,1.0,"Customer service was great

Customer service was great. Unfortunately I had to return my helmet due to sizeing but again they were very helpful wirh return. Will buy from them again.",US,1,2022-01-14T06:30:05Z,ChromeBurner Motorgear
Ralph Caringi,1.0,"The delivery and customer service at…

The delivery and customer service at ChromeBurner are second to none! They do a great job in communicating information and are very responsive to inquiries.",US,1,2022-01-13T23:40:52Z,ChromeBurner Motorgear
Thomas Wafer,1.0,Responsive and great customer service.,US,1,2022-01-13T18:45:15Z,ChromeBurner Motorgear
Michael Wright,1.0,"Most Excellent

Excellent service with really good communication. Outstanding price and really pleased with my new goretex gloves. I will definitely use again in the future.",GB,13,2022-01-13T17:38:37Z,ChromeBurner Motorgear
Marc Inglis,1.0,"Fantastic prices and service

Fantastic prices and service. Will definitely be shopping with them again",GB,3,2022-01-13T17:19:39Z,ChromeBurner Motorgear
Cathleen Huiskamp,1.0,"Great, going to order again

Great! Quick delivery, great product and good communication. Thanks!",AU,1,2022-01-12T22:29:35Z,ChromeBurner Motorgear
Mike G,1.0,"Communication and shipping was fast

Communication and shipping was fast. Overall the experience was hassle free and the helmet arrived just as expected.",US,1,2022-01-12T19:59:52Z,ChromeBurner Motorgear
Raf,1.0,As advertised and good price.,AU,1,2022-01-12T03:19:29Z,ChromeBurner Motorgear
Craig Reynolds,1.0,"They provided everything (Nolan 100-5…

They provided everything (Nolan 100-5 helmet) I needed, efficiently and time appropriate in the current covid clime. Great price and free shipping. Excellent service will use again. Just a note about the 100-5 Nolan compared to earlier 104N: medium size of the 100-5 seems a little smaller that the 104N, and not as easy to get on or as comfortable. Also, the mechanism for deploying and retracting the sun visor is clunky and cheap, failing to retract fully automatically, compared to the Nolan N104 that I purchased from Revzilla in the US several years ago (this was a superb helmet, but damaged in an accident). Overall though, Chrome Burner provides a great service.",NZ,1,2022-01-26T00:09:08Z,ChromeBurner Motorgear
Sumit Singh,1.0,Awesome service and product,NZ,1,2022-01-11T12:41:42Z,ChromeBurner Motorgear
Rani Rotem,1.0,"The service is amazing

The service is amazing, also the prices",IL,1,2022-01-11T11:42:50Z,ChromeBurner Motorgear
Derek,1.0,"Thanks for the good work

Helmet delivered on time.
Quality as expected.",AU,2,2022-01-11T07:31:13Z,ChromeBurner Motorgear
Michael Wray,1.0,"Amazing site..

Amazing site... delivered to Canada in 6 days during Christmas time...",CA,1,2022-01-10T21:01:02Z,ChromeBurner Motorgear
Yankee Doodle dandee,1.0,"Received my order from half way around…

Received my order from half way around the world in a week.",US,1,2022-01-10T20:37:53Z,ChromeBurner Motorgear
DKL,1.0,Everything's fine...thank you.,AT,1,2022-01-10T20:30:59Z,ChromeBurner Motorgear
Dan Thaler,1.0,"Great Customer Service & Communication

Unique helmets available that we don’t have available in the US. Items are actually in stock and ready to ship. Extremely fast shipping - 3 days from Europe to USA is faster than a lot of US based suppliers. Very good customer service and communication",US,3,2022-01-10T19:39:57Z,ChromeBurner Motorgear
Tracy Hammel,1.0,"The comfort is better than I tought it…

The comfort is better than I tought it would ever be.",US,1,2022-01-09T16:41:06Z,ChromeBurner Motorgear
Andy,1.0,always great to buy from,US,1,2022-01-09T12:18:11Z,ChromeBurner Motorgear
Michael Green,1.0,"Great range and competitive pricing.

Great range and competitive pricing.

Items didn't arrive by estimated date, but I believe that was more of an issue with ordering around Christmas time and hold ups due to Covid.

Will definitely use ChromeBurner again",AU,2,2022-01-09T00:50:12Z,ChromeBurner Motorgear
JR,1.0,"We will definitely be repeat customers

Efficient ordering system. Product arrived quickly.
Perfect sizing and excellent quality.
My husband was very pleased when opening his present.
Will definitely be shopping with you folks again",AU,1,2022-01-08T21:44:24Z,ChromeBurner Motorgear
Richard,1.0,"Outstanding customer service

Outstanding customer service. I was very impressed with the quick response and follow-up to questions I sent to ChromeBurner customer service.",US,1,2022-01-08T21:20:31Z,ChromeBurner Motorgear
Corey Whitmore,1.0,"Great to deal with

Great to deal with. Purchase was dispatched quickly and arrived in Tasmania in good condition and on time.",AU,1,2022-01-08T00:19:30Z,ChromeBurner Motorgear
Dan K,0.6,"Not received as promised and or…

Not received as promised and or purchased",CA,1,2022-01-07T20:11:58Z,ChromeBurner Motorgear
Mohamed,1.0,"Trusted international seller

Excellent service and fast delivery. I placed my order from America and within just a few days it arrived from the Netherlands. First class international service. A special thank you to the Chromeburner team!!",US,4,2022-01-07T20:04:21Z,ChromeBurner Motorgear
customer,0.2,"Still haven't received my order

Still haven't received my order. I know Covid makes it hard and xmas so not complaining but..... still haven't received my order so I have to rate this way sorry.",AU,2,2022-01-07T15:31:58Z,ChromeBurner Motorgear
Pierre Halasz,1.0,"Unbelievable service

Unbelievable service, great price, great customer service, Unbelievable shipping speed. 1 week from Netherlands to my door in Oakville, Ontario, Canada.. No damage, well packaged.. thank you Chrome Burner..",CA,1,2022-01-07T01:19:27Z,ChromeBurner Motorgear
Matt Loken,1.0,"Very helpful staff

I recently bought a pair of Sidi boots from these guys. When they arrived they were a bit small. I ordered another set with plans of returning the small pair. Then Fedex wanted to charge me more to ship them back than the boots cost... the staff stepped up and supplied me with return shipping at a fraction of the rate. Very responsive and helpful. I will definitely buy again.",CA,2,2022-01-06T23:35:15Z,ChromeBurner Motorgear
Matthew Burke,1.0,"Excellent service considering the…

Excellent service considering the package was coming from overseas and in a pandemic. kept me informed where it was from start to finish",AU,1,2022-01-06T23:13:19Z,ChromeBurner Motorgear
Dawn Adams,1.0,"Thanks

Order was delivered in time for Christmas l, making my wee petrol head’s day the best imaginable",GB,14,2022-01-06T21:58:31Z,ChromeBurner Motorgear
Thimo Raabe,1.0,"Great shop

Great shop, very good service.",DE,1,2022-01-06T18:40:20Z,ChromeBurner Motorgear
Client,1.0,"Excellent experience amazing service!

Excellent experience amazing service!
Great variety of products. Very prompt international delivery. After sales is amazing. Thanks Tom and team!",FR,3,2022-01-06T09:18:58Z,ChromeBurner Motorgear
Leesa,1.0,"Super quick delivery and fantasic…

Super quick delivery and fantasic product, thank you.",GB,1,2022-01-06T08:46:38Z,ChromeBurner Motorgear
Stephan,1.0,"great price ,fast shipping great communication

great price
great quick communication
fast shipping process out of the store
from Netherland to canada Christmas season 40 days
i consider my experience 5 stars",CA,2,2022-01-06T02:10:07Z,ChromeBurner Motorgear
JR,1.0,"Firstly I can't believe I can buy a…

Firstly I can't believe I can buy a helmet $350 cheaper sent from the Netherlands including Freight to Australia.??? I bought a Shoie GT air helmet size Large. Firstly I bought this helmet in my normal size XL however Shoie helmets are a little larger than the average helmet and was too big. large fits like a glove. Beautiful helmet so light hardly know your wearing it. Also can't believe helmet only took 2 weeks from Netherlands to Innisfail North Qld Australia.Web site very easy to use and in Australia dollars. No hidden fees or charges. Also bought a pair of Sidi rex boots. $200 cheaper than in Australia. Once again I had to order the next size up. Sidi boots are very narrow. Firstly I ordered size 44 but not wide enough my little toe was getting crushed and became very sore after a few hours riding. Ordered size 45 this time and excellent fit. Really nice Boots and very light and comfortable. My normal shoe size is a 9- 9.5 but had a wide foot. You can not go wrong with ordering from these guys every think is highly professional. Thanks guys JR🙏",AU,2,2022-01-05T21:46:42Z,ChromeBurner Motorgear
Thompson Kenneth,1.0,"Not alone on the bike anymore!

Excellent packaging and it was as good as expected, tracking was updated when in transit and arrived punctually, despite this busy time. Operates as described and clarity is perfect!",AU,3,2022-01-05T10:22:56Z,ChromeBurner Motorgear
Anton Kollar,1.0,"Excellent support from customer…

Excellent support from customer service. I have ordered a helmet in size XL and had to change to XXL. This has been possible without any issues. Also I have gotten my money back immediately after I have returned the XL helmet. Also the price has been very competitive. Many thanks, I will order again.",HU,1,2022-01-05T08:13:36Z,ChromeBurner Motorgear
Rightway Driving Academy,1.0,"Ordered two sets of Cardo Packtalk…

Ordered two sets of Cardo Packtalk Bold. Firstly the price was awesome... just cannot get them anywhere else for this, and the postage (to NZ) was also pretty good considering the time of the year. Very pleased. Not the first time buying from ChromeBurner and certainly wont be the last :).",NZ,2,2022-01-05T07:18:41Z,ChromeBurner Motorgear
DARRYL ATCHISON,1.0,"Great product very quick international…

Great product very quick international delivery.",AU,1,2022-01-05T04:49:45Z,ChromeBurner Motorgear
Barry Bartle. Australia .,1.0,"Yes very happy with the service from…

Yes very happy with the service from this site .",AU,1,2022-01-05T03:55:04Z,ChromeBurner Motorgear
Dennis,1.0,"Great experience with my boot purchase…

Great experience with my boot purchase extremely fast and efficient.",US,2,2022-01-04T22:59:47Z,ChromeBurner Motorgear
Nuno,1.0,"I'm very happy with the purchase

I'm very happy with the purchase, good quality product and arrived quickly! Thanks ChromeBurner Motorgear",PT,3,2022-01-04T19:59:59Z,ChromeBurner Motorgear
Graham Carroll,1.0,"Great Service.

Spotted helmet at great price, very prompt delivery, good communication.",GB,2,2022-01-04T17:54:42Z,ChromeBurner Motorgear
Anthony,1.0,"Great service fast delivery and perfect…

Great service fast delivery and perfect product as ordered.",GB,2,2022-01-04T13:09:01Z,ChromeBurner Motorgear
