Reviewer,Note,Comment,Localisation,Nbreviews,Date,Compagny
David B.,1.0,"Honest

Honest, informative and helpful.",US,1,2021-08-19T12:43:37Z,procivic.com
Joshua Christian,1.0,"Very satisfied

Items shipped fast and arrived quickly",US,1,2021-08-18T08:13:26Z,procivic.com
Darryl Oliver,1.0,"Quick shipping

Great pricing compared to other online shops and the shipping was crazy fast. Came in 4 days from CA-NC",US,1,2021-08-18T01:27:40Z,procivic.com
Omar Villanueva,1.0,"This was my first time buying from…

This was my first time buying from ProCivic. I bought the HIC window visors with the chrome delete vinyl, and the HIC rear window visor for my 2019 civic sport. I am very pleased with how fast the products were delivered. The quality of the products are excellent and looks amazing. Would recommend this site to anyone who owns a Civic and wants to buy anything whether it's performance parts or cosmetics. I would be ordering more very soon.",US,1,2021-08-17T05:57:54Z,procivic.com
Austin Shores,1.0,"The visors I ordered are great quality…

The visors I ordered are great quality and fit right on my civic. Trim tape is well cut, packaging was pretty sturdy and the products were well protected. Would reccomend!",US,1,2021-08-15T21:42:46Z,procivic.com
Francisco Martinez,0.2,"Horrible they sent me used air…

Horrible they sent me used air suspension and not the full air management kit and won’t let me get my money back",US,1,2021-08-12T04:31:58Z,procivic.com
Ricardo,1.0,"Great service

Very fast, no complaints",US,1,2021-08-08T04:15:24Z,procivic.com
Customer,1.0,"Prolific review

Great, fast, quality! Thanks Procivic!!",US,2,2021-08-07T20:10:53Z,procivic.com
Alexander Ochoa,1.0,"There customer service at procar…

There customer service at procar studios is two steps above everyone else always a joy",US,2,2021-08-07T17:57:53Z,procivic.com
Joe,1.0,"Fast Hondata flashpro..

Fast great company.. made sure I got what I needed for my vehicle.. easy and quick to respond. There flash pro worked amazing. Boosted so much power it might actually be to much ..😂",US,1,2021-08-06T19:32:56Z,procivic.com
Alan Choi,1.0,"A perfect fit and fast shipping

A perfect fit and fast shipping, I got exactly what I ordered with no BS and everything was the ways that the pictured showed it. They're one of the online stores I trust the most when it comes to Car parts for my 2017 civic.",US,1,2021-08-06T07:52:31Z,procivic.com
Emma Bugerwallace,1.0,"The best

I’ve ordered countless things from this site. Most reliable and fast serving website of all time!",US,1,2021-08-06T04:32:19Z,procivic.com
Leonildo Medeiros,1.0,"Always had what I needed and I receive…

Always had what I needed and I receive it in a timely manner.",US,1,2021-08-06T00:13:05Z,procivic.com
Momi,1.0,"Parts came very quickly and in great…

Parts came very quickly and in great condition",US,1,2021-08-04T20:04:14Z,procivic.com
Luan Tran,1.0,Fast delivery and amazing service!!!,US,1,2021-08-03T15:50:15Z,procivic.com
Leticia Garcia,1.0,"delivery was super fast

delivery was super fast , I am satisfied with my product I purchased thank you so much !",US,1,2021-08-03T03:15:19Z,procivic.com
Cameron,1.0,"Even though the stuff came 3 days later…

Even though the stuff came 3 days later than it was suppose to I still rate it 5 starts cause the rain guards I ordered where amazing quality and a extremely easy install",US,1,2021-08-03T01:02:23Z,procivic.com
Alvaro Carrasco,1.0,"Ordered window visors (wind…

Ordered window visors (wind deflectors). They arrived on time and they look great!",US,1,2021-08-03T00:06:59Z,procivic.com
Erik Gonzalez,1.0,"Fast,easy and good quality,love it!!",US,1,2021-08-02T18:42:44Z,procivic.com
Renard Jennings,1.0,"Outstanding Service

I receive all my shipments just as described in perfect condition at a super fast speed which i was surprised by. I am thoroughly impressed with this company’s service and products which is why i continue to do business with them.",US,1,2021-08-02T03:41:00Z,procivic.com
Christopher Ballog,1.0,"Sweet

Great shipping",US,1,2021-07-31T12:17:01Z,procivic.com
Marcus Bennett,1.0,"Fast shipping

Fast shipping. No hassle .💪👍👍 These guys are liget ! Will be purchasing more soon . Thanks .",US,1,2021-07-29T22:40:24Z,procivic.com
Demitri Thao,1.0,Fast shipping!,US,1,2021-07-29T10:05:49Z,procivic.com
Michael Mardis,0.2,"Only negative was still a plus.

My only complaint would be shipping cost. They still get 5 stars because, although cheaper shipping wasn’t an option, I received my purchase extremely fast.
Very happy with this company and will definitely be using them in the future.",US,1,2021-07-29T01:35:29Z,procivic.com
Aryabind Bipat,1.0,"Good customer service

Good customer service. Product is excellent. I can recommend another because of the product and customer service.

Ary",US,1,2021-07-24T16:38:37Z,procivic.com
VeeN,1.0,"2 thumbs up

ordered the Sirimoto Short shifter adapter kit for my 9th gen si. Procivic expedited my order quickly. I'm very pleased with service and product I received. I'm definitely coming back for more.",US,1,2021-07-24T09:00:37Z,procivic.com
Matthew Anderson,1.0,"Excellent site!

Have purchased through pro civic multiple times! Great prices! Good and fast delivery! Adding the PayPal credit was a bonus 5* hands down",US,1,2021-07-23T11:59:28Z,procivic.com
George Padilla,1.0,product was delivered quick as always,US,2,2021-07-23T02:42:27Z,procivic.com
Francisco Garcia,1.0,"Love them

Parts always come fast great customer service and items are always packed very very well",US,2,2021-07-22T19:49:06Z,procivic.com
Leswin Dheming,1.0,"Quick shipping. Excellent service

Pro civic has great customer service and quick shipping",US,1,2021-07-22T18:20:20Z,procivic.com
Lloyd Dierking,1.0,"Got a SIRIMoto strut brace

Got a SIRIMoto strut brace. Took it for a test drive and it did make a difference on cornering",US,2,2021-07-21T23:19:42Z,procivic.com
Gui,1.0,"Always super fast shipping from them

Always super fast shipping from them, quality products matter and they're right on it.",US,2,2021-07-21T12:50:41Z,procivic.com
Omar Guardado,1.0,"Perfection

I really like the sevices there pretty fast",US,1,2021-07-21T02:28:05Z,procivic.com
Cory Jones,1.0,"I’ve been using Procivic for years

I’ve been using Procivic for years now.
It’s always a pleasure dealing with them and their products. Most definitely will return",US,1,2021-07-20T14:23:36Z,procivic.com
Josh Cowan,1.0,"MG Style Window Visors

Purchased the MG Style window visors for my 2020 Civic Sport Touring and the fitment is AMAZING! Gives the car that little something extra it was missing. Would definitely recommend anyone looking for visors to pick up a set of these!",US,1,2021-07-18T21:29:46Z,procivic.com
Clayton Edinger,1.0,"Customer service made my FedEx nightmare a dream

FedEx made this a nightmare, but thanks to Oscar at support the experience was a lot less stressful. Even though I was annoying and impatient, he still helped me as needed with excellent customer service. I was eventually able to pickup my invidia N1 from a local FedEx facility and installed it immediately. Couldn't be happier with the results",US,1,2021-07-17T19:03:05Z,procivic.com
Lonnie,1.0,"Great experience overall

Great experience overall, from finding the parts that fit my car to getting them earlier than expected. Will definitely use this site in the future.",US,1,2021-07-16T07:02:26Z,procivic.com
mehmet ismail,1.0,"Amazing customer service

Amazing customer service! Definitely buying all my civic upgrades from them.",US,1,2021-07-15T13:45:35Z,procivic.com
Jenky Pinto,1.0,"Great

Great products, Great Selections, Great prices, Website is easy to navigate. wonderful buying experience.",US,1,2021-07-15T08:54:05Z,procivic.com
Monica Hugley,1.0,"Quick shipping

Quick shipping. My product was safely packaged. Will order from this company again.",US,1,2021-07-15T02:40:08Z,procivic.com
MIKE SHANNON,1.0,"PARTS ORDER WAS SIMPLE AND RECEIVED…

PARTS ORDER WAS SIMPLE AND RECEIVED PARTS QUICK",US,1,2021-07-14T14:21:18Z,procivic.com
Judy,0.6,"Once we got the product it was good

Once we got the product it was good, but the shipping was slow and there are some hoops you have to jump thru to get your order processed. No mention of this on the website. A heads up would have been nice!",US,4,2021-07-08T20:32:15Z,procivic.com
Tyler Murray,1.0,Great service and prices,US,1,2021-07-07T03:35:57Z,procivic.com
Matt,1.0,"Great quality products !!

Great quality products !!! Exact fit and nice design!!",US,2,2021-07-07T02:23:32Z,procivic.com
Andrew,1.0,"Purchased OEM foglights for my 2015…

Purchased OEM foglights for my 2015 civic, and ot was a clean and easy installation. Parts came in perfect conditions",US,2,2021-07-07T01:32:38Z,procivic.com
Kedar McNeill,1.0,"I have a 2010 Honda Civic Lx the part I…

I have a 2010 Honda Civic Lx the part I bought were wind deflector (PRO) and Rear spoiler. I have very happy to have found this company they are the only one I’m shopping from for my products and it’s Civic base so you so t have to be running in circles either 😂",US,1,2021-07-06T00:46:01Z,procivic.com
Re,1.0,"Great source for civic parts

Great source for civic parts. Always enjoy orders parts knowing ill get what I need when I need it.",US,1,2021-06-30T20:25:56Z,procivic.com
Colton Ostafie,0.2,"I just recieved my package today and I…

I just recieved my package today and I am truly disgusted. The shift knob I had ordered stated it was ""new"". The shift knob I recieved is clearly used or of terrible quality. The shift pattern is mostly worn off and the knob itself is very scratched. I am demanding a refund because this is absolutely unacceptable for the price I paid for the knob itself and the customs cost.",CA,1,2021-06-28T21:40:39Z,procivic.com
Shee Nout,1.0,"It was really nice and fit perfect on…

It was really nice and fit perfect on my hatchback I would like to order again next time.",US,1,2021-06-27T19:08:32Z,procivic.com
christina bordin,1.0,good service,CA,1,2021-06-27T17:27:51Z,procivic.com
Andres Ramirez,1.0,Super fast shipping than I expected!!,US,1,2021-06-27T17:11:18Z,procivic.com
Sebastian Martinez,1.0,"Koni shocks

Fast and easy shipping! Good stuff!",US,1,2021-06-26T19:31:12Z,procivic.com
Breon Stocks,1.0,"Perfect fitment

Couldn’t ask for a better product",US,1,2021-06-26T00:49:39Z,procivic.com
Justin Ramos,1.0,"Great service

Great service! And great ppl, exhaust came in quick",US,1,2021-06-25T06:08:16Z,procivic.com
Jackie Carpenter,1.0,Awesome products and fast shipping!!,US,3,2021-06-24T23:35:02Z,procivic.com
Darius Beale,1.0,"Great product

Fast shipping awesome customer service",US,1,2021-06-22T02:26:00Z,procivic.com
LH,1.0,"Buying process was easy online.

Buying process was easy online and it helped knowing that my part would fit my 17 Civic. Entering your car details to find parts makes sense and I’m glad that is an option. If possible, a feature to let customers know if a product is on back order would be a welcomed addition to the website. I bought the LED headlights housing online but didn’t know it was a 4 month wait until I was contacted by customer support. All in all, exceptional service online and over the phone.",US,1,2021-06-21T20:17:09Z,procivic.com
Ryan Landrieu,1.0,Part was shipped fast and looks great!!,US,1,2021-06-20T19:55:17Z,procivic.com
Chase Jones,0.2,"Overpriced foglights

Sold me $15 foglights for $46",US,1,2021-06-19T02:27:01Z,procivic.com
Edgar Amaro,1.0,Good cuality an fast shipping,US,1,2021-06-17T15:19:07Z,procivic.com
Danielle,1.0,"Fastest shipping ever

Fastest shipping ever! Super happy with the product as well. Wouldn't hesitate to buy from again.",US,2,2021-06-15T18:48:50Z,procivic.com
AC,1.0,"Great product

Great product, good prices and product ship on time.",US,1,2021-06-14T18:25:09Z,procivic.com
Ricardo Collantes,1.0,"Great Packaging

Great Packaging, Arrived on time.",US,1,2021-06-14T16:14:22Z,procivic.com
Tyrese Hall,1.0,Always excellent service.,US,1,2021-06-13T20:24:01Z,procivic.com
Nick Howard,0.8,"Everything was amazing

Everything was amazing, quick shipping and all except the FedEx truck placed my package in the ditch and not the front porch. Destroyed my skunk2 sticker sadly.",US,1,2021-06-12T01:27:54Z,procivic.com
Customer,1.0,Nice product and good delivry,CA,1,2021-06-12T00:11:22Z,procivic.com
Ethan Edwards,1.0,"ProCivic

The best to do it! Everything they send out is top notch and comes fast!",US,1,2021-06-11T22:51:09Z,procivic.com
Carmen Ayala,1.0,"It was very easy to order

It was very easy to order, the delivery of my item was faster than expected.
Thank you!",US,1,2021-06-11T16:57:50Z,procivic.com
Benjamin Cruz,1.0,Excellent service,US,2,2021-06-11T02:57:01Z,procivic.com
Nazh Cunanan,1.0,"great costumer service and parts come…

great costumer service and parts come in right away.",US,1,2021-06-10T23:34:10Z,procivic.com
Cody Springer,1.0,"Customer service

Decided to change my mind on color of an item after ordering and customer service was fast and friendly will buy through them again!",US,1,2021-06-09T10:38:04Z,procivic.com
Nelson Burres Jr,1.0,"Shipping was fast and the product was…

Shipping was fast and the product was available here when no other retailer had the product. Thank you!",US,1,2021-06-08T06:04:05Z,procivic.com
Cyril Huisman,1.0,"Excellent customer service

I ordered an Exhaust System on Memorial Day weekend. On Tuesday morning the day after the holiday, Pro Civic contacted me by phone to verify that the transaction was not fraudulent. The Pro Civic representative was cordial and professional, and assured me my order would be shipped the same day, and arrive at my door by Thursday. My order arrived on Friday, due to a delay at Fed Ex.
I would definitely buy from Pro Civic again.",US,1,2021-06-07T23:31:57Z,procivic.com
KooshMonkey,0.8,"Decent

I liked all the products offered, and the way the website worked. I thought I had read everything clearly when I shipped my package but it wasn’t clear on the currency exchange, or the hidden import fees",CA,1,2021-06-06T05:04:04Z,procivic.com
Blake Davis,0.2,"If I could give zero stars I would

If I could give zero stars I would, I will never order from this website again. It has been a terrible experience. Spent nearly $800 waited a week never got any emails or anything, contact customer support they inform me that because of the cost of my purchase there was a temporary hold on my order that wouldn’t be released until I called to confirm with them, although I was never informed of that until I called a week after ordering, then once the package finally reaches me apparently it needed a signature which I was also not informed of, I work every day for a living so I don’t know how they could have ever expected me to sign for a package when I was unaware it even needed signed for. Terrible experience and will never return. I would have paid more money elsewhere for it if I knew It would be this way",US,1,2021-06-05T00:16:18Z,procivic.com
leonard beltran,1.0,"I have nothing but good experiences…

I have nothing but good experiences with procivic.com. They always respond in a timely manner when I have questions aswell.",US,1,2021-06-04T21:07:09Z,procivic.com
Vergel Macaranas,1.0,"2021 Honda Civic Window visor

Ordering is so easy.
Delivery arrived 1 day earlier than expected date.
The window visor is really nice and looks good on my car.
And the best part of it is the Customer Service is awesome.
( I broke couple of the push pin during installation and contact them immediately to request for a replacement. The next day they replied, confirmed and gave a tracking no. for the replacement part. What else can you ask for.)",US,1,2021-06-03T06:12:26Z,procivic.com
Shaun,1.0,"Thanks for the help with my project car…

Thanks for the help with my project car
Great products/great service",CA,5,2021-06-02T07:05:59Z,procivic.com
JDCTR_,1.0,"Definitely a recommended product for…

Definitely a recommended product for 10th Gens CF Mirror caps 👌🏼 Fast shipping too!",US,1,2021-05-31T08:37:40Z,procivic.com
Oscar P,1.0,On time and safe!,US,1,2021-05-29T14:36:12Z,procivic.com
Sam T.,0.8,"Nearly perfect, will visit again.

The peeps over at ProCivic are very professional, especially when it comes up to minor slip ups. I ordered an exhaust, that when the team checked, Ingen had falsely reported how many were left, and so ProCivic accidentally sold me nothing. The next morning I was, not just emailed, but called by a ProCivic employee, telling me everything that was up, and all of my options, i.e. if I wanted to wait until they were back in stock, if I wanted a refund, or if I wanted a different exhaust, and with me choosing the refund, he didn’t pressure me any other way and immediately refunded the order. I still, of course, wanted an exhaust for my squirrel powered car, and so I emailed the costumer support asking, “what exhausts are available for my car right now?”, in which Oscar quickly got back to me, stating which exhaust was in stock, how many were in stock, the price, the website link, and continued to tell me that if I ordered, they would make sure to ship it same day for me. I went on and ordered, and low and behold, an hour later I got a notice that it was already shipped off and headed home. The only improvement I would suggest is to stay more on top of inventory, but having worked in the industry, I understand how difficult it can be when there’s thousands of items listed.",US,1,2021-05-29T10:58:27Z,procivic.com
Josh Leighton,1.0,"Fast responses great prices and quick…

Fast responses great prices and quick shipping what more could you ask for?",US,1,2021-05-28T20:06:20Z,procivic.com
Jeffery Darden,1.0,"Great site, with amazing customer service.

This is a great site, and it’s easy to use. If your looking to buy some upgrades this is the place. Great customer service, fast shipping, I ordered a Cold air intake, upgraded boost tubes, and a upgraded intercooler for my 2021 civic sport touring hatch. When I got the parts the boost tubes would only work with prl intercooler, and not ingen, so I emailed customer service. They quickly responded, found the problem, said to order the correct boost tube, which I did and received quickly. They then sent a return label to return the wrong ones, and said once the others were received I’d get a refund. I am very happy with the parts and company. Highly recommended.",US,1,2021-05-26T03:08:51Z,procivic.com
Hugh Janus,1.0,"I’ll be returning

Shipped quick, solid quality.",US,1,2021-05-25T18:52:31Z,procivic.com
Phillip Sullivan,1.0,Quick shipping,US,4,2021-05-25T07:29:05Z,procivic.com
Derek Gonzales,1.0,"Shipping was fast and customer service…

Shipping was fast and customer service was excellent! Pro civic reached out to me first when they noticed I didn’t receive a tracking number for my order received my order the next day Thanks again!",US,1,2021-05-25T01:52:34Z,procivic.com
Collin Loyd,0.8,"Great product

The description was very accurate I just wish the fog light kit would have came with instructions.",US,1,2021-05-24T16:46:34Z,procivic.com
Giovanni,1.0,"Items I have ordered for my 2020 Civic…

Items I have ordered for my 2020 Civic Hatch have always arrived in a timely manner and in good condition. I will continue to shop here and refer anyone who owns a civic to come here to modify their car.",US,1,2021-05-23T17:21:55Z,procivic.com
Christian Avalos,1.0,"Item came as told on the email and had…

Item came as told on the email and had no problems",US,2,2021-05-23T03:12:29Z,procivic.com
Allen Fenton,1.0,"Window visors were shipped on a timely…

Window visors were shipped on a timely manner, the quality looks great. I havent installed them yet. Customer service is great, they responded to my e mail question immediately.",US,1,2021-05-23T00:22:16Z,procivic.com
Dan Hall,1.0,"Great product

Great product, fast shipping, prompt customer service",US,1,2021-05-22T21:17:32Z,procivic.com
Cesar Herrera,1.0,"Great product

Great product, it may feel like cheap plastic but the screws hold it in tight and looks really good as well. I may paint it down the road if it gets chippy easy.",US,1,2021-05-22T11:51:42Z,procivic.com
Jimmy Bascos,1.0,Very helpful,CA,1,2021-05-21T22:42:39Z,procivic.com
alan hulsebus,1.0,"I have purchased several times for Pro…

I have purchased several times for Pro Civic because products are excellent quality, shipped the same day and pricing is fair.",US,2,2021-05-21T20:41:06Z,procivic.com
Ali,1.0,"Fast Shipping and Great Customer Service

Not only was the packaged shipped fast, it came well protected in the appropriate packaging to prevent damage from shipping. This is my second purchase from procivic and both experiences were great! I will be purchasing parts from here again and again. Best prices and they’re local to me. The customer service is also top-notch! Can’t wait to purchase more parts again from procivic! Keep it up!",US,2,2021-05-21T16:00:00Z,procivic.com
Nik Uka,1.0,"Their customer care is amazing

Their customer care is amazing. I recently ordered something that was currently out of stock without knowledge and one of their customer service experts guided me in obtaining another part that is similar to what I wanted and I am pleased with the service.",US,1,2021-05-18T14:29:26Z,procivic.com
Kevin James Luis,1.0,"Everything is perfect

Everything is perfect! FAST SHIPPING AS WELL. Great job.",CA,1,2021-05-18T00:05:36Z,procivic.com
Barb,1.0,"Would recommend!!

Bought window deflectors very nice product good quality . They look very good . Shipping was really fast !",US,1,2021-05-16T00:02:52Z,procivic.com
Diego Martinez,1.0,"my springs arrived in less than a week…

my springs arrived in less than a week no damage to the box i’m amazed how fast it was shipped",US,1,2021-05-15T18:14:30Z,procivic.com
Omar Cartagena,1.0,"Great products and fast shipping

Great products and fast shipping. The customer service is exceptional...",PR,1,2021-05-14T22:25:36Z,procivic.com
Arthur Castoreno,1.0,"Great

They're fast and reliable!",US,1,2021-05-14T20:55:24Z,procivic.com
Akeem Brathwaite,1.0,"The communication was A1

The communication was A1. Those guys responded in a timely manner and answered all my questions. I'm definitely shopping here again",US,2,2021-05-14T06:36:59Z,procivic.com
John Lam,1.0,"Ordered a lot of products everything…

Ordered a lot of products everything came in good condition even though the shipping box sometimes was slightly damaged but that's not their fault. Very helpful, they called and emailed me to let me know about some products I ordered were out of stock and refunded me fast!",US,2,2021-05-14T02:47:12Z,procivic.com
Angel Soto,1.0,"Replica type r spoiler

The wing looks super good I and can’t wait to install!!!",US,1,2021-05-12T12:34:01Z,procivic.com
michael yniguez,1.0,"Great customer service!

Great customer service! I received my supplies almost immediately! Will recommend this site!",US,1,2021-05-12T04:48:28Z,procivic.com
Andrew Bedwell,1.0,"Great products for a great price

Great products for a great price. Only quality items and shipping is always fast!",US,1,2021-05-10T21:11:54Z,procivic.com
Derek Tolleson,1.0,"Your always hesitant to order something…

Your always hesitant to order something from the internet nowadays. Spoke to a representative and or customer support witch were very helpful also cared about there customers unlike some other companies i have ordered from in the past.. I have seen alot of positive feedback from my perspective on this company i will definitely order from again with the great products, customer service,also definitely will highly recommended company.",US,1,2021-05-10T14:33:08Z,procivic.com
Jennifer Chavez,1.0,"Amazing customer service

Amazing customer service ! Responded quick and made sure to answer my questions (: also shipping was very fast ! And handling was good with the package ! Very happy and satisfied !",US,1,2021-05-09T02:54:48Z,procivic.com
Nelson Mandujano,1.0,"Fast shipping!

It was fast shipping I haven't installed the product yet, but it looks good and legit so in happy",US,1,2021-05-08T06:32:31Z,procivic.com
Vincent Vincoli,1.0,"Fantastic service!!!

Fantastic service had exactly what I’ve been saving for when everyone else was sold out and the experience I had was great I got an email that there was a billing issue and to call back I called after they had technically closed and left a message and I got a call back THAT DAY after they closed to settle my issue and it shows they care not only for their customers but for purchase security it was honestly surprising, in a good way of course. Will definitely be using their site again and HIGHLY RECOMMEND!",US,1,2021-05-08T06:07:55Z,procivic.com
Lorenzo Grajeda,1.0,"SiriMoto Baysavers look great!

Ordered the SiriMoto baysavers kit and was not disappointed. Made the engine bay pop and I received my order within 3 days.",US,1,2021-05-05T09:56:07Z,procivic.com
Cameron Smith,1.0,"Sirimoto Strut Bar for my 10th gen…

Sirimoto Strut Bar for my 10th gen Civic Sedan , looks great and was easy to install. I can feel more of a weighted feel in the steering wheel. Which is great, adds confidence that car is better planted on the ground during turns! This add-on has not negativity affected my ride quality. Currently on Eibach pro-kit lowering springs.",US,1,2021-05-04T06:09:02Z,procivic.com
Aaron,1.0,"Fast responses on emails

Fast responses on emails, needed an ecu for our 08 civic si. We had to practice on Friday and race on saturday and sunday, it was Monday when we placed our order. It got to us on Wednesday. You guys really saved our weekend as the tuner needed it by Thursday. We run in the lucky dog series. All i can say is we ever need anything again it will be through you.",US,1,2021-05-03T21:35:14Z,procivic.com
Casey Collins,1.0,"They are the right place for what you want and need.

They have what they say and they produce right parts at great price. And delivered as if they needed for their own vehicles.",US,1,2021-05-02T13:27:56Z,procivic.com
Jaime Ernesto Beltran Peña,1.0,"Great

Just great product ... Im happy running on my new rear shock absorbers...",US,1,2021-05-02T08:13:31Z,procivic.com
jesus,0.6,"My package didn’t come in the best…

My package didn’t come in the best condition but it’s okay",US,2,2021-05-02T02:39:51Z,procivic.com
Alan Panyavong,1.0,"Fast Shipping!

The shipping is way faster then most known site. Got my packages within 4 days.",US,1,2021-04-30T19:04:52Z,procivic.com
Adrian Robles,1.0,"Gr8 shop!

Love the site! One of my top places to go to when shopping for parts! Prices are great, they carry only quality products and customer service is above and beyond and super helpful! Definitely recommend procivic!",US,1,2021-04-28T05:26:53Z,procivic.com
Brandon,1.0,"Amazing customer service

Amazing customer service. Called me to verify my order and to make sure it was my debit card and not a stolen number before processing the order which I appreciate them taking the time to do and not just take the $ my order was backorder due to covid and production they offered full refund if I didn't wana wait. They stayed in contact the whole time and emailed me back any time I had a question. Will return and recommend them 100%",US,1,2021-04-27T20:11:48Z,procivic.com
Cj,1.0,"Fast shipping and install was simple…

Fast shipping and install was simple with instructions provided. Will purchase from them again",US,2,2021-04-27T03:32:53Z,procivic.com
Thanh Luu,1.0,"Amazing quality products

Amazing quality products. Good customer service.",US,1,2021-04-26T20:27:32Z,procivic.com
Benjamin Peterson,1.0,"Easy refund

My one experience was good, because I ordered a part for my car that was a few hundred dollars and they emailed me to let me know it was no longer available and it would be a month or more. After asking for a refund my bank was credited for the full purchase amount within minutes. Great customer service in my opinion",US,1,2021-04-26T10:00:26Z,procivic.com
Anthony M,1.0,"It was exactly what was described

It was exactly what was described. I will be ordering more items in the future. The shipping was fast and packaged well. Thank you again,",US,4,2021-04-26T04:31:10Z,procivic.com
Joey Knight,0.2,"Never got response from customer…

Never got response from customer service after many attempts to get an order refunded and cancelled. I do not recommend buying anything from procivic.com",US,1,2021-04-26T03:53:56Z,procivic.com
Raul Astorga,1.0,"D2 racing springs from Pro Civic

I Bought some D2 racing springs to lower my Honda CIvic SI a couple of inches. It was very easy to install no major mods needed. The ride looks great with a very aggressive sporty look.",US,1,2021-04-26T03:28:59Z,procivic.com
Aaron Poelker,1.0,"I ordered the wrong product online and…

I ordered the wrong product online and they went out of there way to verify my order. Instead of just sending it out the door. Definitely will buy again",US,1,2021-04-25T03:23:33Z,procivic.com
Hunter Camp,0.6,"Products

Great products and service but shipping is super high compared to competitors.",US,1,2021-04-23T07:32:23Z,procivic.com
Howard C,1.0,"I recently purchased a set of D2 racing…

I recently purchased a set of D2 racing springs for my 2013 Honda Civic. Experian good customer service and fast shipping would definitely do business with them again and recommend them to friends and family",US,1,2021-04-23T02:27:32Z,procivic.com
ZG,1.0,"Do you want to build a car?

Started out with an issue with my order, they then helped me rebuild my order exactly how I wanted to make this car my own. Not only were they super friendly but extremely knowledgeable on how all of these parts from different companies would fit and work together. This is the place to build an aftermarket civic.",US,2,2021-04-22T23:06:43Z,procivic.com
Monica Espinoza,1.0,"Ordered some spark plugs for my 2013…

Ordered some spark plugs for my 2013 Honda Civic. The parts arrived pretty quickly to my home. I will definitely be ordering from this company in the future for any future parts I may need.",US,1,2021-04-21T07:38:15Z,procivic.com
Yoseline Dominguez,0.2,"If I could rate their customer service…

If I could rate their customer service a 0 I would, but unfortunately I cannot. Customer service expert, Rick blamed me for knicks in the mirror caps I purchased. He said ""those are obvious signs of clear use"" when that is not true. The clear coat had obvious defects and they didn't want to cover it through warranty. They sent me a link to clean it, and as we all may know that is not coming off no matter what you try lol. Anyways, I would be caution of purchasing their carbon. Quality is not great whatsoever. Please spend the extra money and buy high quality carbon that will last you! Especially if your car is a show car. You would think they would want us to rep them, but I guess not!",US,1,2021-04-20T20:49:12Z,procivic.com
alexis piche,1.0,"very good

very good service",CA,1,2021-04-20T03:18:59Z,procivic.com
Austin Y,1.0,"Great!

I've ordered from procivic a few times and they have been consistently great! They have amazing customer service and always get a hold of me when there's an issue. All their products get to me with no issue. I will continue to use procivic for my build.",US,1,2021-04-19T16:49:53Z,procivic.com
veronica,0.8,"Product installs easily

Product installs easily. I followed the instructions ProCivic provided on YouTube. The visors completely change the look of the car. My only criticism is that the visor does not flow perfectly with the front door frames.",US,1,2021-04-19T01:13:04Z,procivic.com
wbitt,1.0,"Great Product

great service, timely shipping, and overall an awesome product.",US,1,2021-04-18T13:58:33Z,procivic.com
Robert,1.0,"Best place for civic parts

First purchased D2 Lowering springs for my civic they called to check if it was a legit order since was my first time I appreciated the extra security, since then have purchased multiple things most recently my carbon fiber mirror covers they deliver fast everything fits perfect my favorite place to shop for my car!",US,2,2021-04-18T04:13:13Z,procivic.com
REWej8,1.0,"Quality parts delivered quickly with amazing customer service. My #1 for Civic parts.

I have been using this site for years now and have never had a bad experience. They always deliver quality parts way quicker than any other site that I have ordered from. Even when a part I ordered turned out to be on back order, they called and worked with me to get the parts I needed to get my build back on track. They are always on your side to deliver the parts you need for your build. I will always come to Procivic before any other site.",US,2,2021-04-17T00:17:52Z,procivic.com
Riley,0.4,"Product seems OK

Product seems OK, haven't had it installed yet. Asked customer service for more info on the clips as they didn't seem to be fitting correctly, (made visor sit off of vehicle. They responded at first, and asked for pics. I sent them same day, a few hours later as I was at work. It's been over 3 days and they haven't gotten back to me. Going to have to find a shop that knows about visors with clips now.",US,2,2021-04-16T07:07:36Z,procivic.com
HON MAC,1.0,"excellent shop with great selection and reasonable prices

good shop, fast & professional, quality products and reasonable prices. would use again and again. A+++++",US,6,2021-04-15T18:28:20Z,procivic.com
dustin Ferguson,1.0,"Great service

Great service! And extremely fast shipping! Haven’t installed on the customers car yet but I’m sure it will be awesome! Thank you!",US,1,2021-04-15T16:58:51Z,procivic.com
Dennis McGourty,1.0,"Awesome company

Awesome company, quick shipping",US,1,2021-04-15T05:33:32Z,procivic.com
Ryan,1.0,"Was a simple process

Was a simple process. Part fits my vehicle like they said it would. Got the part in about a week. Very easy and quick. Will order from them again!",CA,1,2021-04-13T21:43:06Z,procivic.com
Matt,1.0,"Window Vent Visors

I ordered window vent visors for my 2017 Civic Hatchback EX. No issues with shipping. They were packed very well so there was no damage. The thing I liked the most was i was able to look up an install video online from Pro Civic showing how to install them. I will definitely be ordering from them again in the future.",US,1,2021-04-13T16:04:00Z,procivic.com
Britt,1.0,Shipping was quick and easy install!!,US,1,2021-04-11T22:43:38Z,procivic.com
Geronimo Tamayo,1.0,"I recently got both a front lip and the…

I recently got both a front lip and the carbon fiber mirror covers for my 2020 civic hatchback EX model and everything was shipped fast and was easy to install. The YouTube videos posted helped a lot also to make sure I did things right. Really good products always happy with my purchases!",US,1,2021-04-11T19:31:29Z,procivic.com
