Reviewer,Note,Comment,Localisation,Nbreviews,Date,Compagny
Storm Wood,1.0,"Fast delivery perfect fit

Fast delivery perfect fit. And everything I needed for it came with it, no surprises of things missing. Would def recommend others.",US,1,2021-04-24T21:34:20Z,Michigan Truck Spring
Roger Mayers,1.0,"Incredible Service

I have a 2008 Ford F-150 daily driver with broken leaf springs. I was going to get the most expensive ones and just to be sure spoke with the company. They were honest and indicated I would be more than better with their mid tier leaf springs. I have nothing but respect for their honesty and shipping to NY was only 3 days too boot. GREAT PEOPLE TO DEAL WITH!",US,1,2021-04-24T19:21:01Z,Michigan Truck Spring
Brian,1.0,"GREAT SERVICE probably the fastest…

GREAT SERVICE probably the fastest delivery on a product that I've ordered for my truck so far....
Product was ok misleading instructions and over priced/ mostly snake oil as far for suspension Maxx sway bar links.",US,1,2021-04-23T21:43:21Z,Michigan Truck Spring
matt Ingle,1.0,"As always great service

As always great service, really helpful & great communication.",AU,1,2021-04-23T21:21:19Z,Michigan Truck Spring
Mark Michelini,1.0,"Phone support was so helpful

Phone support was so helpful, I ordered with them!",US,1,2021-04-23T21:02:38Z,Michigan Truck Spring
Sarah,1.0,"This is a great company and the springs…awesome coil springs

This is a great company and the springs are awesome. You can view a video on my YouTube channel #homesteadknowhowlifeisgood",US,2,2021-04-23T18:51:28Z,Michigan Truck Spring
David Loury,1.0,"The price was great on a brand name I…

The price was great on a brand name I recognized and the shipping was fast. In my opinion this is how online business should be handled.",US,1,2021-04-23T17:05:38Z,Michigan Truck Spring
Charles Mills,1.0,"I live in England and placed an order…

I live in England and placed an order with Michigan Truck Spring.
They contacted me to advise that the parts were not currently available and advised when they would be in stock and gave me the option to cancel the order or wait for the parts to come in.
I opted to wait and true to their word the parts came in and were dispatched to me.
It is great to see this level of customer service as too often companies just cancel your order.
I look forward to doing business with them in the future.",GB,12,2021-04-23T15:15:04Z,Michigan Truck Spring
William Thompson,0.4,"The pump does me no good when it…

The pump does me no good when it doesn’t come with all the connections you need to make it work.",US,1,2021-04-22T22:45:35Z,Michigan Truck Spring
BRIAN,1.0,Good info and responce,US,3,2021-04-22T19:51:57Z,Michigan Truck Spring
CARTEGIANE SANTOS,1.0,"Great quality parts

Great quality parts! I got some u-bolt and shackle for my rebuild project. I Highly recommend it.",US,1,2021-04-22T19:50:19Z,Michigan Truck Spring
Ramon DeRosa,1.0,"Nailed it

Nailed it! The air bags I got for my Xterra were the perfect size and work great!",US,1,2021-04-22T14:15:55Z,Michigan Truck Spring
Ron M,1.0,Good price and quick shipping,US,3,2021-04-21T20:20:27Z,Michigan Truck Spring
TYNES AUTOMOTIVE,1.0,"GREAT PRICE ,FAST SERVICE !",US,1,2021-04-21T19:57:19Z,Michigan Truck Spring
Gabriela G,1.0,"Fast

Fast. Good price and correct part. I was very surprised!",US,1,2021-04-21T19:12:03Z,Michigan Truck Spring
Sean Smith,1.0,"Good prices and fast shipping

Good prices and fast shipping. The landing gear rebuild kit we bought was reasonably priced and their site is hassle free.",US,1,2021-04-21T18:31:34Z,Michigan Truck Spring
Bobby,1.0,Great puller and compact.,US,2,2021-04-21T18:30:11Z,Michigan Truck Spring
Tom,1.0,"Good service

Good service; cheapest price on-line",US,2,2021-04-21T18:11:14Z,Michigan Truck Spring
Dennis Romero,1.0,"Firestone Air Spring / Sleeve Style

Great company to deal with, patient and friendly staff. Myself being a mechanical tard, they understood what I was trying to describe even though I did'nt. After receiving the product I called for more information. They called back wit all the information I needed. I'm definitely going to recommend them as a great company.",US,7,2021-04-21T01:21:54Z,Michigan Truck Spring
Edwin R,1.0,"Very friendly sales staff

Very friendly sales staff. Ships fast.",US,2,2021-04-20T21:34:32Z,Michigan Truck Spring
Eugene Beyl,1.0,Just what I wanted,US,1,2021-04-20T20:21:16Z,Michigan Truck Spring
Jeff LaMadline,1.0,"Fast delivery and very good prices

Fast delivery and very good prices, thank you michigan truck springs",US,1,2021-04-20T19:57:25Z,Michigan Truck Spring
Michael Conner,1.0,"Great prices fast shipping and pleasant…

Great prices fast shipping and pleasant people!",US,1,2021-04-20T19:07:23Z,Michigan Truck Spring
Tyler P,1.0,"Great Customer Service and Shipping

Michigan Truck Springs listened to my needs and made sure they followed through. Communication was great throughout my order process and I wish I found them earlier because I would have ordered more parts through them. Great Customer service. Thank you.",US,1,2021-04-20T16:59:47Z,Michigan Truck Spring
Ricky Williams,1.0,"Every thing fit perfectly

Every thing fit perfectly. Would recommend to any one. Great customer service.",US,2,2021-04-20T14:36:05Z,Michigan Truck Spring
Eric Sanchez,1.0,"Ordering was a breeze and shipping was…

Ordering was a breeze and shipping was super quick! Excellent service!",US,1,2021-04-20T13:44:22Z,Michigan Truck Spring
Stephen,1.0,"Helper springs for my Ford Transit 350…

Helper springs for my Ford Transit 350 arrived quickly. Everything was in perfect condition and all parts were accounted for. Would recommend using Michigan Truck Spring.",US,2,2021-04-20T04:46:37Z,Michigan Truck Spring
James Teasdale,1.0,"Fit was perfect on my 2007 f-150…

Fit was perfect on my 2007 f-150 original spring broke at 275000 miles took about 2+ hours to change. Rides like new should have changed them before the originals failed. Got shackle and all hardware new made install easy. Thanks Guys",US,1,2021-04-20T04:12:20Z,Michigan Truck Spring
Russ Hurkmans,1.0,Awesome service,US,2,2021-04-20T01:51:46Z,Michigan Truck Spring
VanHaerents Farms,1.0,"Customer Service was excellent over the…

Customer Service was excellent over the phone when I made changes to my order and that an item was going to be late.",US,1,2021-04-19T21:57:21Z,Michigan Truck Spring
Yougnay Samatha,1.0,"Perfect addition. Great part

Part arrived exceptionally fast.perfect timing becauae i had hauling to do. Noticable different in sag of truck when loaded heavy.No noticable sag with helper spring. Great buy",US,2,2021-04-19T20:03:11Z,Michigan Truck Spring
Dylan Darrow,0.2,"Used the website to find right spring…

Used the website to find right spring for my truck. Got the wrong springs in the mail. Company did nothing to resolve issue besides told me I could pay 200$ to ship them back and get a refund",US,1,2021-04-19T17:44:06Z,Michigan Truck Spring
Bryce H,1.0,"Fast shipping easy purchase and direct…

Fast shipping easy purchase and direct install. As for load capability i do not
know yet have not hauled anything.",US,1,2021-04-18T21:56:50Z,Michigan Truck Spring
Don,1.0,"Leveling valves

Happy ,delivered completely as should have been.",US,1,2021-04-18T15:30:47Z,Michigan Truck Spring
Name,0.8,"Great product

Great product, everything arrived as it should in a timely manner. 4 stars only because one of the pressed in lugs had a bad thread and needed to be replaced.",US,1,2021-04-18T04:48:31Z,Michigan Truck Spring
Jerrold Kasmiskie,1.0,"Easy 1 hour installation

Easy 1 hour installation. Fit was perfect. It did raise the back end of the truck about 3”. Works well with towing enclosed 24 ft trailer and car inside",US,1,2021-04-17T22:40:03Z,Michigan Truck Spring
Jerry Arthurs,1.0,"you came thru with flying colors when…

you came thru with flying colors when another out fit failed and sent the wrong airbags. My motorhome is now running down the road smoothly, thanks for the manner you handle this.
great fully,
Jerry L Arthurs",US,1,2021-04-17T19:10:38Z,Michigan Truck Spring
MARK ADAMCZYK,1.0,"a real person answered the phone

a real person answered the phone. then the person checked with the manufacture to make sure the item fit my vehicle. And they had knowledge to answer my question and discuss my concerns. thankyou",US,1,2021-04-17T01:08:56Z,Michigan Truck Spring
earl proetzel,1.0,Few as good none better,US,2,2021-04-17T00:08:55Z,Michigan Truck Spring
Samuel Bender,1.0,"Excellent company to deal with

Excellent company to deal with. Fast shipment and my leaf springs were very well packaged. Very smooth transaction from beginning to end. very impressed with the leaf springs. Thank you again",US,2,2021-04-16T21:49:37Z,Michigan Truck Spring
Kevin Fleenor,1.0,"Great service

Great service, great products!",US,1,2021-04-16T21:29:51Z,Michigan Truck Spring
David Fisher,1.0,"Great transaction

Great transaction, fast shipping.",US,2,2021-04-16T21:12:29Z,Michigan Truck Spring
G. A.,1.0,"great people to talk to

great people to talk to. Product i ordered were leaf springs and they are of high quality. I will be doing business with Michigan Truck Spring again. They are straight shooters. Thanks Derek",US,2,2021-04-16T19:58:31Z,Michigan Truck Spring
Eric Franco,1.0,AWESOME SERVICE,US,1,2021-04-16T18:01:49Z,Michigan Truck Spring
Jeff Hamm,1.0,"This is the only place I could find a…

This is the only place I could find a tie rod end for a Ford backhoe industrial",US,1,2021-04-16T16:27:38Z,Michigan Truck Spring
Reynaldo Martinez,1.0,Fast service thank u,US,1,2021-04-16T04:40:23Z,Michigan Truck Spring
Larry St Clair,1.0,"These work perfectly and are very…

These work perfectly and are very affordable.",US,1,2021-04-16T01:02:16Z,Michigan Truck Spring
Simon,1.0,"The shipment arrived on time as…

The shipment arrived on time as promised without a glitch. I will be checking them out in the future.",US,2,2021-04-15T22:36:51Z,Michigan Truck Spring
thurman tackett,1.0,Very nice transaction,US,1,2021-04-15T22:09:07Z,Michigan Truck Spring
KD Sims,1.0,"Ryan was fantastic with communication

Ryan was fantastic with communication. He knew what I needed and answers my questions professionally. Thank you for great customer service.",US,1,2021-04-15T21:14:01Z,Michigan Truck Spring
Michael Cather,1.0,"best prices

best prices, fast delivery..what else can I say. one of the boxes looked like it had been opened but everything is good. would recommend",MX,4,2021-04-15T19:07:57Z,Michigan Truck Spring
FRANK INTURRISI,0.2,"One of two of My packages never made…

One of two of My packages never made it to me Supposedly UPS lost it and not get much help from the seller. Ask them to keep me updated but instead I have to reach out to them looks like as long as they got my money there is no hurry to find my package or some kind of customer satisfaction.",US,1,2021-04-15T13:48:03Z,Michigan Truck Spring
Sean Austin,1.0,"Best Springs Ever!

The parts and speediness of the delivery were inferior to none! You guys exceeded my expectations by far! My truck is riding smoother than it ever has with your Leaf Springs! Thank you",US,1,2021-04-14T20:38:48Z,Michigan Truck Spring
Richard Winslow,1.0,"Good price

Good price, good product, fast shipping.",US,2,2021-04-14T18:53:53Z,Michigan Truck Spring
john Radford,1.0,got it quick and look to be very good,US,1,2021-04-14T17:33:25Z,Michigan Truck Spring
William S,1.0,"Fast shipping product was as advertised…

Fast shipping product was as advertised will order from again",US,1,2021-04-14T13:55:08Z,Michigan Truck Spring
WITNESS PROTECTION,1.0,"HAPPY HAPPY HAPPY !!!

After trying to order from 6 local shops here in Texas ,
Manufacturer gave me the # for Michigan Truck Spring .
The phone was answered one the 1st ring . In aprox 5 minutes I had my order placed , had order conformation sent to my Email . I was told I would have my order within 3-5 business days . Today is the 3rd day and UPS just delivered . 100% the BEST customer service I have had in YEARS . I have saved their # in my phone & Ledger for future business .
THANK YOU Michigan Truck Spring .",US,1,2021-04-14T03:10:44Z,Michigan Truck Spring
Charlotte Key,1.0,"Very courteous and very quick

Very courteous and very quick. Love ordering from you. Will be doing more business in the future. Very high quality product. Thanks",US,2,2021-04-14T01:38:19Z,Michigan Truck Spring
Mike Park,1.0,"Your crew is excellent.my1995 f250 restoration.

Your crew is excellent.when they thought I might have the wrong measurement they consulted with each other and got me the correct product.I will be ordering more from Michigan Truck Spring!I am in California and will gladly pay shipping for your expertise. Michael P.",US,1,2021-04-14T01:25:13Z,Michigan Truck Spring
FordSuperDuty,1.0,"Awesome service

Awesome service, great tech support and fast shipping. Great American company !!!",US,1,2021-04-14T00:12:49Z,Michigan Truck Spring
Don Hurtgen,1.0,Came fast and was perfect fit.,US,1,2021-04-13T17:09:21Z,Michigan Truck Spring
Roland Roger,1.0,"Very Satisfied Customer

Product worked fine. On-time shipment.",US,4,2021-04-13T07:59:24Z,Michigan Truck Spring
ANDY GALYEN,1.0,"#1 your service representative was very…

#1 your service representative was very patient with me. He had the specific airbag I needed for the suspension on my 95 Winnebago vectra he apologized for the price but said it's like a specialty item now but I thank'd him for his service and it was a prompt delivery!
In the future I know that Chicago spring Co. Will be on my speed dial!",US,1,2021-04-13T04:46:54Z,Michigan Truck Spring
Chuck Wilber,1.0,"Great company

Great company, fast shipping, lower prices.",US,2,2021-04-13T00:27:14Z,Michigan Truck Spring
Craig,1.0,"Hi thank you for the fast service …

Hi thank you for the fast service courteous....contact on the phone very fast shipping...will buy again ...Craig",US,1,2021-04-13T00:18:22Z,Michigan Truck Spring
jeremy kemmer,1.0,"Great product and shipping was fast…

Great product and shipping was fast thank you now I can haul my chipper safely",US,1,2021-04-12T23:48:43Z,Michigan Truck Spring
Jeff,1.0,"This is the first time I've used…

This is the first time I've used Michigan Truck Spring, but I am sure it won't be my last. These folks had a part for my 2004 F250 that my mechanic said was a discontinued. The price was great and shipping was very fast. I highly recommend MTS for any future truck related parts you may need.",US,2,2021-04-12T21:59:34Z,Michigan Truck Spring
Jimmy Hackney,1.0,"Very well made

Very well made, very happy with them",US,1,2021-04-12T21:50:55Z,Michigan Truck Spring
Jayce Williams,1.0,"Installed on my 91 F150

Installed on my 91 F150. Noticeable difference between the springs and my stock, worn out ones. Very nice and heavy duty. Probably twice as heavy as stock. Stock was coiled 8 layers vs new one with 10 layers. Also leveled truck put pretty nice to where I could remove cheap leveling kit. Definitely best springs to buy for OBS Ford applications.",US,1,2021-04-12T21:42:53Z,Michigan Truck Spring
Steve Stajduhar,0.8,"Excellent service

Excellent service. I ordered via their 800 number and felt that the sales associate was very knowledgeable. I'm a mechanic by trade so I appreciate talking to someone who knows something. The only reason I didnt give 5 stars is because I was short two nuts on my u-bolt and spring purchase. I will do business with them in the future.",US,1,2021-04-12T21:24:26Z,Michigan Truck Spring
Scott Brenner,1.0,"good price and great customer service…

good price and great customer service will definitely keep them in mind for future projects",US,2,2021-04-12T21:12:20Z,Michigan Truck Spring
DAVID VILLWOCK,1.0,"Highly recommend

Fast shopping great fit and fixed my worn leaf springs",US,2,2021-04-12T19:40:21Z,Michigan Truck Spring
chris,1.0,Arrived as promised,US,6,2021-04-12T19:22:45Z,Michigan Truck Spring
Steven S,0.8,"Springs were in stock

Springs were in stock, fit perfectly, the only surprise was they did not include the bushings on each end",US,1,2021-04-12T19:00:32Z,Michigan Truck Spring
Daniel Lantz,1.0,Job well done,US,1,2021-04-12T00:02:33Z,Michigan Truck Spring
Michael L,1.0,"Yup. It works

Shipped quickly, installed easily, no headaches.",US,2,2021-04-11T22:20:45Z,Michigan Truck Spring
Chante Walker,1.0,"I placed an order for leaf springs

I placed an order for leaf springs, their prices were very reasonable. Once my order was placed an email was sent out to verify my transactions. Very appreciative of the courtesy email. Shipping was speedy. Great place very friendly and courteous. Will keep doing business with this company.",US,3,2021-04-11T21:05:18Z,Michigan Truck Spring
Roger Leap,0.8,"Online ""In stock"" quantity was…

Online ""In stock"" quantity was inaccurate. However, they did notify me promptly that they were out of stock and were able to fulfil the order in short order. Communication with them was very good. They would have gotten 5 stars if their website stock had been accurate.",US,1,2021-04-11T17:01:25Z,Michigan Truck Spring
Daniel Jones,1.0,"Ordered from web site very quick…

Ordered from web site very quick delivery.
Very good product and their measurements are dead on. Old springs were on a 1940 chevy and was6sure what springs were used when some change rear differential. I took measurements of old springs and looked through Michigan Truck Spring measurements and ordered from that. Perfect fit.
Thanks",US,1,2021-04-11T14:20:19Z,Michigan Truck Spring
Tim Soles,1.0,"Everything fit perfect great help on…

Everything fit perfect great help on phone fast shipping thank you",US,1,2021-04-11T01:00:57Z,Michigan Truck Spring
JAMES CHIPP,1.0,"Fast service

Fast service, received exactly what I ordered.",US,3,2021-04-10T21:39:38Z,Michigan Truck Spring
David,1.0,"Thank you Michigan Truck Spring

Great service, product arrived well packaged, and right on time.",AU,1,2021-04-10T20:17:17Z,Michigan Truck Spring
Michele Crysel,1.0,"Fast shipping,great prices!",US,5,2021-04-10T18:54:18Z,Michigan Truck Spring
Graham Neal,1.0,"Very quick response and turn round

Very quick response and turn round. Thanks from Spain",ES,3,2021-04-10T15:17:16Z,Michigan Truck Spring
mike forester,1.0,"exactly what I ordered

exactly what I ordered, arrived sooner than expected.
Had a problem with card they called to correct my error.
Great follow thru.",US,1,2021-04-09T22:31:42Z,Michigan Truck Spring
Jeff Siburt,1.0,"Excellent service

Excellent service, they stayed in contact with me through the whole ordering process. And shipping was fast. Great products an great people! Will buy more products from them in the future",US,1,2021-04-09T22:02:44Z,Michigan Truck Spring
Matthew Schultz,1.0,"Fast shipping!

Product fit as is should. Fast shipping!",US,1,2021-04-09T18:32:45Z,Michigan Truck Spring
Robert Jones,1.0,"Good customer service and the product…

Good customer service and the product was excellent what I expected. Very happy.",US,1,2021-04-09T07:25:49Z,Michigan Truck Spring
James,1.0,"Timbren

Upon talking to a tech about my particular truck he recommended I replace the rear bump stops. I ordered them and was able to install within 15 minutes. They work perfectly for my towing situation. My Timbrens are great.",US,2,2021-04-09T01:40:03Z,Michigan Truck Spring
David Zimmer,1.0,"Excellent product

Excellent product! Excellent customer care! Fast shipping! You can not go wrong with Michigan Truck Spring!",US,1,2021-04-09T01:39:37Z,Michigan Truck Spring
john greck,1.0,"I was able to get the shocks I was…

I was able to get the shocks I was looking for at a good price and recieved them within 48 hours.",US,3,2021-04-09T01:28:28Z,Michigan Truck Spring
MICHAEL LOWERY,1.0,Shipped quickly.,US,2,2021-04-09T00:12:05Z,Michigan Truck Spring
james Asbury,1.0,"I have a Ford F150 with a 3 leaf pack…

I have a Ford F150 with a 3 leaf pack ..Everything bolted right up.. I plan on upgrading to 4 because i own a junk hauling and pressure washing business here in PA. I will definitely use them again for the upgrade...",US,1,2021-04-08T22:34:21Z,Michigan Truck Spring
Everett & Jennifer,0.2,"Got a email saying my order was being…

Got a email saying my order was being processed, didn't hear anything for a week, they never called me, turns out there was a issue with my billing address. They could have called me and corrected the issue, instead I had to call in order to resolve the issue. We were out of state and needed leaf springs in order to get home, we had to sit and wait for a week and a half just to get them because they could not take initiative to correct the billing address. Disappointed with the customer service, but satisfied with the product.",US,1,2021-04-08T20:27:42Z,Michigan Truck Spring
Keith,1.0,"Found the parts made a mistake.

While looking for parts for my vehicle Michigan Truck came up i used the website which is very easy to navigate .i located the list of available parts and placed my order. My order arrived very quickly the entire process was great. recommend them for suspension parts. Even though I ordered the wrong part. After having realized i ordered the wrong parts i called and spoke with a representative who was very understanding and helped me with starting the return process including emailing me all the information i needed . highly recommend them customer service was spot on. Wish more companies were as easy to work with.",US,1,2021-04-08T16:17:58Z,Michigan Truck Spring
DOUG SMITH,1.0,"Great company and employees

Nick was very helpful in getting my order completed. Parts came promptly even having to get 2 bags direct from manufacturing",US,1,2021-04-08T14:12:01Z,Michigan Truck Spring
Fred Russo,1.0,"I have been looking for the bushings…

I have been looking for the bushings for my trailer for about a year ordered from another company never showed up ordered from Michigan Truck and Spring was here in a week thanks",US,1,2021-04-08T05:57:06Z,Michigan Truck Spring
Jake Dehahn,1.0,"Excellent

Very good company my credit card was declined because the info was wrong and instead of canceling my order they reached out to me and got the right information. Was really impressed that someone went out of their way to get me what I need for parts!!",US,1,2021-04-08T01:39:06Z,Michigan Truck Spring
margret Sage,1.0,"Best deal I could find by far

Best deal I could find by far, free shipping. Awesome",US,1,2021-04-07T22:09:05Z,Michigan Truck Spring
Aroldo Gomez,1.0,"Service was excellent

Service was excellent. Staff was very knowledgeable and helpful, and always maintained great communication.",CA,1,2021-04-07T17:32:01Z,Michigan Truck Spring
ES Lures,1.0,"Great deal and FAST shipping

Great deal and FAST shipping. Thanks guys...",US,2,2021-04-07T14:49:08Z,Michigan Truck Spring
John messina,1.0,Very helpful,US,1,2021-04-07T13:04:44Z,Michigan Truck Spring
Jennette Kraemer,1.0,"My order came quickly

My order came quickly, and nothing was damaged. Can't ask for better service.",US,1,2021-04-07T07:21:01Z,Michigan Truck Spring
Rodney Spooner,1.0,"Grate service

Grate service. springs was in front my door in less than than no time. I will Shop again. THANKS MICHIGAN TRUCK SPRING.",US,1,2021-04-07T05:09:34Z,Michigan Truck Spring
Chris Smalley,1.0,"Speedy, professional service

Showed in stock, actually was in stock, standard shipping arrived very quickly.
Part exactly what was advertised.
A problem with my bank daily limit, but MI TS representative was very helpful and nice. Ran transaction a second time after I had my bank raise daily limit. He really went above and beyond, and we really appreciate the excellent customer service!",US,1,2021-04-07T02:37:09Z,Michigan Truck Spring
Steven Mach,1.0,"The website was easy to navigate

The website was easy to navigate , would recommend your site to others .",US,1,2021-04-07T02:03:08Z,Michigan Truck Spring
David Coile,1.0,"The staff is knowledgeable and take…

The staff is knowledgeable and take care of the customer. I had an issue with a damaged bolt, (NOT THIER FAULT) and they did everything to handle the issue.",US,2,2021-04-06T23:28:09Z,Michigan Truck Spring
Chris from NY,1.0,"Great Service!!!!

Great service answered all of my questions and had the leaf springs in a day early!!!!",US,1,2021-04-06T20:36:34Z,Michigan Truck Spring
Joseph Hickman,1.0,Good communication and fast shipping.,US,1,2021-04-06T20:16:11Z,Michigan Truck Spring
Rob Meisner,1.0,"Great prompt service even for very…

Great prompt service even for very small one time order.",US,3,2021-04-06T19:49:07Z,Michigan Truck Spring
KEN HART,1.0,"Received as promised

Received as promised. Sales was helpful. Thankyou.",US,1,2021-04-06T06:40:40Z,Michigan Truck Spring
Kregg Schafer,0.2,"The first part of the order came on…

The first part of the order came on time and when I opened it some pieces were missing so I called and the man who I talked to said there was a second shipment that should be delivered yet that day. It’s been a week later and still no parts. I tracked the order and it went from Michigan to some where in California. I live in Iowa. What a mess.",US,1,2021-04-06T04:18:19Z,Michigan Truck Spring
Becca Hanson,1.0,"These shocks worked perfect on my…

These shocks worked perfect on my lifted Chevy Silverado, fast shipping.",US,5,2021-04-05T23:16:00Z,Michigan Truck Spring
Josh dudman,1.0,"Could not have been easier to order and…

Could not have been easier to order and it really is great that a company puts an active inventoy on display it takes all the guess work out of the equation.",US,1,2021-04-05T22:26:55Z,Michigan Truck Spring
Gaston Orlando,1.0,Great parts and fast shipping,US,1,2021-04-05T22:17:39Z,Michigan Truck Spring
Mark Stecko,1.0,Competitive price,US,1,2021-04-05T20:41:19Z,Michigan Truck Spring
Donald Tomlinson,1.0,"Superb Website and Service

Their website is superb. I quickly selected the parts I needed. Delivery was fast. I am impressed.",US,1,2021-04-05T19:32:23Z,Michigan Truck Spring
Tim Zenobi,1.0,"Hard to find utility trailer parts.

Was looking for some hard to find utility trailer equalizer hanger brackets, out of stock for months everywhere, Michigan Truck Spring had them in stock! Excellent service and user friendly website with FAST shipping! I'll be back!",US,1,2021-04-05T17:39:26Z,Michigan Truck Spring
Benjamin Lord,1.0,"Great communication and fast processing…

Great communication and fast processing and shipping. Would order again without hesitation",US,1,2021-04-05T17:38:59Z,Michigan Truck Spring
Michael Boaz,1.0,"Awesome products and customer service

Awesome products and customer service! I will definitely purchase from them again. Highly recommended to my friends!",US,1,2021-04-05T16:19:46Z,Michigan Truck Spring
Bill S,1.0,"Quick shipping and items as described

Quick shipping and items as described. Thumbs up!",US,1,2021-04-05T15:19:21Z,Michigan Truck Spring
Daniel Ubach,1.0,Great service!,US,2,2021-04-05T00:28:20Z,Michigan Truck Spring
Fitting buyer,1.0,"Purchased right and left outer tie rods…

Purchased right and left outer tie rods for a Chevrolet C70 Kodiak. Great price, quality, and prompt shipping. Will definitely buy from again.",US,3,2021-04-04T00:16:09Z,Michigan Truck Spring
Dale,1.0,"01 F250

Ordered the springs on a Thursday and they showed up the following Wednesday morning. Everything fit perfectly and rides like it should! Thank you!",US,1,2021-04-03T13:57:10Z,Michigan Truck Spring
GARY HICKS,0.4,"truck does not sit level they will not do anything about it

truck does not sit leavel",US,1,2021-04-03T12:41:37Z,Michigan Truck Spring
Royce Prince,1.0,"Very quick Shipping and delivery

Very quick Shipping and delivery. Day in stalled simple And easily . I would recommend to Anyone needing Overload Springs",US,1,2021-04-03T06:33:30Z,Michigan Truck Spring
customer,1.0,great price & quick delivery service.,US,2,2021-04-03T02:00:41Z,Michigan Truck Spring
Michael Shimonek,1.0,"Very professional

Very professional. Emailed me that the rear shocks I ordered were on back order. I cancelled the rear shocks and kept my order for front shocks. They came in within a week. Great service",US,2,2021-04-02T23:30:13Z,Michigan Truck Spring
MRC,1.0,"trailer spring clamps!

Needed some spring clamps for my trailer! Looked everywhere locally and couldn’t find the right size! Found them at Michigan truck and got them in four days! Excellent service and the price was exceptional! Very satisfied ! Perfect!",US,2,2021-04-02T22:13:51Z,Michigan Truck Spring
Daniel Lynn,1.0,"Asked the right qualifying questions to…

Asked the right qualifying questions to get the most correct springs possible",US,1,2021-04-02T05:40:06Z,Michigan Truck Spring
Waylon Boileau,0.2,"Rude dude on the phone

Rude dude on the phone. Paid $250+ for 2nd day air. Finally delivered 6 days later. Tracked the order and it never left the ground. No call backs on some reimbursement. Little shade tree guys like us make your companies. Never again. 2nd time.",US,1,2021-04-02T02:43:57Z,Michigan Truck Spring
Roger A Norton,1.0,"Service was great

Service was great , fast delivery and my order was at a great price, Thanks",US,1,2021-04-02T02:40:35Z,Michigan Truck Spring
Scott,1.0,"I received the springs in a timely…

I received the springs in a timely manner and they appear well made. Waiting for warmer weather to install springs. However, I don’t know if the packaging was not adequate or UPS is extremely terrible about handling. I was surprised to find everything still in the box when one end was blown out.",US,1,2021-04-02T00:35:12Z,Michigan Truck Spring
Randy,1.0,"The employees there bend over backwards…

The employees there bend over backwards for you what ever you need they satisfy!",US,1,2021-04-01T23:43:15Z,Michigan Truck Spring
Todd,1.0,Fast shipping and great quality.,US,2,2021-04-01T22:21:38Z,Michigan Truck Spring
Pritam Jaswal,1.0,"Ordered hood shocks for my Volvo

Ordered hood shocks for my Volvo, got them in time. Very competitive pricing as well. Thanks",CA,1,2021-04-01T21:53:55Z,Michigan Truck Spring
GERALD GADWA,1.0,"I was very impressed with the…

I was very impressed with the conscience service we received from Michigan Truck Spring. Thank you Nick.
Clear City Service
Bellflower, Illinois",US,1,2021-04-01T21:47:37Z,Michigan Truck Spring
Jesse Kelley,1.0,"Great service

Great service, nice to talk Thanks.",US,1,2021-04-01T21:16:43Z,Michigan Truck Spring
Dale,1.0,"Great company will definitely keep buying from them

Customer service is greatly helpful and knowledgeable in there products I called looking for a specific bag setup and they knew what I needed and got it shipped out to me within a few days",US,1,2021-04-01T20:00:38Z,Michigan Truck Spring
Jon,1.0,"Great service!

The website was well laid out with all specs for the leaf springs. Salesman emailed me promptly with concerns about my order and was available when I called back. We sorted out the issue and they shipped it the next day. Great service!",US,1,2021-04-01T19:49:51Z,Michigan Truck Spring
Dan/Cleveland performance Rawl,1.0,"Shipped on time and product was as…

Shipped on time and product was as described.",US,1,2021-04-01T16:53:07Z,Michigan Truck Spring
Phil Shaffer,1.0,"First time purchaser

First time purchaser. Had some concerns about an item I ordered and they responded right away. Very satisfied customer.",US,2,2021-04-01T16:00:10Z,Michigan Truck Spring
James Staudacher,1.0,Good price and fast shipping,US,2,2021-04-01T14:23:27Z,Michigan Truck Spring
chris chewning,1.0,"Michigan Truck Spring was great

Michigan Truck Spring was great. There was a slight manufacture delay but I was informed up front and throughout the delay. I will definitely be back!!",US,1,2021-04-01T01:48:09Z,Michigan Truck Spring
Curtis Ballenger,1.0,"Ordered air lift from amazon two times…

Ordered air lift from amazon two times and they sent me the wrong one both times ordered it from Michigan Truck and they got it to me and i got it on my truck. Good people to work with",US,1,2021-03-31T22:11:46Z,Michigan Truck Spring
Mikki,1.0,"Great sales support

Great sales support! Have been doing business with them for the past 2 years!",US,1,2021-03-31T20:35:51Z,Michigan Truck Spring
Farmer,1.0,"Fast shipping & probably the best job…

Fast shipping & probably the best job of packing a shipment I've seen in years! Would definitely order from them again.",US,4,2021-03-31T15:52:48Z,Michigan Truck Spring
Eric,1.0,"I've purchased at least 6 air springs…

I've purchased at least 6 air springs ....4 for my rv and 2 for an off road project vehicle. Michigan Truck Spring has the best prices in the country that I know of and parts have been right according to the specs they provide. My last order was back ordered for a couple weeks but it was shipped and arrive to me when promised. I will never buy an air spring anywhere else.",US,2,2021-03-31T03:00:26Z,Michigan Truck Spring
Joe Reinhardt,1.0,"It doesn’t get any easer than this

It doesn’t get any easier than this. I talked to a guy named Steve,told him what I wanted(some truck Timbrens ) three days later they were at my house. This place is now on my go to list. Good job Michigan Truck Spring",US,1,2021-03-31T02:54:48Z,Michigan Truck Spring
